index,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
73,359471.0167,62.00000000000001,0.0,1.0,3.999999999999999,14.000000000000002,2.0,1.0,1.0,0.14,0.18180000000000002,0.63,0.0896,0.0,2.0,2.0
74,359471.0167,26.0,0.0,1.0,5.0,54.0,2.0,1.0,1.0,0.12,0.15150000000000002,0.68,0.1045,0.0,4.0,4.0
90,340275.328,11.0,0.0,1.0,21.0,17.0,2.0,1.0,1.0,0.21999999999999997,0.2727,0.64,0.0,0.0,48.0,48.0
92,359471.0167,33.30755975000001,0.0,1.0,23.0,24.999999999999996,2.0,1.0,1.0,0.2,0.2273,0.69,0.0896,2.0,9.0,11.0
93,359495.0167,94.0,0.0,-8.565520106999998,0.0,40.0,3.0,1.0,1.0,0.2,0.25760000000000005,0.64,0.0,0.0,6.0,6.0
94,359495.0167,89.0,0.0,1.0,1.0,56.0,3.0,1.0,1.0,0.16000000000000003,0.197,0.74,0.0896,0.0,6.0,6.0
95,359495.0167,-35.16793282,0.0,1.0,2.0,21.0,3.0,1.0,1.0,0.16000000000000003,0.197,0.74,0.0896,0.0,2.0,2.0
96,359495.0167,12.0,0.0,1.0,3.999999999999999,43.0,3.0,1.0,1.0,0.24,0.2273,0.48,0.2239,0.0,2.0,2.0
97,359495.0167,67.0,0.0,1.0,5.0,40.0,3.0,1.0,1.0,0.21999999999999997,0.2273,0.47,0.1642,0.0,3.0,3.0
115,359495.0167,98.0,0.0,1.0,23.0,56.99999999999999,3.0,1.0,1.0,0.2,0.25760000000000005,0.47,0.0,1.0,18.0,19.0
116,359519.0167,96.0,0.0,1.0,0.0,31.0,4.0,1.0,1.0,0.18,0.24239999999999998,0.55,0.0,0.0,11.0,11.0
117,359519.0167,12.0,0.0,1.0,1.0,73.0,4.0,1.0,1.0,0.16000000000000003,0.2273,0.64,0.0,0.0,4.0,4.0
118,359519.0167,29.0,0.0,1.0,2.0,83.0,4.0,1.0,1.0,0.16000000000000003,0.2273,0.64,0.0,0.0,2.0,2.0
119,359519.0167,56.0,0.0,1.0,3.999999999999999,47.0,4.0,1.0,2.0,0.16000000000000003,0.197,0.64,0.0896,0.0,1.0,1.0
120,359519.0167,94.0,0.0,-9.093333081,5.0,45.0,4.0,1.0,2.0,0.14,0.18180000000000002,0.69,0.0896,0.0,4.0,4.0
139,359543.0167,98.0,0.0,1.0,0.0,47.0,5.0,1.0,2.0,0.2,0.197,0.64,0.194,4.0000000000000036,13.0,17.0
140,359543.0167,43.0,0.0,1.0,1.0,35.0,5.0,1.0,2.0,0.2,0.197,0.69,0.2239,2.0,5.0,7.0
141,359543.0167,78.0,0.0,1.0,2.0,89.00000000000001,5.0,1.0,2.0,0.2,0.197,0.69,0.2239,0.0,1.0,1.0
143,359543.0167,80.0,0.0,1.0,5.0,86.0,5.0,1.0,3.0,0.21999999999999997,0.2727,0.55,0.0,0.0,5.0,5.0
161,359543.0167,37.0,0.0,1.0,23.0,38.0,5.0,1.0,2.0,0.18,0.197,0.51,0.1642,1.0,14.0,15.0
164,359567.0167,13.0,0.0,1.0,2.0,79.0,6.0,0.0,2.0,0.18,0.24239999999999998,0.55,0.0,3.0,13.0,16.0
165,359567.0167,21.0,0.0,1.0,3.0,69.0,6.0,0.0,3.0,0.18,0.197,0.55,0.1642,0.0,7.0,7.0
166,359567.0167,43.0,0.0,1.0,3.999999999999999,36.0,6.0,0.0,3.0,0.18,0.197,0.55,0.1642,0.0,1.0,1.0
167,359567.0167,92.0,0.0,1.0,5.0,40.0,6.0,0.0,2.0,0.16000000000000003,0.16670000000000001,0.74,0.1642,0.0,5.0,5.0
169,359567.0167,56.0,0.0,1.0,7.0,80.0,6.0,0.0,2.0,0.16000000000000003,0.18180000000000002,0.74,0.1045,1.0,8.0,9.0
170,359567.0167,40.0,0.0,1.0,8.0,54.0,6.0,0.0,3.0,0.16000000000000003,0.18180000000000002,0.93,0.1045,0.0,15.0,15.0
171,359567.0167,98.0,0.0,1.0,9.0,65.0,6.0,0.0,3.0,0.16000000000000003,0.18180000000000002,0.93,0.1045,0.0,20.0,20.0
185,359567.0167,70.0,0.0,1.0,23.0,56.0,6.0,0.0,1.0,0.09999999999999998,0.06059999999999999,0.39,0.4478,0.0,22.0,22.0
188,359591.0167,54.00000000000001,0.0,1.0,2.0,87.99999999999999,0.0,0.0,1.0,0.09999999999999998,0.06059999999999999,0.46,0.4627,0.0,11.0,11.0
189,359591.0167,46.00000000000001,0.0,1.0,3.0,21.0,0.0,0.0,1.0,0.09999999999999998,0.07580000000000003,0.46,0.4179,0.0,4.0,4.0
190,359591.0167,2.0,0.0,1.0,3.999999999999999,76.0,0.0,0.0,1.0,0.08000000000000002,0.09089999999999998,0.53,0.194,0.0,1.0,1.0
192,359591.0167,18.0,0.0,1.0,6.0,41.0,0.0,0.0,1.0,0.09999999999999998,0.09089999999999998,0.49,0.2836,0.0,1.0,1.0
194,359591.0167,59.0,0.0,6.427762689,8.0,49.0,0.0,0.0,1.0,0.09999999999999998,0.09089999999999998,0.49,0.2836,0.0,10.0,10.0
195,359591.0167,18.0,0.0,1.0,9.0,82.0,0.0,0.0,1.0,0.12,0.07580000000000003,0.46,0.5224,0.0,19.0,19.0
208,359591.0167,42.0,0.0,1.0,22.0,17.0,0.0,0.0,1.0,0.14,0.12120000000000003,0.46,0.2985,5.0,10.0,15.0
209,359591.0167,63.0,0.0,1.0,23.0,78.0,0.0,0.0,1.0,0.12,0.13640000000000002,0.5,0.194,0.0,6.0,6.0
210,359615.0167,89.0,0.0,1.0,0.0,76.0,1.0,1.0,1.0,0.12,0.12120000000000003,0.5,0.2836,2.0,3.0,5.0
212,359615.0167,65.0,0.0,1.0,2.0,45.99999999999999,1.0,1.0,1.0,0.12,0.12120000000000003,0.5,0.2239,0.0,3.0,3.0
213,359615.0167,44.0,0.0,1.0,3.0,33.0,1.0,1.0,1.0,0.12,0.12120000000000003,0.5,0.2239,0.0,1.0,1.0
214,359615.0167,46.00000000000001,0.0,1.0,3.999999999999999,22.0,1.0,1.0,1.0,0.09999999999999998,0.12120000000000003,0.54,0.1343,1.0,2.0,3.0
215,359615.0167,79.0,0.0,1.0,5.0,101.3524884,1.0,1.0,1.0,0.09999999999999998,0.10610000000000003,0.54,0.2537,0.0,3.0,3.0
235,359639.0167,88.0,0.0,1.0,1.0,35.0,2.0,1.0,1.0,0.14,0.15150000000000002,0.59,0.1642,0.0,3.0,3.0
236,359639.0167,88.0,0.0,1.0,2.0,171.4052916,2.0,1.0,2.0,0.16000000000000003,0.15150000000000002,0.55,0.194,0.0,3.0,3.0
237,359639.0167,75.0,0.0,1.0,5.0,21.0,2.0,1.0,2.0,0.16000000000000003,0.18180000000000002,0.55,0.1343,0.0,6.0,6.0
253,359639.0167,160.7140454,0.0,1.0,21.0,45.0,2.0,1.0,3.0,0.16000000000000003,0.197,0.86,0.0896,0.0,20.0,20.0
255,359639.0167,66.0,0.0,1.0,23.0,33.0,2.0,1.0,3.0,0.16000000000000003,0.197,0.93,0.0896,1.0,18.0,19.0
256,359663.0167,70.0,0.0,1.0,0.0,45.99999999999999,3.0,1.0,2.0,0.16000000000000003,0.197,0.86,0.0896,0.0,7.0,7.0
257,359663.0167,72.0,0.0,1.0,1.0,43.0,3.0,1.0,2.0,0.16000000000000003,0.18180000000000002,0.86,0.1045,0.0,6.0,6.0
258,352583.0339,92.0,0.0,1.0,2.0,65.0,3.0,1.0,1.0,0.14,0.15150000000000002,0.86,0.1343,0.0,1.0,1.0
259,359663.0167,64.0,0.0,1.0,5.0,55.0,3.0,1.0,1.0,0.14,0.15150000000000002,0.86,0.1642,0.0,5.0,5.0
260,359663.0167,11.0,0.0,1.0,6.0,81.0,3.0,1.0,1.0,0.12,0.15150000000000002,0.93,0.1343,0.0,16.0,16.0
277,359663.0167,101.0,0.0,1.0,23.0,22.0,3.0,1.0,1.0,0.14,0.10610000000000003,0.59,0.4179,1.0,19.0,20.0
278,359687.0167,61.0,0.0,1.0,0.0,31.0,4.0,1.0,1.0,0.14,0.12120000000000003,0.59,0.2836,1.0,6.0,7.0
279,359687.0167,70.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.14,0.12120000000000003,0.5,0.2836,0.0,2.0,2.0
280,359687.0167,48.0,0.0,1.0,2.0,81.0,4.0,1.0,1.0,0.14,0.12120000000000003,0.5,0.3582,0.0,2.0,2.0
281,359687.0167,25.0,0.0,1.0,3.0,40.0,4.0,1.0,1.0,0.14,0.12120000000000003,0.5,0.3284,0.0,3.0,3.0
282,359687.0167,69.0,0.0,1.0,3.999999999999999,43.0,4.0,1.0,1.0,0.14,0.12120000000000003,0.5,0.2537,0.0,4.0,4.0
283,359687.0167,80.0,0.0,1.0,5.0,63.0,4.0,1.0,1.0,0.14,0.12120000000000003,0.5,0.2985,0.0,3.0,3.0
301,359687.0167,48.0,0.0,1.0,23.0,78.0,4.0,1.0,1.0,0.12,0.13640000000000002,0.5,0.194,1.0,14.0,15.0
302,359711.0167,22.0,0.0,1.0,0.0,49.0,5.0,1.0,1.0,0.12,0.13640000000000002,0.5,0.194,0.0,14.0,14.0
303,359711.0167,67.0,0.0,1.0,1.0,62.0,5.0,1.0,1.0,0.09999999999999998,0.12120000000000003,0.54,0.1642,0.0,5.0,5.0
304,359711.0167,90.00000000000001,0.0,1.0,2.0,85.0,5.0,1.0,1.0,0.09999999999999998,0.12120000000000003,0.54,0.1343,0.0,1.0,1.0
305,359711.0167,33.0,0.0,1.0,3.0,291.9267536,5.0,1.0,1.0,0.09999999999999998,0.13640000000000002,0.54,0.1045,0.0,1.0,1.0
306,359711.0167,24.000000000000004,0.0,1.0,5.0,75.0,5.0,1.0,1.0,0.09999999999999998,0.13640000000000002,0.54,0.0896,0.0,8.0,8.0
327,346259.7758,28.000000000000004,0.0,1.0,2.0,10.0,6.0,0.0,2.0,0.16000000000000003,0.197,0.59,0.0896,0.0,12.0,12.0
329,359735.0167,25.0,0.0,1.0,3.999999999999999,83.0,6.0,0.0,2.0,0.16000000000000003,0.2273,0.59,0.0,0.0,5.0,5.0
331,359735.0167,27.0,0.0,1.9911420560000002,6.0,-53.51021482,6.0,0.0,1.0,0.14,0.16670000000000001,0.63,0.1045,1.0,2.0,3.0
332,359735.0167,27.0,0.0,1.0,7.0,35.0,6.0,0.0,1.0,0.14,0.2121,0.63,0.0,1.0,9.0,10.0
350,359759.0167,99.0,0.0,1.0,1.0,90.0,0.0,0.0,1.0,0.26,0.2727,0.56,0.1343,4.0000000000000036,19.0,23.0
351,359759.0167,12.0,0.0,1.0,2.0,74.0,0.0,0.0,1.0,0.26,0.2879,0.56,0.0896,3.0,13.0,16.0
352,359759.0167,42.0,0.0,1.0,3.0,76.0,0.0,0.0,1.0,0.21999999999999997,0.2727,0.69,0.0,9.0,6.0,15.0
353,359759.0167,100.0,0.0,1.0,3.999999999999999,185.5669386,0.0,0.0,1.0,0.26,0.25760000000000005,0.56,0.1642,0.0,1.0,1.0
354,359759.0167,98.0,0.0,1.0,5.0,94.0,0.0,0.0,2.0,0.26,0.25760000000000005,0.56,0.1642,1.0,1.0,2.0
355,359759.0167,83.0,0.0,1.0,6.0,22.0,0.0,0.0,2.0,0.26,0.25760000000000005,0.56,0.1642,0.0,1.0,1.0
357,359759.0167,97.0,0.0,1.0,8.0,16.0,0.0,0.0,1.0,0.21999999999999997,0.2121,0.55,0.2836,0.0,18.0,18.0
371,359759.0167,14.0,0.0,1.0,22.0,36.0,0.0,0.0,2.0,0.2,0.2121,0.49,0.1343,2.0,19.0,21.0
372,359759.0167,24.000000000000004,0.0,1.0,23.0,87.0,0.0,0.0,2.0,0.2,0.2273,0.4,0.1045,0.0,18.0,18.0
373,359783.0167,72.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.2,0.197,0.47,0.2239,1.0,16.0,17.0
374,359783.0167,100.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.197,0.44,0.194,1.0,15.0,16.0
375,359783.0167,53.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.18,0.16670000000000001,0.43,0.2537,0.0,8.0,8.0
376,359783.0167,73.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.18,0.18180000000000002,0.43,0.194,0.0,2.0,2.0
377,359783.0167,61.0,0.0,1.0,3.999999999999999,1.0,1.0,1.0,2.0,0.18,0.197,0.43,0.1343,1.0,2.0,3.0
378,359783.0167,57.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,0.18,0.197,0.43,0.1642,0.0,1.0,1.0
379,359783.0167,66.0,0.0,1.0,6.0,1.0,1.0,1.0,2.0,0.18,0.18180000000000002,0.43,0.194,0.0,5.0,5.0
380,359783.0167,76.0,0.0,1.0,7.0,1.0,1.0,1.0,2.0,0.16000000000000003,0.18180000000000002,0.5,0.1343,4.0000000000000036,9.0,13.0
395,359783.0167,86.0,0.0,1.0,22.0,1.0,1.0,1.0,3.0,0.14,0.12120000000000003,0.93,0.2537,0.0,13.0,13.0
396,359783.0167,53.0,0.0,1.0,23.0,1.0,1.0,1.0,3.0,0.16000000000000003,0.13640000000000002,0.86,0.2836,1.0,3.0,4.0
397,359807.0167,28.000000000000004,0.0,1.0,12.0,83.0,2.0,1.0,2.0,0.2,0.18180000000000002,0.86,0.3284,0.0,3.0,3.0
398,359807.0167,43.0,0.0,1.0,13.0,85.0,2.0,1.0,2.0,0.2,0.197,0.86,0.2239,0.0,22.0,22.0
408,359807.0167,21.0,0.0,1.0,23.0,31.0,2.0,1.0,2.0,0.21999999999999997,0.2727,0.93,0.0,1.0,19.0,20.0
409,359831.0167,2.0,0.0,1.0,0.0,11.999999999999998,3.0,1.0,2.0,0.21999999999999997,0.2727,0.93,0.0,0.0,3.0,3.0
410,359831.0167,79.0,0.0,1.0,1.0,65.0,3.0,1.0,3.0,0.21999999999999997,0.2273,0.93,0.1343,1.0,6.0,7.0
411,359831.0167,47.0,0.0,1.0,2.0,49.0,3.0,1.0,3.0,0.21999999999999997,0.2273,0.93,0.1343,0.0,3.0,3.0
412,339952.6236,78.0,0.0,1.0,3.999999999999999,16.0,3.0,1.0,3.0,0.21999999999999997,0.2273,0.93,0.1343,1.0,1.0,2.0
413,359831.0167,15.0,0.0,1.0,5.0,89.00000000000001,3.0,1.0,2.0,0.21999999999999997,0.25760000000000005,0.93,0.0896,0.0,7.0,7.0
432,359855.0167,16.0,0.0,1.0,0.0,89.00000000000001,4.0,1.0,1.0,0.26,0.2273,0.56,0.3881,5.0,8.0,13.0
433,359855.0167,94.0,0.0,1.0,1.0,31.0,4.0,1.0,1.0,0.26,0.2727,0.56,0.0,2.0,3.0,5.0
434,359855.0167,90.00000000000001,0.0,1.0,2.0,24.0,4.0,1.0,1.0,0.26,0.2727,0.56,0.0,0.0,2.0,2.0
435,359855.0167,16.0,0.0,1.0,3.0,70.0,4.0,1.0,1.0,0.26,0.25760000000000005,0.56,0.1642,0.0,1.0,1.0
436,359855.0167,90.00000000000001,0.0,1.0,3.999999999999999,11.999999999999998,4.0,1.0,1.0,0.26,0.25760000000000005,0.56,0.1642,0.0,1.0,1.0
437,359855.0167,22.0,0.0,1.0,5.0,17.0,4.0,1.0,1.0,0.24,0.2273,0.6,0.2239,0.0,6.0,6.0
456,359879.0167,16.0,0.0,1.0,0.0,98.0,5.0,1.0,2.0,0.24,0.2273,0.7,0.2537,1.0,20.0,21.0
457,359879.0167,68.0,0.0,1.0,1.0,45.0,5.0,1.0,2.0,0.24,0.2273,0.7,0.2537,0.0,6.0,6.0
458,359879.0167,56.0,0.0,11.58408763,2.0,42.0,5.0,1.0,3.0,0.24,0.24239999999999998,0.75,0.1642,0.0,2.0,2.0
459,359879.0167,41.0,0.0,2.7171855549999995,3.0,56.0,5.0,1.0,3.0,0.21999999999999997,0.2121,0.8,0.2985,0.0,1.0,1.0
460,359879.0167,82.0,0.0,1.0,3.999999999999999,60.0,5.0,1.0,2.0,0.21999999999999997,0.25760000000000005,0.87,0.0896,0.0,1.0,1.0
461,359879.0167,44.0,0.0,1.0,5.0,17.0,5.0,1.0,1.0,0.24,0.197,0.6,0.4179,1.0,4.0,5.0
480,359903.0167,94.0,0.0,1.0,0.0,33.0,6.0,0.0,1.0,0.03999999999999998,0.030299999999999994,0.45,0.2537,0.0,13.0,13.0
481,359903.0167,128.77909100000002,0.0,1.0,1.0,69.0,6.0,0.0,2.0,0.03999999999999998,0.0,0.41,0.3881,3.0,9.0,12.0
483,359903.0167,10.0,0.0,1.0,3.0,28.0,6.0,0.0,2.0,0.03999999999999998,0.030299999999999994,0.41,0.2836,1.0,6.0,7.0
484,359903.0167,66.0,0.0,1.0,3.999999999999999,23.0,6.0,0.0,2.0,0.019999999999999962,0.015199999999999991,0.48,0.2985,0.0,3.0,3.0
485,328611.1637,53.0,0.0,1.0,6.0,34.0,6.0,0.0,2.0,0.019999999999999962,0.030299999999999994,0.44,0.2239,0.0,2.0,2.0
486,359903.0167,20.0,0.0,1.0,7.0,-0.527898875,6.0,0.0,1.0,0.019999999999999962,0.015199999999999991,0.44,0.2836,0.0,8.0,8.0
503,339876.2416,60.0,0.0,1.0,0.0,87.99999999999999,0.0,0.0,1.0,0.03999999999999998,0.07580000000000003,0.57,0.1045,2.0,20.0,22.0
504,359927.0167,95.0,0.0,1.0,1.0,24.0,0.0,0.0,1.0,0.03999999999999998,0.07580000000000003,0.57,0.1045,1.0,12.0,13.0
505,359927.0167,25.0,0.0,1.0,2.0,87.99999999999999,0.0,0.0,1.0,0.019999999999999962,0.06059999999999999,0.62,0.1343,3.0,15.0,18.0
506,359927.0167,50.0,0.0,1.0,3.0,40.0,0.0,0.0,1.0,0.019999999999999962,0.06059999999999999,0.62,0.1343,1.0,4.0,5.0
507,359927.0167,65.0,0.0,1.0,5.0,20.0,0.0,0.0,2.0,0.03999999999999998,0.07580000000000003,0.57,0.1045,0.0,3.0,3.0
508,359927.0167,75.0,0.0,1.0,6.0,44.0,0.0,0.0,2.0,0.03999999999999998,0.07580000000000003,0.57,0.1045,0.0,1.0,1.0
509,359927.0167,69.0,0.0,1.0,7.0,15.0,0.0,0.0,1.0,0.08000000000000002,0.10610000000000003,0.58,0.1642,1.0,1.0,2.0
510,359927.0167,88.0,0.0,1.0,8.0,-2.784018872,0.0,0.0,1.0,0.06,0.07580000000000003,0.62,0.1642,2.0,17.0,19.0
525,359927.0167,85.0,0.0,1.0,23.0,-29.70956067,0.0,0.0,1.0,0.06,0.06059999999999999,0.41,0.2239,4.0000000000000036,17.0,21.0
527,359951.0167,27.0,0.0,1.0,1.0,63.99999999999999,1.0,1.0,1.0,0.03999999999999998,0.045499999999999985,0.45,0.194,0.0,1.0,1.0
528,359951.0167,30.0,0.0,1.0,3.0,62.0,1.0,1.0,1.0,0.03999999999999998,0.030299999999999994,0.45,0.2537,0.0,1.0,1.0
529,359951.0167,57.0,0.0,1.0,3.999999999999999,48.0,1.0,1.0,1.0,0.019999999999999962,0.06059999999999999,0.48,0.1343,0.0,1.0,1.0
530,359951.0167,100.0,0.0,1.0,5.0,41.0,1.0,1.0,1.0,0.019999999999999962,0.06059999999999999,0.48,0.1343,0.0,5.0,5.0
549,359975.0167,32.0,0.0,1.0,0.0,21.0,2.0,1.0,2.0,0.16000000000000003,0.13640000000000002,0.69,0.2836,3.0,6.0,9.0
550,359975.0167,3.0,0.0,19.50227903,1.0,54.0,2.0,1.0,2.0,0.16000000000000003,0.16670000000000001,0.69,0.1642,0.0,5.0,5.0
551,359975.0167,57.0,0.0,1.0,2.0,47.0,2.0,1.0,1.0,0.16000000000000003,0.15150000000000002,0.69,0.2239,0.0,2.0,2.0
552,359975.0167,80.0,0.0,1.0,3.999999999999999,38.0,2.0,1.0,1.0,0.14,0.16670000000000001,0.74,0.1045,0.0,1.0,1.0
553,375460.5336,84.0,0.0,7.549224114,5.0,56.99999999999999,2.0,1.0,1.0,0.14,0.13640000000000002,0.74,0.2239,0.0,9.0,9.0
572,359999.0167,95.0,0.0,1.0,0.0,56.99999999999999,3.0,1.0,2.0,0.21999999999999997,0.2273,0.69,0.1343,3.0,14.0,17.0
574,359999.0167,91.0,0.0,1.0,2.0,40.0,3.0,1.0,3.0,0.21999999999999997,0.2273,0.69,0.194,3.0,7.0,10.0
576,359999.0167,99.0,0.0,1.0,6.0,71.0,3.0,1.0,3.0,0.2,0.18180000000000002,0.86,0.2836,0.0,8.0,8.0
595,360023.0167,75.0,0.0,1.0,23.0,96.00000000000001,4.0,1.0,1.0,0.18,0.197,0.8,0.1642,0.0,16.0,16.0
596,360047.0167,19.0,0.0,1.0,0.0,74.0,5.0,1.0,2.0,0.2,0.2121,0.75,0.1343,0.0,9.0,9.0
598,360047.0167,29.0,0.0,1.0,2.0,71.0,5.0,1.0,2.0,0.2,0.2121,0.75,0.1642,0.0,2.0,2.0
599,360047.0167,23.0,0.0,1.0,3.0,24.999999999999996,5.0,1.0,2.0,0.2,0.2273,0.75,0.1045,1.0,0.0,1.0
600,360047.0167,77.0,0.0,1.0,5.0,20.0,5.0,1.0,2.0,0.18,0.2121,0.8,0.1045,0.0,4.0,4.0
601,360047.0167,96.0,0.0,1.0,6.0,76.0,5.0,1.0,2.0,0.18,0.197,0.8,0.1343,0.0,16.0,16.0
618,360047.0167,-82.4135413,0.0,1.0,23.0,-37.4521215,5.0,1.0,1.0,0.24,0.2273,0.6,0.2239,1.0,22.0,23.0
620,360071.0167,38.00000000000001,0.0,1.0,1.0,38.0,6.0,0.0,1.0,0.21999999999999997,0.2273,0.64,0.194,0.0,20.0,20.0
621,360071.0167,46.00000000000001,0.0,1.0,2.0,56.0,6.0,0.0,1.0,0.21999999999999997,0.2273,0.64,0.1642,0.0,15.0,15.0
622,360071.0167,92.0,0.0,1.0,3.0,68.0,6.0,0.0,1.0,0.2,0.2121,0.64,0.1343,3.0,5.0,8.0
624,360071.0167,67.0,0.0,1.0,6.0,76.0,6.0,0.0,1.0,0.16000000000000003,0.18180000000000002,0.64,0.1343,0.0,2.0,2.0
625,360071.0167,22.0,0.0,1.0,7.0,58.0,6.0,0.0,1.0,0.16000000000000003,0.18180000000000002,0.59,0.1045,1.0,4.0,5.0
644,360095.0167,90.00000000000001,0.0,1.0,2.0,79.0,0.0,0.0,1.0,0.16000000000000003,0.2273,0.8,0.0,1.0,10.0,11.0
645,360095.0167,39.0,0.0,1.0,3.0,87.0,0.0,0.0,1.0,0.14,0.2121,0.93,0.0,1.0,7.0,8.0
646,333985.2507,88.0,0.0,1.0,3.999999999999999,49.0,0.0,0.0,1.0,0.14,0.2121,0.93,0.0,0.0,1.0,1.0
647,360095.0167,15.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.14,0.2121,0.86,0.0,0.0,3.0,3.0
648,360095.0167,81.0,0.0,1.0,7.0,14.000000000000002,0.0,0.0,1.0,0.14,0.2121,0.86,0.0,0.0,3.0,3.0
649,360095.0167,35.0,0.0,1.0,8.0,83.0,0.0,0.0,2.0,0.14,0.2121,0.86,0.0,1.0,11.0,12.0
663,360095.0167,77.0,0.0,1.0,22.0,94.99999999999999,0.0,0.0,2.0,0.24,0.2273,0.7,0.194,2.0,19.0,21.0
664,360095.0167,39.0,0.0,1.0,23.0,58.0,0.0,0.0,2.0,0.24,0.2121,0.65,0.2836,5.0,16.0,21.0
665,360119.0167,61.0,0.0,1.0,0.0,63.99999999999999,1.0,1.0,2.0,0.24,0.2273,0.65,0.2239,1.0,6.0,7.0
666,360119.0167,122.37550529999999,0.0,1.0,1.0,76.0,1.0,1.0,1.0,0.21999999999999997,0.2121,0.64,0.2537,2.0,5.0,7.0
667,360119.0167,81.0,0.0,1.0,2.0,54.0,1.0,1.0,1.0,0.21999999999999997,0.2273,0.64,0.194,0.0,1.0,1.0
668,360119.0167,88.0,0.0,1.0,3.0,28.0,1.0,1.0,1.0,0.21999999999999997,0.2273,0.64,0.194,0.0,2.0,2.0
669,360119.0167,29.0,0.0,1.0,3.999999999999999,28.0,1.0,1.0,1.0,0.2,0.197,0.59,0.2239,0.0,2.0,2.0
