index,frequency,angle,chord_length,velocity,thickness,sound_pressure_level
604,1600,7.2,0.1524,71.3,0.00752039,130.893
466,10000,0.0,0.1524,71.3,0.0015988,120.247
820,400,8.4,0.0508,39.6,0.00566229,120.015
1281,10000,0.0,0.1016,39.6,0.00146332,119.561
781,3150,4.2,0.0508,71.3,0.00142788,133.728
953,500,19.7,0.0508,39.6,0.036484,128.444
61,3150,0.0,0.3048,31.7,0.00331266,119.135
1135,630,12.7,0.0254,39.6,0.0130253,128.867
93,5000,1.5,0.3048,39.6,0.00392107,116.241
667,630,9.9,0.1524,39.6,0.0233328,126.465
1329,5000,3.3,0.1016,39.6,0.00245138,122.371
195,5000,0.0,0.2286,71.3,0.00214345,124.304
281,2500,2.0,0.2286,39.6,0.00346574,121.397
696,315,12.6,0.1524,71.3,0.0483159,128.484
360,6300,4.0,0.2286,31.7,0.00509068,112.699
520,4000,2.7,0.1524,71.3,0.00243851,126.534
817,3150,8.4,0.0508,55.5,0.00544854,128.402
778,1600,4.2,0.0508,71.3,0.00142788,124.318
183,1600,4.0,0.3048,39.6,0.00579636,123.213
1031,500,4.8,0.0254,39.6,0.000907475,116.366
111,8000,3.0,0.3048,71.3,0.00425727,114.634
43,4000,0.0,0.3048,39.6,0.00310138,119.229
1037,2000,4.8,0.0254,39.6,0.000907475,128.916
205,630,0.0,0.2286,55.5,0.00229336,126.16
1044,10000,4.8,0.0254,39.6,0.000907475,126.066
53,500,0.0,0.3048,31.7,0.00331266,127.315
546,1000,5.4,0.1524,71.3,0.00401199,133.201
998,2000,0.0,0.0254,31.7,0.000439472,130.697
900,4000,15.4,0.0508,55.5,0.0271925,120.92
862,800,11.2,0.0508,39.6,0.0150478,133.79
758,3150,0.0,0.0508,39.6,0.000791822,135.938
184,2000,4.0,0.3048,39.6,0.00579636,120.963
138,3150,3.0,0.3048,39.6,0.00495741,118.922
977,5000,0.0,0.0254,55.5,0.00041229,135.803
81,315,1.5,0.3048,39.6,0.00392107,121.851
1480,800,15.6,0.1016,71.3,0.0437259,124.188
106,2500,3.0,0.3048,71.3,0.00425727,124.024
542,400,5.4,0.1524,71.3,0.00401199,124.121
744,2500,0.0,0.0508,55.5,0.00076193,133.956
481,8000,0.0,0.1524,55.5,0.00172668,121.903
166,2000,4.0,0.3048,71.3,0.00497773,124.395
249,1250,2.0,0.2286,71.3,0.00293031,128.816
308,3150,4.0,0.2286,71.3,0.00400603,124.108
447,1250,7.3,0.2286,31.7,0.0132672,120.509
1049,1250,4.8,0.0254,31.7,0.000930789,127.408
335,800,4.0,0.2286,39.6,0.00473801,130.469
98,400,3.0,0.3048,71.3,0.00425727,127.564
883,4000,15.4,0.0508,71.3,0.0264269,122.675
738,12500,0.0,0.0508,71.3,0.000740478,125.22
842,200,11.2,0.0508,71.3,0.014072,125.941
994,16000,0.0,0.0254,39.6,0.000428464,124.986
103,1250,3.0,0.3048,71.3,0.00425727,127.634
435,3150,7.3,0.2286,39.6,0.0123481,114.309
75,5000,1.5,0.3048,71.3,0.00336729,119.632
1344,8000,3.3,0.1016,31.7,0.00251435,117.432
882,3150,15.4,0.0508,71.3,0.0264269,125.715
1363,630,6.7,0.1016,39.6,0.00578076,133.355
303,1000,4.0,0.2286,71.3,0.00400603,131.708
1266,8000,0.0,0.1016,55.5,0.00131983,124.45
1227,250,22.2,0.0254,39.6,0.0229028,117.386
734,5000,0.0,0.0508,71.3,0.000740478,134.43
389,5000,5.3,0.2286,39.6,0.00614329,115.311
236,1250,0.0,0.2286,31.7,0.0027238,128.805
1308,800,3.3,0.1016,55.5,0.002211,129.119
268,3150,2.0,0.2286,55.5,0.00313525,123.742
306,2000,4.0,0.2286,71.3,0.00400603,126.218
118,1250,3.0,0.3048,55.5,0.00452492,127.329
1215,800,22.2,0.0254,71.3,0.0214178,123.227
674,3150,9.9,0.1524,39.6,0.0233328,113.525
250,1600,2.0,0.2286,71.3,0.00293031,127.796
1097,6300,9.5,0.0254,39.6,0.00449821,120.324
1109,2500,9.5,0.0254,31.7,0.00461377,130.086
72,2500,1.5,0.3048,71.3,0.00336729,124.512
95,8000,1.5,0.3048,39.6,0.00392107,112.251
853,2500,11.2,0.0508,71.3,0.014072,130.541
34,500,0.0,0.3048,39.6,0.00310138,126.959
1104,800,9.5,0.0254,31.7,0.00461377,130.746
449,2000,7.3,0.2286,31.7,0.0132672,115.309
446,1000,7.3,0.2286,31.7,0.0132672,119.099
772,4000,0.0,0.0508,31.7,0.000812164,134.11
717,1000,12.6,0.1524,39.6,0.0584113,114.67
1361,400,6.7,0.1016,39.6,0.00578076,128.295
1147,10000,12.7,0.0254,39.6,0.0130253,116.017
906,400,15.4,0.0508,39.6,0.0282593,125.353
1038,2500,4.8,0.0254,39.6,0.000907475,131.236
78,10000,1.5,0.3048,71.3,0.00336729,113.492
85,800,1.5,0.3048,39.6,0.00392107,128.831
840,3150,8.4,0.0508,31.7,0.00580776,122.086
83,500,1.5,0.3048,39.6,0.00392107,126.661
458,1600,0.0,0.1524,71.3,0.0015988,129.667
924,630,15.4,0.0508,31.7,0.0289853,124.685
677,6300,9.9,0.1524,39.6,0.0233328,109.885
990,6300,0.0,0.0254,39.6,0.000428464,136.826
1080,5000,9.5,0.0254,55.5,0.0043284,128.412
437,5000,7.3,0.2286,39.6,0.0123481,111.959
771,3150,0.0,0.0508,31.7,0.000812164,135.49
645,6300,9.9,0.1524,71.3,0.0193001,112.039
1162,5000,17.4,0.0254,71.3,0.016104,123.126
911,1250,15.4,0.0508,39.6,0.0282593,126.743
1197,250,17.4,0.0254,31.7,0.0176631,116.956
405,5000,7.3,0.2286,71.3,0.0104404,115.298
1334,800,3.3,0.1016,31.7,0.00251435,131.362
939,500,19.7,0.0508,71.3,0.0341183,126.995
1498,2000,15.6,0.1016,39.6,0.0528487,110.894
105,2000,3.0,0.3048,71.3,0.00425727,125.524
610,6300,7.2,0.1524,71.3,0.00752039,116.603
837,1600,8.4,0.0508,31.7,0.00580776,129.296
689,2500,9.9,0.1524,31.7,0.0252785,114.729
966,5000,0.0,0.0254,71.3,0.000400682,136.837
937,315,19.7,0.0508,71.3,0.0341183,121.235
63,5000,0.0,0.3048,31.7,0.00331266,115.645
282,3150,2.0,0.2286,39.6,0.00346574,121.627
779,2000,4.2,0.0508,71.3,0.00142788,129.848
1358,1600,6.7,0.1016,55.5,0.0052139,133.653
239,2500,0.0,0.2286,31.7,0.0027238,123.445
224,2000,0.0,0.2286,39.6,0.00253511,125.305
146,630,3.0,0.3048,31.7,0.00529514,128.698
1402,1250,8.9,0.1016,39.6,0.0124596,127.71
374,8000,5.3,0.2286,71.3,0.0051942,114.9
1232,800,22.2,0.0254,39.6,0.0229028,137.076
119,1600,3.0,0.3048,55.5,0.00452492,124.439
1499,2500,15.6,0.1016,39.6,0.0528487,110.264
251,2000,2.0,0.2286,71.3,0.00293031,126.896
1448,800,12.3,0.1016,39.6,0.0408268,122.315
1212,400,22.2,0.0254,71.3,0.0214178,117.927
1103,630,9.5,0.0254,31.7,0.00461377,129.006
10,6300,0.0,0.3048,71.3,0.00266337,119.541
450,2500,7.3,0.2286,31.7,0.0132672,114.709
888,250,15.4,0.0508,55.5,0.0271925,124.17
709,6300,12.6,0.1524,71.3,0.0483159,107.284
256,6300,2.0,0.2286,71.3,0.00293031,120.786
594,4000,5.4,0.1524,31.7,0.00525474,116.181
390,6300,5.3,0.2286,39.6,0.00614329,112.541
963,2500,0.0,0.0254,71.3,0.000400682,133.707
1204,1250,17.4,0.0254,31.7,0.0176631,128.306
558,800,5.4,0.1524,55.5,0.00433288,133.097
1291,5000,0.0,0.1016,31.7,0.00150092,124.393
845,400,11.2,0.0508,71.3,0.014072,129.281
461,3150,0.0,0.1524,71.3,0.0015988,129.377
724,5000,12.6,0.1524,39.6,0.0584113,104.13
1385,1000,8.9,0.1016,71.3,0.0103088,135.433
145,500,3.0,0.3048,31.7,0.00529514,127.548
502,1000,0.0,0.1524,31.7,0.00209405,130.987
1102,500,9.5,0.0254,31.7,0.00461377,126.886
740,1000,0.0,0.0508,55.5,0.00076193,125.586
1388,2000,8.9,0.1016,71.3,0.0103088,124.233
732,3150,0.0,0.0508,71.3,0.000740478,135.07
540,10000,2.7,0.1524,39.6,0.00294804,112.589
178,500,4.0,0.3048,39.6,0.00579636,130.173
1450,1250,12.3,0.1016,39.6,0.0408268,121.165
698,500,12.6,0.1524,71.3,0.0483159,121.664
1222,4000,22.2,0.0254,71.3,0.0214178,123.917
1475,250,15.6,0.1016,71.3,0.0437259,132.158
1264,5000,0.0,0.1016,55.5,0.00131983,128.36
904,250,15.4,0.0508,39.6,0.0282593,122.893
1496,1250,15.6,0.1016,39.6,0.0528487,118.214
8,4000,0.0,0.3048,71.3,0.00266337,123.061
868,3150,11.2,0.0508,39.6,0.0150478,119.67
668,800,9.9,0.1524,39.6,0.0233328,126.345
1164,8000,17.4,0.0254,71.3,0.016104,115.466
358,4000,4.0,0.2286,31.7,0.00509068,118.859
784,6300,4.2,0.0508,71.3,0.00142788,129.308
736,8000,0.0,0.0508,71.3,0.000740478,130.89
330,8000,4.0,0.2286,55.5,0.0042862,112.524
1058,630,9.5,0.0254,71.3,0.00420654,125.726
1152,500,17.4,0.0254,71.3,0.016104,119.806
1121,1250,12.7,0.0254,71.3,0.0121808,133.048
259,400,2.0,0.2286,55.5,0.00313525,122.292
1179,5000,17.4,0.0254,55.5,0.0165706,118.941
373,6300,5.3,0.2286,71.3,0.0051942,116.92
1107,1600,9.5,0.0254,31.7,0.00461377,131.036
931,3150,15.4,0.0508,31.7,0.0289853,118.045
143,315,3.0,0.3048,31.7,0.00529514,123.118
526,16000,2.7,0.1524,71.3,0.00243851,110.364
1142,3150,12.7,0.0254,39.6,0.0130253,127.847
1345,630,6.7,0.1016,71.3,0.00478288,131.448
1125,3150,12.7,0.0254,71.3,0.0121808,133.758
1427,250,12.3,0.1016,55.5,0.0368233,133.294
441,315,7.3,0.2286,31.7,0.0132672,130.239
532,1600,2.7,0.1524,39.6,0.00294804,130.049
1205,1600,17.4,0.0254,31.7,0.0176631,126.846
227,4000,0.0,0.2286,39.6,0.00253511,123.465
1362,500,6.7,0.1016,39.6,0.00578076,130.955
229,6300,0.0,0.2286,39.6,0.00253511,117.465
1330,6300,3.3,0.1016,39.6,0.00245138,120.851
1301,3150,3.3,0.1016,71.3,0.00202822,132.114
213,4000,0.0,0.2286,55.5,0.00229336,123.41
80,16000,1.5,0.3048,71.3,0.00336729,106.582
149,1250,3.0,0.3048,31.7,0.00529514,124.838
815,2000,8.4,0.0508,55.5,0.00544854,133.042
909,800,15.4,0.0508,39.6,0.0282593,128.423
918,6300,15.4,0.0508,39.6,0.0282593,109.663
672,2000,9.9,0.1524,39.6,0.0233328,117.925
1229,400,22.2,0.0254,39.6,0.0229028,123.416
556,500,5.4,0.1524,55.5,0.00433288,129.367
964,3150,0.0,0.0254,71.3,0.000400682,137.007
134,1250,3.0,0.3048,39.6,0.00495741,125.802
1112,5000,9.5,0.0254,31.7,0.00461377,124.426
824,1000,8.4,0.0508,39.6,0.00566229,130.195
409,315,7.3,0.2286,55.5,0.0111706,136.284
369,2500,5.3,0.2286,71.3,0.0051942,123.74
508,4000,0.0,0.1524,31.7,0.00209405,123.807
1477,400,15.6,0.1016,71.3,0.0437259,134.058
505,2000,0.0,0.1524,31.7,0.00209405,128.907
1336,1250,3.3,0.1016,31.7,0.00251435,134.022
348,400,4.0,0.2286,31.7,0.00509068,126.149
387,3150,5.3,0.2286,39.6,0.00614329,118.441
1,800,0.0,0.3048,71.3,0.00266337,126.201
361,400,5.3,0.2286,71.3,0.0051942,127.7
895,1250,15.4,0.0508,55.5,0.0271925,130.0
829,3150,8.4,0.0508,39.6,0.00566229,123.965
1419,1600,12.3,0.1016,71.3,0.0337792,124.748
476,2500,0.0,0.1524,55.5,0.00172668,127.763
1284,1000,0.0,0.1016,31.7,0.00150092,131.313
58,1600,0.0,0.3048,31.7,0.00331266,122.365
638,1250,9.9,0.1524,71.3,0.0193001,122.679
1310,1250,3.3,0.1016,55.5,0.002211,132.769
1056,6300,4.8,0.0254,31.7,0.000930789,132.898
959,2000,19.7,0.0508,39.6,0.036484,117.724
173,10000,4.0,0.3048,71.3,0.00497773,110.905
451,3150,7.3,0.2286,31.7,0.0132672,113.229
126,8000,3.0,0.3048,55.5,0.00452492,113.799
986,2500,0.0,0.0254,39.6,0.000428464,131.836
531,1250,2.7,0.1524,39.6,0.00294804,130.829
858,315,11.2,0.0508,39.6,0.0150478,128.99
714,500,12.6,0.1524,39.6,0.0584113,114.9
91,3150,1.5,0.3048,39.6,0.00392107,119.111
1454,3150,12.3,0.1016,39.6,0.0408268,113.055
182,1250,4.0,0.3048,39.6,0.00579636,126.343
876,800,15.4,0.0508,71.3,0.0264269,131.515
1014,8000,4.8,0.0254,71.3,0.000848633,131.518
787,12500,4.2,0.0508,71.3,0.00142788,117.328
415,1250,7.3,0.2286,55.5,0.0111706,125.724
252,2500,2.0,0.2286,71.3,0.00293031,127.006
70,1600,1.5,0.3048,71.3,0.00336729,126.632
804,2500,8.4,0.0508,71.3,0.00529514,134.226
132,800,3.0,0.3048,39.6,0.00495741,129.552
301,630,4.0,0.2286,71.3,0.00400603,129.038
1028,12500,4.8,0.0254,55.5,0.000873218,125.094
327,4000,4.0,0.2286,55.5,0.0042862,120.654
1468,2000,12.3,0.1016,31.7,0.0418756,110.447
1117,500,12.7,0.0254,71.3,0.0121808,126.898
500,630,0.0,0.1524,31.7,0.00209405,125.997
1041,5000,4.8,0.0254,39.6,0.000907475,135.426
833,630,8.4,0.0508,31.7,0.00580776,125.856
365,1000,5.3,0.2286,71.3,0.0051942,134.0
496,6300,0.0,0.1524,39.6,0.00193287,121.313
1398,500,8.9,0.1016,39.6,0.0124596,133.79
339,2000,4.0,0.2286,39.6,0.00473801,121.659
422,6300,7.3,0.2286,55.5,0.0111706,111.534
165,1600,4.0,0.3048,71.3,0.00497773,126.645
29,12500,0.0,0.3048,55.5,0.00283081,111.076
517,2000,2.7,0.1524,71.3,0.00243851,130.114
194,4000,0.0,0.2286,71.3,0.00214345,125.824
1034,1000,4.8,0.0254,39.6,0.000907475,122.956
1365,1000,6.7,0.1016,39.6,0.00578076,134.515
946,2500,19.7,0.0508,71.3,0.0341183,118.385
1443,250,12.3,0.1016,39.6,0.0408268,129.675
170,5000,4.0,0.3048,71.3,0.00497773,117.785
168,3150,4.0,0.3048,71.3,0.00497773,121.775
653,1000,9.9,0.1524,55.5,0.0208438,124.665
174,12500,4.0,0.3048,71.3,0.00497773,107.405
519,3150,2.7,0.1524,71.3,0.00243851,127.054
1217,1250,22.2,0.0254,71.3,0.0214178,140.987
1325,2000,3.3,0.1016,39.6,0.00245138,132.301
913,2000,15.4,0.0508,39.6,0.0282593,123.443
492,2500,0.0,0.1524,39.6,0.00193287,126.863
954,630,19.7,0.0508,39.6,0.036484,120.324
74,4000,1.5,0.3048,71.3,0.00336729,121.762
1256,800,0.0,0.1016,55.5,0.00131983,127.92
588,1000,5.4,0.1524,31.7,0.00525474,128.241
751,12500,0.0,0.0508,55.5,0.00076193,125.376
658,3150,9.9,0.1524,55.5,0.0208438,115.085
843,250,11.2,0.0508,71.3,0.014072,127.101
235,1000,0.0,0.2286,31.7,0.0027238,130.595
733,4000,0.0,0.0508,71.3,0.000740478,134.43
215,6300,0.0,0.2286,55.5,0.00229336,118.41
163,1000,4.0,0.3048,71.3,0.00497773,131.015
133,1000,3.0,0.3048,39.6,0.00495741,128.312
1108,2000,9.5,0.0254,31.7,0.00461377,130.496
223,1600,0.0,0.2286,39.6,0.00253511,127.095
1231,630,22.2,0.0254,39.6,0.0229028,137.026
935,200,19.7,0.0508,71.3,0.0341183,118.005
186,3150,4.0,0.3048,39.6,0.00579636,118.743
42,3150,0.0,0.3048,39.6,0.00310138,120.319
693,6300,9.9,0.1524,31.7,0.0252785,108.689
109,5000,3.0,0.3048,71.3,0.00425727,118.134
39,1600,0.0,0.3048,39.6,0.00310138,124.049
569,315,5.4,0.1524,39.6,0.00485029,125.347
1000,3150,0.0,0.0254,31.7,0.000439472,135.227
1270,800,0.0,0.1016,39.6,0.00146332,128.401
1445,400,12.3,0.1016,39.6,0.0408268,128.265
484,16000,0.0,0.1524,55.5,0.00172668,112.803
469,500,0.0,0.1524,55.5,0.00172668,120.573
891,500,15.4,0.0508,55.5,0.0271925,127.22
948,4000,19.7,0.0508,71.3,0.0341183,113.045
25,5000,0.0,0.3048,55.5,0.00283081,119.606
1322,1000,3.3,0.1016,39.6,0.00245138,131.971
1201,630,17.4,0.0254,31.7,0.0176631,136.886
69,1250,1.5,0.3048,71.3,0.00336729,125.872
885,6300,15.4,0.0508,71.3,0.0264269,115.215
1502,5000,15.6,0.1016,39.6,0.0528487,106.224
367,1600,5.3,0.2286,71.3,0.0051942,130.46
506,2500,0.0,0.1524,31.7,0.00209405,125.867
851,1600,11.2,0.0508,71.3,0.014072,135.191
1319,10000,3.3,0.1016,55.5,0.002211,115.659
384,1600,5.3,0.2286,39.6,0.00614329,123.081
735,6300,0.0,0.0508,71.3,0.000740478,133.04
718,1250,12.6,0.1524,39.6,0.0584113,112.16
1339,2500,3.3,0.1016,31.7,0.00251435,130.392
455,800,0.0,0.1524,71.3,0.0015988,125.817
265,1600,2.0,0.2286,55.5,0.00313525,126.752
76,6300,1.5,0.3048,71.3,0.00336729,118.122
915,3150,15.4,0.0508,39.6,0.0282593,120.513
233,630,0.0,0.2286,31.7,0.0027238,129.465
445,800,7.3,0.2286,31.7,0.0132672,123.209
396,630,7.3,0.2286,71.3,0.0104404,133.768
612,10000,7.2,0.1524,71.3,0.00752039,110.313
177,400,4.0,0.3048,39.6,0.00579636,128.633
19,1250,0.0,0.3048,55.5,0.00283081,126.086
1314,3150,3.3,0.1016,55.5,0.002211,130.629
1059,800,9.5,0.0254,71.3,0.00420654,127.206
342,4000,4.0,0.2286,39.6,0.00473801,119.159
1042,6300,4.8,0.0254,39.6,0.000907475,134.336
880,2000,15.4,0.0508,71.3,0.0264269,129.285
596,6300,5.4,0.1524,31.7,0.00525474,115.591
62,4000,0.0,0.3048,31.7,0.00331266,118.145
873,400,15.4,0.0508,71.3,0.0264269,126.805
1489,250,15.6,0.1016,39.6,0.0528487,124.644
1410,200,12.3,0.1016,71.3,0.0337792,130.588
279,1600,2.0,0.2286,39.6,0.00346574,125.837
37,1000,0.0,0.3048,39.6,0.00310138,127.899
663,250,9.9,0.1524,39.6,0.0233328,128.335
1355,800,6.7,0.1016,55.5,0.0052139,135.953
1092,2000,9.5,0.0254,39.6,0.00449821,131.274
978,6300,0.0,0.0254,55.5,0.00041229,136.103
739,800,0.0,0.0508,55.5,0.00076193,124.336
192,2500,0.0,0.2286,71.3,0.00214345,128.354
920,250,15.4,0.0508,31.7,0.0289853,121.225
457,1250,0.0,0.1524,71.3,0.0015988,128.927
676,5000,9.9,0.1524,39.6,0.0233328,111.135
761,6300,0.0,0.0508,39.6,0.000791822,131.918
1356,1000,6.7,0.1016,55.5,0.0052139,137.233
729,1600,0.0,0.0508,71.3,0.000740478,129.68
413,800,7.3,0.2286,55.5,0.0111706,128.444
826,1600,8.4,0.0508,39.6,0.00566229,130.965
617,630,7.2,0.1524,39.6,0.00909175,133.198
115,630,3.0,0.3048,55.5,0.00452492,129.569
418,2500,7.3,0.2286,55.5,0.0111706,118.994
1432,800,12.3,0.1016,55.5,0.0368233,125.114
970,12500,0.0,0.0254,71.3,0.000400682,133.207
605,2000,7.2,0.1524,71.3,0.00752039,128.643
1492,500,15.6,0.1016,39.6,0.0528487,115.304
90,2500,1.5,0.3048,39.6,0.00392107,120.981
849,1000,11.2,0.0508,71.3,0.014072,136.941
1149,250,17.4,0.0254,71.3,0.016104,113.796
1437,2500,12.3,0.1016,55.5,0.0368233,117.054
754,1250,0.0,0.0508,39.6,0.000791822,129.148
499,500,0.0,0.1524,31.7,0.00209405,121.617
12,10000,0.0,0.3048,71.3,0.00266337,115.391
397,800,7.3,0.2286,71.3,0.0104404,130.748
285,6300,2.0,0.2286,39.6,0.00346574,116.417
691,4000,9.9,0.1524,31.7,0.0252785,111.459
1234,1250,22.2,0.0254,39.6,0.0229028,126.446
1407,4000,8.9,0.1016,39.6,0.0124596,116.22
690,3150,9.9,0.1524,31.7,0.0252785,112.209
852,2000,11.2,0.0508,71.3,0.014072,133.311
160,500,4.0,0.3048,71.3,0.00497773,130.715
896,1600,15.4,0.0508,55.5,0.0271925,128.2
1193,3150,17.4,0.0254,39.6,0.0172206,123.564
258,10000,2.0,0.2286,71.3,0.00293031,113.086
336,1000,4.0,0.2286,39.6,0.00473801,129.969
1411,250,12.3,0.1016,71.3,0.0337792,131.568
1040,4000,4.8,0.0254,39.6,0.000907475,134.996
516,1600,2.7,0.1524,71.3,0.00243851,130.644
1016,12500,4.8,0.0254,71.3,0.000848633,127.688
769,2000,0.0,0.0508,31.7,0.000812164,133.01
1320,630,3.3,0.1016,39.6,0.00245138,127.251
762,8000,0.0,0.0508,39.6,0.000791822,128.518
1106,1250,9.5,0.0254,31.7,0.00461377,131.446
522,6300,2.7,0.1524,71.3,0.00243851,121.944
23,3150,0.0,0.3048,55.5,0.00283081,123.236
357,3150,4.0,0.2286,31.7,0.00509068,120.229
1275,2500,0.0,0.1016,39.6,0.00146332,132.611
341,3150,4.0,0.2286,39.6,0.00473801,120.419
432,1600,7.3,0.2286,39.6,0.0123481,121.059
474,1600,0.0,0.1524,55.5,0.00172668,130.183
218,500,0.0,0.2286,39.6,0.00253511,126.195
912,1600,15.4,0.0508,39.6,0.0282593,124.843
1300,2500,3.3,0.1016,71.3,0.00202822,133.894
1012,5000,4.8,0.0254,71.3,0.000848633,135.468
1462,500,12.3,0.1016,31.7,0.0418756,118.667
94,6300,1.5,0.3048,39.6,0.00392107,114.751
1009,2500,4.8,0.0254,71.3,0.000848633,130.828
1071,630,9.5,0.0254,55.5,0.0043284,125.452
1093,2500,9.5,0.0254,39.6,0.00449821,131.234
697,400,12.6,0.1524,71.3,0.0483159,127.094
997,1600,0.0,0.0254,31.7,0.000439472,129.267
154,4000,3.0,0.3048,31.7,0.00529514,115.608
1303,5000,3.3,0.1016,71.3,0.00202822,127.054
1501,4000,15.6,0.1016,39.6,0.0528487,106.604
790,1600,4.2,0.0508,39.6,0.00152689,130.197
