index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
26,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,132.0,18684.0,54.0,498.0,18699.999999999996,56.0,0.0,13402.0,27.0,0.0,7048.0,24.000000000000004,0.0
27,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,132.0,18684.0,54.0,498.0,18699.999999999996,13.240756395995557,0.0,13402.0,27.0,0.0,7048.0,24.000000000000004,0.0
28,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,132.0,18684.0,54.0,498.0,18699.999999999996,56.0,0.0,13402.0,27.0,0.0,7048.0,24.000000000000004,0.0
29,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,132.0,18684.0,54.0,498.0,18699.999999999996,56.0,0.0,13402.0,27.0,0.0,7048.0,24.000000000000004,0.0
31,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,210.0,23722.0,58.0,571.0,4340.0,31.0,0.0,19867.0,27.0,0.0,10366.0,24.000000000000004,0.0
32,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,210.0,23722.0,58.0,571.0,5141.462048407179,31.0,0.0,19867.0,27.0,0.0,10366.0,24.000000000000004,0.0
33,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,289.0,6112.634230871785,54.0,581.0,112.0,2.0,0.0,25884.0,29.0,0.0,10366.0,24.000000000000004,0.0
34,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,289.0,20628.0,54.0,581.0,112.0,2.0,0.0,25884.0,29.0,0.0,10366.0,24.000000000000004,0.0
35,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,289.0,20628.0,54.0,581.0,112.0,2.0,0.0,25884.0,29.0,0.0,10366.0,24.000000000000004,0.0
36,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,366.0,20034.0,52.0,581.0,47.0,0.9999999999999982,0.0,27320.0,60.0,-418.4780134275965,17249.0,59.0,0.0
37,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,366.0,20034.0,52.0,581.0,47.0,0.9999999999999982,0.0,27320.0,60.0,0.0,17249.0,59.0,0.0
38,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,366.0,20034.0,52.0,581.0,47.0,0.9999999999999982,0.0,27320.0,60.0,0.0,17249.0,59.0,0.0
39,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,366.0,20034.0,52.0,581.0,47.0,0.9999999999999982,0.0,27320.0,60.0,0.0,17249.0,59.0,0.0
40,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,723.9999999999991,3.0,581.0,28.00000000000091,0.9999999999999982,-174.99999999999997,27044.0,410.0,-179.0,30475.0,382.0,0.0
41,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,723.9999999999991,3.0,581.0,28.00000000000091,13.240756395995557,-174.99999999999997,27044.0,410.0,-179.0,30475.0,382.0,0.0
42,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,723.9999999999991,3.0,581.0,28.00000000000091,0.9999999999999982,-174.99999999999997,27044.0,410.0,-418.4780134275965,30475.0,382.0,0.0
43,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,723.9999999999991,3.0,581.0,28.00000000000091,0.9999999999999982,-174.99999999999997,27044.0,410.0,-179.0,30475.0,382.0,0.0
44,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,242.0,1.0,581.0,16.99999999999909,0.9999999999999982,-582.0,17384.0,395.0,-585.0,9250.0,402.0,0.0
45,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,242.0,1.0,581.0,16.99999999999909,0.9999999999999982,-582.0,17384.0,395.0,-585.0,9250.0,402.0,0.0
46,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,242.0,1.0,581.0,16.99999999999909,0.9999999999999982,-582.0,17384.0,395.0,-585.0,9250.0,402.0,0.0
47,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,0.0,0.0,581.0,7.0,0.9999999999999982,-816.0,25813.0,118.0,-817.0,14912.0,115.0,0.0
49,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,395.0,0.0,0.0,581.0,7.0,0.9999999999999982,-816.0,25813.0,51.81495468277939,-817.0,14912.0,115.0,0.0
50,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,3.0,25714.0,44.0,581.0,3.9999999999990905,1.7763568394002505e-15,-832.0,153.0,31.0,-833.0,26256.0,31.0,0.0
51,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,3.0,25714.0,44.0,581.0,3.9999999999990905,1.7763568394002505e-15,-832.0,153.0,31.0,-833.0,13550.233609109515,31.0,0.0
52,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,3.0,25714.0,44.0,581.0,3.9999999999990905,1.7763568394002505e-15,-832.0,153.0,31.0,-833.0,26256.0,31.0,0.0
53,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,81.0,21120.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,23347.0,51.81495468277939,-833.0,22245.0,29.0,0.0
54,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,81.0,21120.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,23347.0,29.0,-833.0,22245.0,29.0,0.0
55,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,81.0,21120.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,23347.0,29.0,-833.0,22245.0,29.0,0.0
56,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,81.0,21120.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,23347.0,29.0,-833.0,22245.0,29.0,0.0
57,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,160.0,22971.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,17209.0,29.0,-833.0,20824.0,29.0,0.0
58,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,160.0,22971.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,17209.0,29.0,-833.0,20824.0,29.0,0.0
59,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,160.0,22971.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,17209.0,29.0,-833.0,20824.0,29.0,0.0
60,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,160.0,22971.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,17209.0,29.0,-833.0,20824.0,29.0,0.0
61,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,160.0,22971.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,17209.0,29.0,-833.0,20824.0,29.0,0.0
62,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,239.0,21546.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,18591.0,29.0,-833.0,20157.0,51.71640597227168,0.0
63,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,239.0,21546.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,18591.0,29.0,-833.0,20157.0,29.0,0.0
64,-107.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,239.0,21546.0,56.0,581.0,0.0,1.7763568394002505e-15,-833.0,18591.0,29.0,-833.0,20157.0,29.0,0.0
65,-107.0,0.0,1.7763568394002505e-15,53.0,21504.0,56.0,317.0,19656.0,54.0,581.0,0.0,1.7763568394002505e-15,-833.0,13888.0,27.0,-833.0,15697.0,27.0,0.0
68,-107.0,0.0,1.7763568394002505e-15,133.0,20900.0,55.0,396.0,18920.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,11042.0,26.0,-833.0,14995.0,27.0,0.0
69,-107.0,0.0,1.7763568394002505e-15,133.0,20900.0,55.0,396.0,18920.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,11042.0,26.0,-833.0,14995.0,27.0,0.0
70,-107.0,0.0,1.7763568394002505e-15,133.0,20900.0,55.0,396.0,18920.0,55.0,581.0,0.0,1.7763568394002505e-15,-833.0,11042.0,26.0,-833.0,14995.0,27.0,0.0
71,-107.0,0.0,1.7763568394002505e-15,212.0,30318.0,61.0,470.0,2772.0,22.0,581.0,0.0,1.7763568394002505e-15,-833.0,9820.0,26.0,-833.0,14563.0,27.0,0.0
72,-107.0,0.0,1.7763568394002505e-15,212.0,30318.0,61.0,470.0,2772.0,22.0,581.0,0.0,1.7763568394002505e-15,-833.0,9820.0,26.0,-833.0,14563.0,27.0,0.0
73,-107.0,0.0,1.7763568394002505e-15,212.0,30318.0,61.0,470.0,2772.0,22.0,581.0,0.0,1.7763568394002505e-15,-833.0,9820.0,51.81495468277939,-833.0,14563.0,27.0,0.0
74,-107.0,0.0,1.7763568394002505e-15,212.0,30318.0,61.0,470.0,2772.0,22.0,581.0,0.0,1.7763568394002505e-15,-833.0,9820.0,26.0,-833.0,14563.0,27.0,0.0
75,-107.0,0.0,1.7763568394002505e-15,291.0,21945.0,57.0,476.0,72.0,1.9999999999999982,581.0,0.0,1.7763568394002505e-15,-833.0,8624.0,26.0,-833.0,24985.0,29.0,0.0
76,-107.0,0.0,1.7763568394002505e-15,291.0,21945.0,57.0,476.0,72.0,1.9999999999999982,581.0,0.0,1.7763568394002505e-15,-833.0,8624.0,26.0,-833.0,24985.0,29.0,0.0
77,-107.0,0.0,1.7763568394002505e-15,291.0,21945.0,57.0,476.0,72.0,1.9999999999999982,581.0,0.0,1.7763568394002505e-15,-833.0,8624.0,26.0,-833.0,24985.0,29.0,0.0
78,-107.0,0.0,1.7763568394002505e-15,291.0,21945.0,57.0,476.0,72.0,1.9999999999999982,581.0,0.0,1.7763568394002505e-15,-833.0,8624.0,26.0,-833.0,24985.0,29.0,0.0
79,-107.0,0.0,1.7763568394002505e-15,371.0,23870.0,56.0,476.0,80.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,24.0,-833.0,23869.0,29.0,0.0
80,-107.0,0.0,1.7763568394002505e-15,371.0,23870.0,56.0,476.0,80.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,24.0,-833.0,23869.0,29.0,0.0
81,-107.0,0.0,1.7763568394002505e-15,371.0,23870.0,56.0,476.0,80.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,24.0,-833.0,23869.0,29.0,0.0
82,-107.0,0.0,1.7763568394002505e-15,371.0,23870.0,56.0,476.0,80.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,24.0,-833.0,23869.0,29.0,0.0
83,-107.0,0.0,1.7763568394002505e-15,449.0,25926.0,58.0,476.0,28.0,1.0,581.0,5141.462048407179,1.7763568394002505e-15,-833.0,3616.0,26.0,-833.0,30317.0,29.0,0.0
84,-107.0,0.0,1.7763568394002505e-15,449.0,25926.0,58.0,476.0,28.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3616.0,26.0,-833.0,30317.0,29.0,0.0
85,-107.0,0.0,1.7763568394002505e-15,449.0,25926.0,58.0,476.0,28.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3616.0,26.0,-833.0,30317.0,29.0,0.0
86,-107.0,0.0,1.7763568394002505e-15,527.0,24534.0,58.0,476.0,18.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3543.999999999999,24.0,-833.0,31557.0,31.0,0.0
87,-107.0,0.0,1.7763568394002505e-15,527.0,24534.0,58.0,476.0,18.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3543.999999999999,24.0,-833.0,13550.233609109515,31.0,0.0
88,-107.0,0.0,1.7763568394002505e-15,527.0,24534.0,58.0,476.0,18.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3543.999999999999,24.0,-833.0,31557.0,31.0,0.0
89,-107.0,0.0,1.7763568394002505e-15,606.0,21505.0,55.0,476.0,6.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3543.999999999999,26.0,-833.0,31247.0,31.0,0.0
90,-107.0,0.0,1.7763568394002505e-15,606.0,21505.0,55.0,476.0,6.0,1.0,581.0,0.0,1.7763568394002505e-15,-417.33702271413796,3543.999999999999,26.0,-833.0,31247.0,31.0,0.0
91,-107.0,0.0,1.7763568394002505e-15,606.0,21505.0,55.0,476.0,6.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3543.999999999999,26.0,-833.0,31247.0,31.0,0.0
92,-107.0,0.0,1.7763568394002505e-15,606.0,21505.0,55.0,476.0,6.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,3543.999999999999,26.0,-833.0,31247.0,31.0,0.0
93,2.0,13842.0,19.0,685.0,6905.713639588509,57.0,476.0,2.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,6570.0,24.0,-833.0,30782.0,31.0,0.0
94,2.0,13842.0,19.0,685.0,20664.0,18.22087141716213,476.0,2.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,6570.0,24.0,-833.0,30782.0,31.0,1.0
95,2.0,13842.0,19.0,685.0,20664.0,57.0,476.0,2.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,6570.0,24.0,-833.0,30782.0,31.0,1.0
96,2.0,13842.0,19.0,685.0,20664.0,57.0,476.0,2.0,1.0,581.0,0.0,1.7763568394002505e-15,-833.0,6570.0,24.0,-833.0,30782.0,31.0,1.0
97,61.0,31377.999999999996,57.0,764.0,22230.0,57.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,4048.0,51.81495468277939,-833.0,30162.0,31.0,1.0
98,61.0,31377.999999999996,57.0,764.0,22230.0,57.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,4048.0,24.0,-833.0,30162.0,31.0,1.0
99,61.0,31377.999999999996,57.0,764.0,22230.0,57.0,45.52746569563446,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,4048.0,24.0,-833.0,30162.0,31.0,1.0
100,61.0,31377.999999999996,57.0,764.0,22230.0,57.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,4048.0,24.0,-833.0,30162.0,31.0,1.0
101,135.0,30942.000000000004,55.0,838.0,21448.0,56.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7116.0,26.0,-833.0,24971.0,29.0,1.0
103,135.0,30942.000000000004,55.0,838.0,21448.0,56.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7116.0,26.0,-833.0,24971.0,29.0,1.0
104,215.0,34818.0,57.0,876.0,244.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,26.0,-833.0,22071.0,29.0,1.0
105,215.0,34818.0,57.0,876.0,244.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,26.0,-833.0,22071.0,29.0,1.0
106,215.0,34818.0,57.0,876.0,244.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,26.0,-833.0,22071.0,29.0,1.0
107,215.0,34818.0,57.0,876.0,244.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7428.0,26.0,-833.0,22071.0,29.0,1.0
108,293.99999999999994,33028.0,56.0,877.0,113.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7714.0,24.0,-833.0,13591.0,27.0,1.0
109,293.99999999999994,33028.0,56.0,877.0,113.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7714.0,24.0,-833.0,13591.0,27.0,1.0
110,293.99999999999994,33028.0,56.0,877.0,113.0,2.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7714.0,24.0,-833.0,13591.0,27.0,1.0
112,371.0,33084.0,56.0,877.0,103.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7974.0,26.0,-833.0,8442.0,26.0,1.0
113,371.0,33084.0,56.0,877.0,103.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,7974.0,26.0,-833.0,8442.0,26.0,1.0
115,451.99999999999994,34134.0,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8182.0,24.0,-833.0,6258.0,26.0,1.0
116,451.99999999999994,34134.0,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8182.0,24.0,-833.0,6258.0,26.0,1.0
117,451.99999999999994,34134.0,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8182.0,24.0,-833.0,6258.0,26.0,1.0
118,530.0,30726.0,54.0,877.0,76.00000000000091,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8442.0,26.0,-833.0,3376.0,27.0,1.0
119,530.0,30726.0,54.0,877.0,76.00000000000091,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8442.0,26.0,-833.0,3376.0,27.0,1.0
120,530.0,30726.0,54.0,877.0,76.00000000000091,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8442.0,26.0,-833.0,3376.0,27.0,1.0
121,586.0,21898.0,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7454.0,26.0,1.0
122,586.0,21898.0,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7454.0,26.0,1.0
123,586.0,21898.0,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,11449.003290204968,26.0,-833.0,7454.0,26.0,1.0
124,586.0,21898.0,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7454.0,26.0,1.0
125,586.0,21898.0,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7454.0,26.0,1.0
126,615.0,11025.0,11.0,877.0,0.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9092.0,24.0,-833.0,10108.0,26.0,1.0
127,615.0,11025.0,11.0,877.0,0.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9092.0,24.0,-833.0,10108.0,26.0,1.0
128,615.0,11025.0,11.0,877.0,0.0,1.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9092.0,24.0,-833.0,10108.0,26.0,1.0
129,562.0,33621.0,58.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,6112.0,26.0,-833.0,9092.0,26.0,1.0
130,562.0,33621.0,58.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,6112.0,26.0,-833.0,9092.0,26.0,1.0
131,562.0,33621.0,58.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,6112.0,26.0,-418.4780134275965,9092.0,26.0,1.0
132,483.00000000000006,33364.0,56.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,6376.0,26.0,-833.0,11674.0,26.0,1.0
133,483.00000000000006,33364.0,56.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,6376.0,26.0,-833.0,11674.0,26.0,1.0
134,483.00000000000006,33364.0,56.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-417.33702271413796,6376.0,26.0,-833.0,11674.0,26.0,1.0
135,405.0,31616.0,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9638.0,26.0,-833.0,10236.0,27.0,1.0
136,405.0,31616.0,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9638.0,26.0,-833.0,10236.0,27.0,1.0
137,405.0,31616.0,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9638.0,26.0,-833.0,10236.0,27.0,1.0
138,405.0,31616.0,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9638.0,26.0,-833.0,10236.0,27.0,1.0
139,327.0,31292.0,57.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9638.0,26.0,-833.0,13550.233609109515,26.0,1.0
141,327.0,31292.0,57.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9638.0,26.0,-833.0,10886.0,26.0,1.0
142,249.0,32748.0,56.0,0.0,0.0,0.0,476.0,0.0,0.0,434.3312883435578,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12646.0,27.0,1.0
143,249.0,32748.0,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12646.0,27.0,1.0
144,249.0,32748.0,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12646.0,27.0,1.0
145,249.0,32748.0,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12646.0,27.0,1.0
146,249.0,32748.0,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12646.0,27.0,1.0
147,171.0,32886.0,57.0,-49.999999999999986,21222.0,54.0,476.0,6112.634230871785,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9976.0,26.0,-833.0,13456.0,27.0,1.0
148,171.0,32886.0,57.0,-49.999999999999986,21222.0,54.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,9976.0,26.0,-833.0,13456.0,27.0,1.0
149,171.0,32886.0,57.0,-49.999999999999986,21222.0,54.0,476.0,0.0,0.0,581.0,0.0,13.240756395995557,-833.0,9976.0,26.0,-833.0,13456.0,27.0,1.0
151,91.0,31684.0,56.0,-130.0,21056.0,55.0,476.0,0.0,0.0,581.0,0.0,1.7763568394002505e-15,-833.0,6856.0,26.0,-833.0,17808.0,51.71640597227168,1.0
