i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
-0.734884375233441,-0.5459630599534446,-0.5241531574157147,-0.15681542882383226,-0.68093162961233,-0.6861369638568485,-0.0843147478471139,-0.6784608928691171,-0.7153933347451357,-0.3585861265296262,1.3286951242511216,1.665196258859729,1.0482641275630271,-0.2990146832259848,-0.2987697460042277,1.0487481602242446,-0.7074981521731478,-0.3219384907212815,0.0
-0.7605871018943726,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6724957910694762,-0.6861369638568485,0.4861961534978917,1.698223370446514,1.5516863740811515,0.47085615741286707,-0.5372080880031351,-0.5715992921149964,1.0482641275630271,1.811116549995349,-0.242836536773559,1.0487481602242446,-0.7460686817960307,-0.2994430693386379,0.0
0.17499214856353845,1.9784466405571342,1.883148795376035,-0.4631016492307574,1.4134389676799284,1.4749164193434656,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.48799339468440617,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.18204317194837852,-0.2987697460042277,-1.0171666440954883,0.14847090907313756,-0.2881953586473161,1.0
-0.7554465565621863,-0.5417124587207522,-0.5241531574157147,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,0.20953273447215104,1.4217423373648002,1.5112028078521107,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,1.209279258099278,-0.28758310415809396,-1.0171666440954883,0.8945386916947462,-0.24320451588202896,0.0
-0.14886220736419997,-0.5459630599534446,-0.5687328232081544,-1.2965335414944994,-0.6826187973209007,-0.7261564709531506,-1.3301593366276232,1.0267854302448307,1.3897521091649883,-1.7158553184355243,1.4939639296520644,1.9283486766214615,1.0482641275630271,1.44917244437953,-0.2652098204658265,1.0487481602242446,-0.9893597148019073,-0.3219384907212815,1.0
-0.75030601123,-0.5437259014099224,-0.5241531574157147,0.12030067535386194,1.3848563617935534,1.5149359264397677,0.5961741585764471,1.0120039412343869,1.3897521091649883,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.10657768080153578,-0.28758310415809396,-1.0171666440954883,0.6292426709429821,-0.2656999372646725,0.0
-0.16428384336075894,-0.5459630599534446,-0.5687328232081544,-1.29444996176384,-0.6781527651511546,-0.6861369638568485,-0.9950701024039,1.6865773488019218,1.5112028078521107,0.4742836048671749,-0.5406714814365537,-0.5277405558213742,1.0482641275630271,1.6722310210962557,-0.2652098204658265,1.0487481602242446,-0.8291436686760861,-0.3219384907212815,1.0
0.3960355978475504,2.097463475072521,1.9277284611684748,1.5600542692394763,1.407484258120267,1.4749164193434656,0.7336466649246411,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-1.0263859171259384,-0.2987697460042277,-1.0171666440954883,1.4072053084968346,-0.2656999372646725,0.0
0.5553925031453264,2.2077553912681713,1.8385691295835953,-0.35892266269778966,1.2939477833369946,1.4348969122471635,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5480311924825683,-0.5277405558213742,-1.0216820605343995,-0.2009095447350892,-0.2987697460042277,-1.0171666440954883,0.09506556036453051,-0.2881953586473161,1.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.29444996176384,-0.6826187973209007,-0.7261564709531506,-0.8180742504806,1.5710129801748143,1.3897521091649883,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,1.0482641275630271,2.2427211089774843,-0.242836536773559,1.0487481602242446,-0.8291436686760861,-0.3219384907212815,0.0
-0.1745649340251316,-0.5459630599534446,-0.5687328232081544,-1.29444996176384,-0.6826187973209007,-0.7261564709531506,-1.3181304923221562,1.474261415742817,1.4707192416230699,-1.6884357388010616,2.0157457966055317,1.8844899403278395,1.0482641275630271,0.9193176209619861,-0.2652098204658265,1.0487481602242448,-1.0427650635105143,-0.3219384907212815,0.0
-0.7451654658978136,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,-2.256380348148581,-0.6784608928691171,-0.7153933347451357,-1.582184867717519,-0.5480311924825683,-0.5715992921149964,1.0482641275630271,-1.6486859671983647,-0.589622434003705,1.0487481602242446,-1.661871513354737,-0.5918835473130044,1.0
-0.7554465565621863,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6749769200526685,-0.6861369638568485,0.5858637206003324,-0.6341164258377852,-0.5939426360580131,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-0.07989381889103253,2.499884282654802,4.869458786909561,-0.09209314828365116,0.742110919486867,4.908246980743351,1.0
-0.75030601123,-0.5459630599534446,-0.5687328232081544,0.09529771858594968,1.4298144189689972,1.5149359264397677,0.5789900952829228,1.5853465452758508,1.5516863493987314,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.12544405358824645,-0.2987697460042277,-1.0171666440954883,0.18184925201601698,-0.2881953586473161,0.0
2.611610636019856,1.9210635239157867,1.9277284611684748,1.6725675746950814,-0.6826187973209007,-0.6861369638568485,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.9114461690715163,-0.32114302969649516,-1.0171666440954883,-0.570028828645437,-0.2994430693386379,0.0
1.927918106839075,1.9149113379211005,1.883148795376035,1.6704839949644221,-0.6826187973209007,-0.7261564709531506,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5439184127803837,-0.5277405558213742,-1.0216820605343995,-0.5706904513546187,-0.2987697460042277,-1.0171666440954883,-0.218690863298536,-0.2881953586473161,1.0
-0.7605871018943726,-0.5459630599534446,-0.5687328232081544,-0.05472002202152388,1.766850980045835,1.5549554335360698,0.4518280269108432,1.7023666666085324,1.5516863740811515,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,0.3668231502003893,-0.2987697460042277,-1.0171666440954883,0.24860593790177582,-0.2881953586473161,0.0
1.4241446642848152,2.1914241339004583,1.9723081269609146,1.6746511544257408,-0.6769618232392223,-0.6861369638568485,0.737083477583346,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5465159578554476,-0.5277405558213742,-1.0216820605343995,-0.4235327436182753,-0.2987697460042277,-1.0171666440954883,-0.30003512128525694,-0.2881953586473161,1.0
2.2055075547771366,1.7939929186437193,1.9277284611684748,1.6725675746950814,-0.6793437070630869,-0.6861369638568485,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.5782370004693029,-0.2987697460042277,-1.0171666440954883,-0.7757383199674791,-0.2994430693386379,0.0
-0.7554465565621863,-0.5459630599534446,-0.5241531574157147,0.05987686316474064,1.1133216058729913,1.3548578980545594,0.5480587813545791,1.2722477326000825,1.3897521091649883,0.46742870995855923,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.04620528788406158,-0.2987697460042277,-1.0171666440954883,0.6901890526868324,-0.2881953586473161,0.0
-0.16428384336075894,-0.5459630599534446,-0.5687328232081544,-1.2965335414944994,-0.6826187973209007,-0.7261564709531506,-1.5862018797011348,-0.676333254299432,-0.6749097685160949,-2.8983246901717235,2.2328572724629585,1.9722074129150835,1.0482641275630271,-0.7518076301070412,-0.2987697460042277,1.0487481602242446,-1.1021043398534112,-0.3219384907212815,0.0
-0.765727647226559,-0.544285191045803,-0.5241531574157147,1.007905640614747,1.4352729027320204,1.4749164193434656,0.737083477583346,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.9706575544328852,-0.32114302969649516,-1.0171666440954883,2.162668470437339,-0.23195680519070716,0.0
2.683578270670465,2.1162555335785616,1.9277284611684748,1.6746511544257408,-0.6826187973209007,-0.7261564709531506,0.7388018839126984,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.14256891504079924,-0.28758310415809396,-1.0171666440954883,-0.5539577746359026,-0.2994430693386379,0.0
-0.7554465565621863,-0.5459630599534446,-0.5687328232081544,0.5641031579843045,1.6645292207789857,1.4749164193434656,0.737083477583346,-0.6784608909811775,-0.7153933347451357,0.47085615741286707,-0.5438101817355894,-0.5277405558213742,-1.0216820605343995,-0.48013186197840735,-0.2987697460042277,-1.0171666440954883,1.6338071700312715,-0.2656999372646725,0.0
-0.765727647226559,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,-0.04135458961330323,1.5510803372302344,1.5516863740811515,-0.1735039639970037,1.7962532377626295,1.8844899403278395,1.0482641275630271,-0.27579453210387933,-0.2987697460042277,1.0487481602242446,-0.2903924888795362,-0.33318620141260324,0.0
-0.16428384336075894,-0.5429428959196896,-0.5241531574157147,-0.16514974774646968,1.8524003073863045,0.9946823341878402,0.737083477583346,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5406714814365537,-0.5277405558213742,1.0482641275630271,-1.1102687130545443,-0.2987697460042277,1.0487481602242446,-0.8350775200041446,-0.3219384907212815,0.0
-0.7554465565621863,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6772595587172054,-0.6861369638568485,-2.2615355671366384,-0.6784608928691171,-0.7153933347451357,-1.040648169936883,1.9127098419613289,1.9283486766214615,1.0482641275630271,-0.2990146832259848,-0.28758310415809396,1.0487481602242446,-0.7074981521731478,-0.3219384907212815,1.0
-0.7554465565621863,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.6861369638568485,0.5875821269296849,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-0.7234905328372913,1.9039971544837708,2.5090773573753418,-0.7269961373663061,0.06984636791879939,2.51248460349181,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.2923663820331808,-0.6826187973209007,-0.7261564709531506,-1.5827650670424298,-0.6636794038586731,-0.634426202287054,-3.1245362221560398,1.8568626228474545,1.8406312040342174,1.0482641275630271,-0.5971033732560136,-0.2987697460042277,1.0487481602242446,-1.2373484405182633,-0.32193849072128156,0.0
0.5451114124809538,1.7918676180273732,1.8385691295835953,-0.31308390862328384,1.2988108086564454,1.4749164193434656,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.46742870995855923,-0.5455418784522986,-0.5277405558213742,-1.0216820605343995,-0.37448017437282755,-0.2987697460042277,-1.0171666440954883,-0.028434308524123326,-0.27118814194693636,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.29444996176384,-0.6826187973209007,-0.7261564709531506,-1.5844834733717823,-0.6784608928691171,-0.7153933347451357,-3.594096523396211,1.81476074642246,1.9722074129150835,1.0482641275630271,-1.301544707922888,-0.32114302969649516,1.0487481602242446,-1.2373484405182633,-0.33318620141260324,0.0
-0.16428384336075894,-0.5459630599534446,-0.5687328232081544,-1.2965335414944994,-0.6826187973209007,-0.7261564709531506,-1.1462898593869135,1.190725581087937,1.3492685429359472,0.48799339468440617,-0.5477064993481853,-0.5277405743950013,1.0482641275630271,1.6301444971874395,-0.242836536773559,1.0487481602242446,-1.1349881888267663,-0.33318620141260324,1.0
-0.765727647226559,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6791452167444315,-0.6861369638568485,-2.251225129160524,-0.6784608928691171,-0.7153933347451357,-1.236012674832429,1.743761181037379,1.8844899403278395,1.0482641275630271,-0.7329412573203306,-0.32114302969649516,1.0487481602242446,-0.33217722930432597,-0.2994430693386379,0.0
0.4011761431797367,1.8656938499636095,1.883148795376035,1.5621378489701356,1.3697710975757444,1.5149359264397677,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.6461559425014614,-0.32114302969649516,-1.0171666440954883,1.4430561212873347,-0.24320451588202896,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.29444996176384,-0.6826187973209007,-0.7261564709531506,-1.5862018797011348,-0.6782369309144134,-0.6749097685160949,-3.3953045710463576,1.9127098419613289,1.9283486984600837,1.0482641275630271,-1.2771635492446773,-0.2987697460042277,1.0487481602242446,-1.0427650635105143,-0.3219384907212815,1.0
-0.7605871018943726,-0.5459630599534446,-0.5687328232081544,0.3453272862650723,1.6240717670729892,1.594974940632372,0.7353650712539935,-0.6716300532506544,-0.634426202287054,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.2688284867672477,-0.32114302969649516,-1.0171666440954883,0.3887949782618694,-0.2881953586473161,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.2965335414944994,-0.6826187973209007,-0.7261564709531506,-1.261423083453526,1.8299129998122878,1.5516863740811515,-1.5753299728089034,1.7900840682093526,1.9283486766214615,1.0482641275630271,2.1392463105396016,-0.2652098204658265,1.0487481602242446,-0.9893597148019073,-0.3219384907212815,1.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-0.7589699709843858,1.7838219022908701,1.594974940632372,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,1.0482641275630271,-0.7216214336483041,-0.2987697460042277,1.0487481602242446,0.06502505171593903,-0.2994430693386379,1.0
-0.16942438869294527,-0.5372381416337076,-0.47957349162327484,-0.7235491155631768,1.5736206548348213,1.4348969122471635,0.737083477583346,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.4537189400770124,-0.2987697460042277,-1.0171666440954883,0.3687679724961417,-0.2656999372646725,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.2965335414944994,-0.6826187973209007,-0.7261564709531506,-1.5862018797011348,-0.6764452352767838,-0.6749097685160949,-3.426151598135128,1.64256515415468,1.8406312040342174,1.0482641275630271,-0.8499127685979369,-0.2987697460042277,1.0487481602242446,-1.2373484405182633,-0.33318620141260324,0.0
-0.7605871018943726,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,0.40027583703027036,1.5539918716173333,1.5516863740811515,0.47428360558448607,-0.5392644778542275,-0.5277405558213742,1.0482641275630271,1.6006839304512681,-0.2652098204658265,1.0487481602242446,-0.8291436686760861,-0.2994430693386379,0.0
-0.7554465569487576,-0.5439496172642746,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,0.13392285598064427,1.3109931507638222,1.5112028078521107,0.17266822888808644,1.2955764245440566,1.665196258859729,1.0482641275630271,0.21400553062803274,-0.2652098204658265,1.0487481602242446,-0.2903924888795362,-0.3219384907212815,0.0
1.0797281270283314,-0.5353365568717137,-0.5241531574157147,1.6725675746950814,-0.675473145849307,-0.6861369638568485,0.737083477583346,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-1.0890803251556231,-0.32114302969649516,-1.0171666440954883,0.8013265723373827,-0.2881953586473161,1.0
-0.7605871018943726,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,0.011916006596621991,1.6480558925928859,1.5516863740811515,-0.07410798782207684,1.541369127271981,1.8406312040342174,1.0482641275630271,-0.4235327436182753,-0.2987697460042277,1.0487481602242446,-0.42217513175771937,-0.2994430693386379,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-1.2965335414944994,-0.6764655974425838,-0.6861369638568485,-1.075835199883464,1.6496236262758117,1.5112028078521107,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,1.0482641275630271,2.2202265875779443,-0.242836536773559,1.0487481602242446,-0.8795820535675484,-0.2994430693386379,0.0
-0.16942438869294527,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6675335331030917,-0.6461174567605464,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5439184127803837,-0.5277405558213742,1.0482641275630271,-0.5291844312238552,-0.2987697460042277,1.0487481602242446,0.4511012184219109,-0.2994430693386379,1.0
-0.7605871018943726,-0.5459630599534446,-0.5687328232081544,-0.15681542882383226,-0.6826187973209007,-0.7261564709531506,-0.08259634151776148,1.0954297693615138,0.661047917042253,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0191971311369237,-1.2028590656539397,-0.242836536773559,-1.0146865542943841,1.6529688113503318,-0.2656999372646725,0.0
-0.16942438869294527,-0.5278420757509139,-0.5241531574157147,-0.8277281020961446,-0.671304849157544,-0.6461174567605464,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5480311924825683,-0.5715992921149964,0.6307959887870755,0.3835126338194026,2.8223033290670863,0.6444935226442727,-0.031277648848887125,2.7261911066269238,1.0
0.7610143164327794,1.9533904648696843,1.9277284611684748,-0.21932282074361292,1.5015686691629178,1.5149359264397677,0.737083477583346,-0.6784608928691171,-0.7153933347451357,0.4742836048671749,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.48013186197840735,-0.2987697460042277,-1.0171666440954883,-0.05513698287842685,-0.2881953586473161,0.0
1.2853499403157844,2.1510434221898804,1.9277284611684748,1.6704839949644221,-0.6781527651511546,-0.6861369638568485,0.7336466649246411,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.5405042548958816,-0.28758310415809396,-1.0171666440954883,0.10841689754168227,-0.2881953586473161,0.0
-0.1745649340251316,-0.5459630599534446,-0.5687328232081544,-1.29444996176384,-0.6732897523440977,-0.6861369638568485,-1.220181331549068,1.2308147709798987,1.5112028078521107,-1.506781023722747,0.9643894274734054,1.0073152144553983,1.0482641275630271,2.1392463105396016,-0.242836536773559,1.0487481602242446,-0.537886720626368,-0.3219384907212815,0.0
1.85080992685628,1.582917010062389,1.8385691295835953,1.6704839949644221,-0.6826187973209007,-0.7261564709531506,0.7353650712539935,-0.6784608928691171,-0.7153933347451357,0.47085615741286707,-0.5480311924825683,-0.5715992921149964,-1.0216820605343995,-0.4235327436182753,-0.2987697460042277,-1.0171666440954883,-0.6375272554854821,-0.2994430693386379,0.0
