Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: X81, MSE: 0.0, Jaccard: 0.0
Attribute: X82, MSE: 0.0, Jaccard: 0.0
Attribute: X83, MSE: 0.0, Jaccard: 0.0
Attribute: X84, MSE: 0.0, Jaccard: 0.0
Attribute: X85, MSE: 0.0, Jaccard: 0.0
Attribute: X86, MSE: 0.0, Jaccard: 0.0
Attribute: X87, MSE: 4.6855601403006166e-35, Jaccard: 0.6666666666666667
Attribute: X88, MSE: 0.0, Jaccard: 0.0
Attribute: X89, MSE: 0.0, Jaccard: 0.0
Attribute: X90, MSE: 0.0, Jaccard: 0.0
Attribute: X91, MSE: 0.0, Jaccard: 0.0
Attribute: X92, MSE: 4.6855601403006166e-35, Jaccard: 0.6666666666666667
Attribute: X93, MSE: 0.0, Jaccard: 0.0
Attribute: X94, MSE: 0.0, Jaccard: 0.0
Attribute: X95, MSE: 0.0, Jaccard: 0.0
Attribute: X96, MSE: 0.0, Jaccard: 0.0
Attribute: X97, MSE: 0.0, Jaccard: 0.0
Attribute: X98, MSE: 0.0, Jaccard: 0.0
Attribute: X99, MSE: 0.0, Jaccard: 0.0
Attribute: X100, MSE: 0.0, Jaccard: 0.0
Attribute: X101, MSE: 0.0, Jaccard: 0.0
Attribute: X102, MSE: 0.0, Jaccard: 0.0
Attribute: X103, MSE: 0.0, Jaccard: 0.0
Attribute: X104, MSE: 0.0, Jaccard: 0.0
Attribute: X105, MSE: 0.0, Jaccard: 0.0
Attribute: X106, MSE: 0.0, Jaccard: 0.0
Attribute: X107, MSE: 0.0, Jaccard: 0.0
Attribute: X108, MSE: 0.0, Jaccard: 0.0
Attribute: X109, MSE: 0.0, Jaccard: 0.0
Attribute: X110, MSE: 0.0, Jaccard: 0.0
Attribute: X111, MSE: 0.0, Jaccard: 0.0
Attribute: X112, MSE: 0.0, Jaccard: 0.0
Attribute: X113, MSE: 0.0, Jaccard: 0.0
Attribute: X114, MSE: 0.0, Jaccard: 0.0
Attribute: X115, MSE: 0.0, Jaccard: 0.0
Attribute: X116, MSE: 0.0, Jaccard: 0.0
Attribute: X117, MSE: 0.0, Jaccard: 0.0
Attribute: X118, MSE: 0.0, Jaccard: 0.0
Attribute: X119, MSE: 0.0, Jaccard: 0.0
Attribute: X120, MSE: 0.0, Jaccard: 0.0
Attribute: X122, MSE: 0.0, Jaccard: 0.0
Attribute: X123, MSE: 0.0, Jaccard: 0.0
Attribute: X124, MSE: 0.0, Jaccard: 0.0
Attribute: X125, MSE: 0.0, Jaccard: 0.0
Attribute: X126, MSE: 1.9210796575232527e-33, Jaccard: 0.6666666666666667
Attribute: X127, MSE: 0.0, Jaccard: 0.0
Attribute: X128, MSE: 0.0, Jaccard: 0.0
Attribute: X129, MSE: 0.0, Jaccard: 0.0
Attribute: X130, MSE: 0.0, Jaccard: 0.0
Attribute: X131, MSE: 0.0, Jaccard: 0.0
Attribute: X132, MSE: 0.0, Jaccard: 0.0
Attribute: X133, MSE: 0.0, Jaccard: 0.0
Attribute: X134, MSE: 0.0, Jaccard: 0.0
Attribute: X135, MSE: 0.0, Jaccard: 0.0
Attribute: X136, MSE: 0.0, Jaccard: 0.0
Attribute: X137, MSE: 0.0, Jaccard: 0.0
Attribute: X138, MSE: 0.0, Jaccard: 0.0
Attribute: X139, MSE: 0.0, Jaccard: 0.0
Attribute: X140, MSE: 1.991363059627762e-33, Jaccard: 0.6666666666666667
Attribute: X141, MSE: 0.0, Jaccard: 0.0
Attribute: X142, MSE: 0.0, Jaccard: 0.0
Attribute: X143, MSE: 0.0, Jaccard: 0.0
Attribute: X144, MSE: 2.3662078708518103e-33, Jaccard: 0.6666666666666667
Attribute: X145, MSE: 0.0, Jaccard: 0.0
Attribute: X146, MSE: 0.0, Jaccard: 0.0
Attribute: X147, MSE: 0.0, Jaccard: 0.0
Attribute: X148, MSE: 0.0, Jaccard: 0.0
Attribute: X150, MSE: 0.0, Jaccard: 0.0
Attribute: X151, MSE: 0.0, Jaccard: 0.0
Attribute: X152, MSE: 0.0, Jaccard: 0.0
Attribute: X153, MSE: 0.0, Jaccard: 0.0
Attribute: X154, MSE: 6.094888776250412e-34, Jaccard: 0.6666666666666667
Attribute: X155, MSE: 0.0, Jaccard: 0.0
Attribute: X156, MSE: 0.0, Jaccard: 0.0
Attribute: X157, MSE: 0.0, Jaccard: 0.0
Attribute: X158, MSE: 5.933822646427578e-34, Jaccard: 0.6666666666666667
Attribute: X159, MSE: 0.0, Jaccard: 0.0
Attribute: X160, MSE: 0.0, Jaccard: 0.0
Attribute: X161, MSE: 0.0, Jaccard: 0.0
Attribute: X162, MSE: 0.0, Jaccard: 0.0
Attribute: X163, MSE: 0.0, Jaccard: 0.0
Attribute: X164, MSE: 0.0, Jaccard: 0.0
Attribute: X165, MSE: 0.0, Jaccard: 0.0
Attribute: X166, MSE: 1.6399460491052157e-33, Jaccard: 0.6666666666666667
Attribute: X167, MSE: 0.0, Jaccard: 0.0
Attribute: X168, MSE: 0.0, Jaccard: 0.0
Attribute: X169, MSE: 0.0, Jaccard: 0.0
Attribute: X170, MSE: 0.0, Jaccard: 0.0
Attribute: X171, MSE: 0.0, Jaccard: 0.0
Attribute: X172, MSE: 0.0, Jaccard: 0.0
Attribute: X173, MSE: 0.0, Jaccard: 0.0
Attribute: X174, MSE: 0.0, Jaccard: 0.0
Attribute: X175, MSE: 1.1768237290855126e-35, Jaccard: 0.6666666666666667
Attribute: X176, MSE: 0.0, Jaccard: 0.0
Attribute: X177, MSE: 0.0, Jaccard: 0.0
Attribute: X178, MSE: 0.0, Jaccard: 0.0
Attribute: X179, MSE: 0.0, Jaccard: 0.0
Attribute: X180, MSE: 0.0, Jaccard: 0.0
Attribute: X181, MSE: 0.0, Jaccard: 0.0
Attribute: X182, MSE: 0.0, Jaccard: 0.0
Attribute: X183, MSE: 0.0, Jaccard: 0.0
Attribute: X184, MSE: 0.0, Jaccard: 0.0
Attribute: X185, MSE: 0.0, Jaccard: 0.0
Attribute: X186, MSE: 0.0, Jaccard: 0.0
Attribute: X187, MSE: 0.0, Jaccard: 0.0
Attribute: X189, MSE: 0.0, Jaccard: 0.0
Attribute: X190, MSE: 0.0, Jaccard: 0.0
Attribute: X191, MSE: 0.0, Jaccard: 0.0
Attribute: X192, MSE: 0.0, Jaccard: 0.0
Attribute: X194, MSE: 0.0, Jaccard: 0.0
Attribute: X195, MSE: 0.0, Jaccard: 0.0
Attribute: X196, MSE: 0.0, Jaccard: 0.0
Attribute: X197, MSE: 0.0, Jaccard: 0.0
Attribute: X198, MSE: 0.0, Jaccard: 0.0
Attribute: X199, MSE: 0.0, Jaccard: 0.0
Attribute: X200, MSE: 0.0, Jaccard: 0.0
Attribute: X201, MSE: 0.0, Jaccard: 0.0
Attribute: X202, MSE: 5.844138096867136e-34, Jaccard: 0.6666666666666667
Attribute: X203, MSE: 0.0, Jaccard: 0.0
Attribute: X204, MSE: 1.1713900350751542e-35, Jaccard: 0.6666666666666667
Attribute: X205, MSE: 2.928475087687884e-36, Jaccard: 0.6666666666666667
Attribute: X206, MSE: 9.488259284108749e-34, Jaccard: 0.6666666666666667
Attribute: X207, MSE: 0.0, Jaccard: 0.0
Attribute: X208, MSE: 0.0, Jaccard: 0.0
Attribute: X209, MSE: 0.0, Jaccard: 0.0
Attribute: X210, MSE: 0.0, Jaccard: 0.0
Attribute: X211, MSE: 7.3797572209734715e-34, Jaccard: 0.6666666666666667
Attribute: X212, MSE: 0.0, Jaccard: 0.0
Attribute: X213, MSE: 0.0, Jaccard: 0.0
Attribute: X214, MSE: 0.0, Jaccard: 0.0
Attribute: X215, MSE: 0.0, Jaccard: 0.0
Attribute: X216, MSE: 0.0, Jaccard: 0.0
Attribute: X217, MSE: 0.0, Jaccard: 0.0
Attribute: X218, MSE: 0.0, Jaccard: 0.0
Attribute: X219, MSE: 0.0, Jaccard: 0.0
Attribute: X220, MSE: 0.0, Jaccard: 0.0
Attribute: X221, MSE: 0.0, Jaccard: 0.0
Attribute: X222, MSE: 0.0, Jaccard: 0.0
Attribute: X223, MSE: 0.0, Jaccard: 0.0
Attribute: X224, MSE: 0.0, Jaccard: 0.0
Attribute: X225, MSE: 1.7392396575471332e-34, Jaccard: 0.6666666666666667
Attribute: X226, MSE: 0.0, Jaccard: 0.0
Attribute: X227, MSE: 0.0, Jaccard: 0.0
Attribute: X228, MSE: 1.9210796575232527e-33, Jaccard: 0.6666666666666667
Attribute: X229, MSE: 0.0, Jaccard: 0.0
Attribute: X230, MSE: 0.0, Jaccard: 0.0
Attribute: X231, MSE: 0.0, Jaccard: 0.0
Attribute: X232, MSE: 0.0, Jaccard: 0.0
Attribute: X233, MSE: 0.0, Jaccard: 0.0
Attribute: X234, MSE: 0.0, Jaccard: 0.0
Attribute: X235, MSE: 0.0, Jaccard: 0.0
Attribute: X236, MSE: 0.0, Jaccard: 0.0
Attribute: X237, MSE: 0.0, Jaccard: 0.0
Attribute: X238, MSE: 0.0, Jaccard: 0.0
Attribute: X239, MSE: 0.0, Jaccard: 0.0
Attribute: X240, MSE: 0.0, Jaccard: 0.0
Attribute: X241, MSE: 0.0, Jaccard: 0.0
Attribute: X242, MSE: 0.0, Jaccard: 0.0
Attribute: X243, MSE: 0.0, Jaccard: 0.0
Attribute: X244, MSE: 0.0, Jaccard: 0.0
Attribute: X245, MSE: 0.0, Jaccard: 0.0
Attribute: X246, MSE: 0.0, Jaccard: 0.0
Attribute: X247, MSE: 5.844138096867136e-34, Jaccard: 0.6666666666666667
Attribute: X248, MSE: 0.0, Jaccard: 0.0
Attribute: X249, MSE: 0.0, Jaccard: 0.0
Attribute: X250, MSE: 0.0, Jaccard: 0.0
Attribute: X251, MSE: 0.0, Jaccard: 0.0
Attribute: X252, MSE: 0.0, Jaccard: 0.0
Attribute: X253, MSE: 0.0, Jaccard: 0.0
Attribute: X254, MSE: 0.0, Jaccard: 0.0
Attribute: X255, MSE: 0.0, Jaccard: 0.0
Attribute: X256, MSE: 0.0, Jaccard: 0.0
Attribute: X257, MSE: 1.1713900350751542e-35, Jaccard: 0.6666666666666667
Attribute: X258, MSE: 1.1713900350751541e-34, Jaccard: 0.6666666666666667
Attribute: X259, MSE: 0.0, Jaccard: 0.0
Attribute: X260, MSE: 0.0, Jaccard: 0.0
Attribute: X261, MSE: 0.0, Jaccard: 0.0
Attribute: X262, MSE: 0.0, Jaccard: 0.0
Attribute: X263, MSE: 0.0, Jaccard: 0.0
Attribute: X264, MSE: 1.944507458224756e-33, Jaccard: 0.6666666666666667
Attribute: X265, MSE: 0.0, Jaccard: 0.0
Attribute: X266, MSE: 0.0, Jaccard: 0.0
Attribute: X267, MSE: 0.0, Jaccard: 0.0
Attribute: X268, MSE: 0.0, Jaccard: 0.0
Attribute: X269, MSE: 0.0, Jaccard: 0.0
Attribute: X270, MSE: 0.0, Jaccard: 0.0
Attribute: X271, MSE: 0.0, Jaccard: 0.0
Attribute: X272, MSE: 0.0, Jaccard: 0.0
Attribute: X273, MSE: 0.0, Jaccard: 0.0
Attribute: X274, MSE: 0.0, Jaccard: 0.0
Attribute: X275, MSE: 0.0, Jaccard: 0.0
Attribute: X276, MSE: 0.0, Jaccard: 0.0
Attribute: X277, MSE: 0.0, Jaccard: 0.0
Attribute: X278, MSE: 0.0, Jaccard: 0.0
Attribute: X279, MSE: 0.0, Jaccard: 0.0
Attribute: X280, MSE: 0.0, Jaccard: 0.0
Attribute: X281, MSE: 0.0, Jaccard: 0.0
Attribute: X282, MSE: 0.0, Jaccard: 0.0
Attribute: X283, MSE: 0.0, Jaccard: 0.0
Attribute: X284, MSE: 2.0265047606800167e-33, Jaccard: 0.6666666666666667
Attribute: X285, MSE: 6.118682636337875e-34, Jaccard: 0.6666666666666667
Attribute: X286, MSE: 2.6941970806728544e-33, Jaccard: 0.6666666666666667
Attribute: X287, MSE: 0.0, Jaccard: 0.0
Attribute: X288, MSE: 0.0, Jaccard: 0.0
Attribute: X289, MSE: 0.0, Jaccard: 0.0
Attribute: X290, MSE: 0.0, Jaccard: 0.0
Attribute: X291, MSE: 0.0, Jaccard: 0.0
Attribute: X292, MSE: 0.0, Jaccard: 0.0
Attribute: X293, MSE: 0.0, Jaccard: 0.0
Attribute: X294, MSE: 0.0, Jaccard: 0.0
Attribute: X295, MSE: 0.0, Jaccard: 0.0
Attribute: X296, MSE: 0.0, Jaccard: 0.0
Attribute: X297, MSE: 0.0, Jaccard: 0.0
Attribute: X298, MSE: 0.0, Jaccard: 0.0
Attribute: X299, MSE: 0.0, Jaccard: 0.0
Attribute: X300, MSE: 0.0, Jaccard: 0.0
Attribute: X301, MSE: 0.0, Jaccard: 0.0
Attribute: X302, MSE: 0.0, Jaccard: 0.0
Attribute: X304, MSE: 0.0, Jaccard: 0.0
Attribute: X305, MSE: 0.0, Jaccard: 0.0
Attribute: X306, MSE: 0.0, Jaccard: 0.0
Attribute: X307, MSE: 0.0, Jaccard: 0.0
Attribute: X308, MSE: 0.0, Jaccard: 0.0
Attribute: X309, MSE: 7.469541864897261e-37, Jaccard: 0.6666666666666667
Attribute: X310, MSE: 0.0, Jaccard: 0.0
Attribute: X311, MSE: 0.0, Jaccard: 0.0
Attribute: X312, MSE: 2.1085020631352776e-34, Jaccard: 0.6666666666666667
Attribute: X313, MSE: 0.0, Jaccard: 0.0
Attribute: X314, MSE: 0.0, Jaccard: 0.0
Attribute: X315, MSE: 0.0, Jaccard: 0.0
Attribute: X316, MSE: 0.0, Jaccard: 0.0
Attribute: X317, MSE: 7.465967066206236e-37, Jaccard: 0.6666666666666667
Attribute: X318, MSE: 0.0, Jaccard: 0.0
Attribute: X319, MSE: 0.0, Jaccard: 0.0
Attribute: X320, MSE: 0.0, Jaccard: 0.0
Attribute: X321, MSE: 0.0, Jaccard: 0.0
Attribute: X322, MSE: 0.0, Jaccard: 0.0
Attribute: X323, MSE: 0.0, Jaccard: 0.0
Attribute: X324, MSE: 0.0, Jaccard: 0.0
Attribute: X325, MSE: 7.480266260970337e-37, Jaccard: 0.6666666666666667
Attribute: X326, MSE: 0.0, Jaccard: 0.0
Attribute: X327, MSE: 0.0, Jaccard: 0.0
Attribute: X328, MSE: 1.9796491592770107e-33, Jaccard: 0.6666666666666667
Attribute: X329, MSE: 0.0, Jaccard: 0.0
Attribute: X330, MSE: 0.0, Jaccard: 0.0
Attribute: X331, MSE: 0.0, Jaccard: 0.0
Attribute: X332, MSE: 0.0, Jaccard: 0.0
Attribute: X333, MSE: 0.0, Jaccard: 0.0
Attribute: X334, MSE: 0.0, Jaccard: 0.0
Attribute: X335, MSE: 0.0, Jaccard: 0.0
Attribute: X336, MSE: 0.0, Jaccard: 0.0
Attribute: X337, MSE: 0.0, Jaccard: 0.0
Attribute: X338, MSE: 0.0, Jaccard: 0.0
Attribute: X339, MSE: 0.0, Jaccard: 0.0
Attribute: X340, MSE: 0.0, Jaccard: 0.0
Attribute: X341, MSE: 0.0, Jaccard: 0.0
Attribute: X342, MSE: 0.0, Jaccard: 0.0
Attribute: X343, MSE: 0.0, Jaccard: 0.0
Attribute: X344, MSE: 0.0, Jaccard: 0.0
Attribute: X345, MSE: 0.0, Jaccard: 0.0
Attribute: X346, MSE: 2.3427800701503082e-33, Jaccard: 0.6666666666666667
Attribute: X347, MSE: 0.0, Jaccard: 0.0
Attribute: X348, MSE: 6.501214694667102e-34, Jaccard: 0.6666666666666667
Attribute: X349, MSE: 0.0, Jaccard: 0.0
Attribute: X350, MSE: 0.0, Jaccard: 0.0
Attribute: X351, MSE: 0.0, Jaccard: 0.0
Attribute: X352, MSE: 0.0, Jaccard: 0.0
Attribute: X353, MSE: 0.0, Jaccard: 0.0
Attribute: X354, MSE: 0.0, Jaccard: 0.0
Attribute: X355, MSE: 0.0, Jaccard: 0.0
Attribute: X356, MSE: 0.0, Jaccard: 0.0
Attribute: X357, MSE: 0.0, Jaccard: 0.0
Attribute: X358, MSE: 0.0, Jaccard: 0.0
Attribute: X359, MSE: 0.0, Jaccard: 0.0
Attribute: X360, MSE: 0.0, Jaccard: 0.0
Attribute: X361, MSE: 4.187719375393674e-34, Jaccard: 0.6666666666666667
Attribute: X362, MSE: 0.0, Jaccard: 0.0
Attribute: X363, MSE: 0.0, Jaccard: 0.0
Attribute: X364, MSE: 0.0, Jaccard: 0.0
Attribute: X365, MSE: 0.0, Jaccard: 0.0
Attribute: X366, MSE: 0.0, Jaccard: 0.0
Attribute: X367, MSE: 0.0, Jaccard: 0.0
Attribute: X368, MSE: 0.0, Jaccard: 0.0
Attribute: X369, MSE: 0.0, Jaccard: 0.0
Attribute: X370, MSE: 0.0, Jaccard: 0.0
Attribute: X371, MSE: 7.028340210450925e-34, Jaccard: 0.6666666666666667
Attribute: X372, MSE: 0.0, Jaccard: 0.0
Attribute: X373, MSE: 0.0, Jaccard: 0.0
Attribute: X374, MSE: 0.0, Jaccard: 0.0
Attribute: X375, MSE: 0.0, Jaccard: 0.0
Attribute: X376, MSE: 0.0, Jaccard: 0.0
Attribute: X377, MSE: 0.0, Jaccard: 0.0
Attribute: X378, MSE: 1.1788256163524867e-35, Jaccard: 0.6666666666666667
Attribute: X379, MSE: 0.0, Jaccard: 0.0
Attribute: X380, MSE: 0.0, Jaccard: 0.0
Attribute: X382, MSE: 7.465967066206236e-37, Jaccard: 0.6666666666666667
Attribute: X383, MSE: 0.0, Jaccard: 0.0
Attribute: X384, MSE: 0.0, Jaccard: 0.0
Attribute: X385, MSE: 0.0, Jaccard: 0.0
Attribute: y, MSE: nan, Jaccard: 0.0
加权混合距离: 0.04056437389770726
