Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: 594, MSE: 0.3045164274862221, Jaccard: 0.4699248120300752
Attribute: 598, MSE: 0.3088689281882961, Jaccard: 0.4981549815498155
Attribute: 602, MSE: 0.4009944508484265, Jaccard: 0.5351351351351351
Attribute: 606, MSE: 0.4103197511125001, Jaccard: 0.5226860254083485
Attribute: 610, MSE: 0.32910878431861623, Jaccard: 0.42248062015503873
Attribute: 614, MSE: 0.3310716554505765, Jaccard: 0.5036764705882353
Attribute: 618, MSE: 0.29332165664304255, Jaccard: 0.4699248120300752
Attribute: 622, MSE: 0.29858068739516286, Jaccard: 0.4641509433962264
Attribute: 626, MSE: 0.3571540039390606, Jaccard: 0.48698884758364314
Attribute: 630, MSE: 0.33942980529885464, Jaccard: 0.49537892791127547
Attribute: 634, MSE: 0.22688215516483984, Jaccard: 0.48134328358208955
Attribute: 638, MSE: 0.2732506002262359, Jaccard: 0.5091575091575091
Attribute: 642, MSE: 0.3102469956192272, Jaccard: 0.4641509433962264
Attribute: 646, MSE: 0.3514312742266754, Jaccard: 0.4554079696394687
Attribute: 650, MSE: 0.29008349295419067, Jaccard: 0.42553191489361697
Attribute: 654, MSE: 0.2992468200151417, Jaccard: 0.4285714285714286
Attribute: 658, MSE: 0.28657395481655346, Jaccard: 0.44656488549618323
Attribute: 662, MSE: 0.2738995815202962, Jaccard: 0.42553191489361697
Attribute: 666, MSE: 0.36607615025151125, Jaccard: 0.4346153846153846
Attribute: 670, MSE: 0.31627658543203546, Jaccard: 0.4315992292870906
Attribute: 674, MSE: 0.2256841955757893, Jaccard: 0.41325536062378165
Attribute: 678, MSE: 0.2191885510574848, Jaccard: 0.5036764705882353
Attribute: 682, MSE: 0.26544307351614255, Jaccard: 0.4699248120300752
Attribute: 686, MSE: 0.35913672067461155, Jaccard: 0.4670433145009416
Attribute: 690, MSE: 0.30450013544660154, Jaccard: 0.48134328358208955
Attribute: 694, MSE: 0.36949343176683735, Jaccard: 0.45833333333333337
Attribute: 698, MSE: 0.35801027192168106, Jaccard: 0.4925925925925926
Attribute: 702, MSE: 0.39506848395644656, Jaccard: 0.5091575091575091
Attribute: 706, MSE: 0.31099190234908736, Jaccard: 0.4285714285714286
Attribute: 710, MSE: 0.34396796284151104, Jaccard: 0.4785046728971962
Attribute: 714, MSE: 0.26123972835917175, Jaccard: 0.46124763705103966
Attribute: 718, MSE: 0.2792421103019226, Jaccard: 0.4554079696394687
Attribute: 722, MSE: 0.3059448745542913, Jaccard: 0.5064220183486239
Attribute: 726, MSE: 0.3014113298137383, Jaccard: 0.4699248120300752
Attribute: 730, MSE: 0.36065165973487046, Jaccard: 0.4524714828897338
Attribute: 734, MSE: 0.30000835141656945, Jaccard: 0.4641509433962264
Attribute: 738, MSE: 0.3757591410318094, Jaccard: 0.4699248120300752
Attribute: 742, MSE: 0.40879967934601, Jaccard: 0.4785046728971962
Attribute: 746, MSE: 0.26115290236993777, Jaccard: 0.4554079696394687
Attribute: 750, MSE: 0.2645245282668743, Jaccard: 0.44952380952380955
Attribute: 754, MSE: 0.22435098759547076, Jaccard: 0.41634241245136183
Attribute: 758, MSE: 0.30180952108137216, Jaccard: 0.5009208103130756
Attribute: 762, MSE: 0.3045859942613353, Jaccard: 0.4641509433962264
Attribute: 766, MSE: 0.3442109525922907, Jaccard: 0.4981549815498155
Attribute: 770, MSE: 0.3019492389388187, Jaccard: 0.4315992292870906
Attribute: 774, MSE: 0.22483030766153364, Jaccard: 0.41634241245136183
Attribute: 778, MSE: 0.2542979767821893, Jaccard: 0.46124763705103966
Attribute: 782, MSE: 0.29860726644541846, Jaccard: 0.4785046728971962
Attribute: 786, MSE: 0.29993734121521476, Jaccard: 0.4524714828897338
Attribute: 790, MSE: 0.30451520962862044, Jaccard: 0.484171322160149
Attribute: 794, MSE: 0.35661577177203263, Jaccard: 0.5091575091575091
Attribute: 798, MSE: 0.2830802184019307, Jaccard: 0.48134328358208955
Attribute: 802, MSE: 0.2739361603567883, Jaccard: 0.4699248120300752
Attribute: 806, MSE: 0.28499743016702395, Jaccard: 0.4376199616122841
Attribute: 810, MSE: 0.2911320251078046, Jaccard: 0.4376199616122841
Attribute: 814, MSE: 0.3734063902101996, Jaccard: 0.46124763705103966
Attribute: 818, MSE: 0.35976436570297154, Jaccard: 0.48134328358208955
Attribute: 822, MSE: 0.34706614679512304, Jaccard: 0.44952380952380955
Attribute: 826, MSE: 0.28014712823979854, Jaccard: 0.5009208103130756
Attribute: 830, MSE: 0.21357690130316995, Jaccard: 0.41015625
Attribute: 834, MSE: 0.2723952118140765, Jaccard: 0.44359464627151046
Attribute: 838, MSE: 0.3816118271817702, Jaccard: 0.4346153846153846
Attribute: 842, MSE: 0.2964786167301977, Jaccard: 0.4524714828897338
Attribute: 846, MSE: 0.35253852092060517, Jaccard: 0.4641509433962264
Attribute: 850, MSE: 0.2913810817491773, Jaccard: 0.41325536062378165
Attribute: 854, MSE: 0.35213082670980095, Jaccard: 0.4670433145009416
Attribute: 858, MSE: 0.3402881892802134, Jaccard: 0.48134328358208955
Attribute: 862, MSE: 0.35044390254611485, Jaccard: 0.4925925925925926
Attribute: 866, MSE: 0.3418402246549295, Jaccard: 0.4897959183673469
Attribute: 870, MSE: 0.2808714733174949, Jaccard: 0.4285714285714286
Attribute: 874, MSE: 0.2949934706174431, Jaccard: 0.44656488549618323
Attribute: 878, MSE: 0.3437971008843701, Jaccard: 0.4981549815498155
Attribute: 882, MSE: 0.37334835902172314, Jaccard: 0.4285714285714286
Attribute: 886, MSE: 0.28484809339937844, Jaccard: 0.48134328358208955
Attribute: 890, MSE: 0.4128019535478738, Jaccard: 0.48698884758364314
Attribute: 894, MSE: 0.28463756442270793, Jaccard: 0.4070450097847358
Attribute: 898, MSE: 0.31721192542109056, Jaccard: 0.4670433145009416
Attribute: 902, MSE: 0.2885535488417295, Jaccard: 0.4699248120300752
Attribute: 906, MSE: 0.3364629623126483, Jaccard: 0.4554079696394687
Attribute: 910, MSE: 0.3344104119888224, Jaccard: 0.4785046728971962
Attribute: 914, MSE: 0.29886260368869155, Jaccard: 0.44952380952380955
Attribute: 918, MSE: 0.32211274184426225, Jaccard: 0.44952380952380955
Attribute: 922, MSE: 0.23707347655170471, Jaccard: 0.42553191489361697
Attribute: 926, MSE: 0.29637900835163433, Jaccard: 0.46124763705103966
Attribute: 930, MSE: 0.23746003274405042, Jaccard: 0.48698884758364314
Attribute: 934, MSE: 0.2940290584964428, Jaccard: 0.484171322160149
Attribute: 938, MSE: 0.3232115540021528, Jaccard: 0.48698884758364314
Attribute: 942, MSE: 0.29626514323032505, Jaccard: 0.48698884758364314
Attribute: 946, MSE: 0.3079570692702925, Jaccard: 0.4699248120300752
Attribute: 950, MSE: 0.2444651045150177, Jaccard: 0.44359464627151046
Attribute: soil_moisture, MSE: nan, Jaccard: 0.0
加权混合距离: 0.3787513022164406
