index,x,y,z,gt
119,-5.9474792,0.33576965,8.1484375,stand
120,-5.9284363,0.33576965,8.204376,stand
121,-5.9439087,0.3310089,8.205566,stand
122,-5.902252,0.36909485000000003,8.174622,stand
123,-5.940338,0.31196594,8.203186,stand
125,-5.8463135,0.30363464,8.130585,stand
127,-5.8986816,0.2572174,8.177002,stand
128,-5.88678,0.32148743,8.185333,stand
129,-5.9034424,0.27864075,8.193665,stand
130,-5.8784485,0.3321991,8.184143,stand
133,-5.9165344,0.2822113,8.171051,stand
136,-5.070678479,-0.446412078,8.168671,stand
138,-5.88678,0.34886170000000005,8.207947,stand
139,-5.9296265,0.357193,8.149628,stand
141,-5.9117737,0.36433410000000005,8.144867,stand
142,-5.959381,0.41551208000000006,8.184143,stand
144,-5.915344,0.3821869,8.2127075,stand
145,-5.9629517,0.357193,8.118683,stand
147,-5.932007,0.36195374,8.140106,stand
148,-5.9236755,-1.251209178,8.067505,stand
152,-5.9427185,0.2917328,8.111542,stand
153,-5.9474792,0.2655487,8.049652,stand
154,-5.9439087,0.2334137,8.091309,stand
155,-5.895111,0.27030945,8.042511,stand
156,-5.9224854,0.27149963,8.060364,stand
158,-5.971283,0.21437073,8.025848,stand
161,-5.9879456,0.23103332999999998,8.113922,stand
163,-5.926056,0.19770813000000004,8.068695,stand
165,-5.9677124,0.24888611,8.030609,stand
166,-5.9629517,-0.511065064,8.012756,stand
167,-6.035553,0.23103332999999998,8.087738,stand
169,-6.035553,0.23103332999999998,8.087738,stand
172,-6.092682,0.2655487,8.106781,stand
174,-6.1022034,0.2750702,8.155579,stand
175,-6.1045837,0.24769592,8.22937,stand
177,-6.0200806,0.27983093,8.124634,stand
180,-5.996277,0.2917328,8.177002,stand
181,-6.0581665,0.35362244,8.187714,stand
184,-6.0438843,0.3655243000000001,8.193665,stand
188,-6.0129395,-1.118025305,8.150818,stand
191,-6.0117493,0.36076355,8.050842,stand
193,-6.0438843,0.3512420700000001,8.094879,stand
194,-5.9998474,0.3405304,8.153198,stand
199,-6.036743,0.3500518799999999,8.072266,stand
200,-6.009369,0.37504578,8.03775,stand
202,-5.985565,0.42622375,8.03894,stand
203,-6.0379333,0.3988495,8.0651245,stand
205,-6.0117493,0.46073914,8.006805,stand
208,-6.0510254,0.46073914,8.071075,stand
209,-6.0248413,0.36909485000000003,8.187714,stand
210,-6.029602,0.3726654,8.0651245,stand
211,-6.004608,0.39289856,8.107971,stand
213,-0.7834474600000001,0.3976593,8.072266,stand
214,-5.9938965,0.36671447999999995,8.159149,stand
215,-6.023651,0.39170837000000003,8.069885,stand
216,-6.0391235,0.44050598,8.10321,stand
218,-6.0129395,0.37504578,8.092499,stand
221,-6.060547,0.40003967,8.106781,stand
223,-5.977234,0.4393158,8.154388,stand
224,-6.022461,0.35243225,8.113922,stand
225,-6.055786,0.37623596,8.092499,stand
226,-6.0200806,0.40003967,8.125824,stand
231,-6.0450745,0.36909485000000003,8.142487,stand
232,-5.9927063,0.34886170000000005,8.10321,stand
239,-6.07959,-0.7554952910000001,8.157959,stand
240,-6.0272217,0.3726654,8.213898,stand
246,-6.101013,0.44407654,8.055603,stand
247,-6.0581665,0.38337708,8.16272,stand
249,-6.086731,0.39170837000000003,8.075836,stand
251,-6.002228,-0.338112658,8.0972595,stand
252,-5.9938965,-0.268146804,8.092499,stand
254,-6.0069885,0.33815002,8.016327,stand
256,-5.9546204,0.27745056,8.024658,stand
257,-5.990326,0.28102112,8.0972595,stand
258,-5.940338,0.31672668,8.088928,stand
260,-5.9677124,0.32862854,8.025848,stand
261,-5.95105,0.3238678,8.1484375,stand
263,-6.002228,0.34410095000000007,8.019897,stand
267,-6.002228,0.37623596,8.053223,stand
268,-6.01651,0.36076355,8.091309,stand
270,-6.0117493,0.29768372,8.062744,stand
271,-5.9891357,0.33695984,8.136536,stand
272,-5.996277,0.31196594,7.985382,stand
273,-6.0010376,0.29649353,8.004425,stand
275,-2.102280838,0.34410095000000007,8.087738,stand
276,-6.002228,-0.171558916,7.9877625,stand
277,-6.0248413,0.2917328,8.017517,stand
278,-6.1022034,0.30363464,8.088928,stand
279,-6.131958,-0.086345123,7.991333,stand
280,-6.120056,0.2834015,8.0008545,stand
281,-6.07959,0.3072052,8.052032,stand
283,-6.068878,0.36909485000000003,8.106781,stand
284,-6.0057983,-1.016284401,8.143677,stand
285,-5.9950867,0.3393402,8.153198,stand
288,-6.0593567,0.32505798,8.201996,stand
289,-6.0057983,0.37623596,8.062744,stand
291,-6.0248413,0.3226776,8.111542,stand
292,-6.067688,0.3155365,8.10083,stand
294,-6.0319824,0.33695984,8.152008,stand
295,-6.0700684,0.32505798,8.150818,stand
296,-6.022461,0.33457947,8.069885,stand
298,-6.023651,0.3583831800000001,8.224609,stand
301,-6.0117493,0.33338928,8.153198,stand
302,-5.9736633,0.29530334,8.152008,stand
304,-5.9486694,0.31315613,8.206757,stand
305,-5.9558105,0.34172058,8.153198,stand
306,-5.997467,0.30482483,8.125824,stand
309,-6.0450745,0.306015,8.106781,stand
310,-6.022461,0.26435852,8.094879,stand
311,-5.946289,0.24888611,8.135345,stand
312,-5.9736633,-0.38124116,8.112732,stand
313,-5.9296265,0.32624817,8.113922,stand
314,-5.912964,0.26792908,8.128204,stand
315,-5.901062,0.33338928,8.172241,stand
316,-5.8963013,0.27983093,8.154388,stand
317,-5.926056,0.3500518799999999,8.16391,stand
318,-5.880829,0.36790466,8.127014,stand
322,-5.8724976,0.33576965,8.131775,stand
324,-5.9105835,0.30363464,8.218658,stand
325,-5.9224854,0.26435852,8.196045,stand
326,-5.9796143,0.26792908,8.188904,stand
328,-5.9236755,0.3083954,8.173431,stand
330,-5.9355774,0.29768372,8.209137,stand
334,-5.8391724,0.30482483,8.143677,stand
335,-5.8855896,0.3405304,8.187714,stand
337,-5.907013,0.31672668,8.129395,stand
339,-5.88678,0.306015,8.169861,stand
340,-5.9367676,0.2834015,8.203186,stand
347,-5.8641663,0.27626038,8.081787,stand
349,-5.918915,0.2988739,8.104401,stand
350,-5.914154,0.26078796,8.127014,stand
353,-5.861786,0.27864075,8.113922,stand
354,-5.8665466,0.2584076,8.096069,stand
355,-5.933197,0.25483704,8.125824,stand
358,-4.732921244,0.28102112,8.173431,stand
359,-5.9248657,0.23460388,8.125824,stand
360,-5.9308167,0.26197815,8.173431,stand
361,-5.9248657,0.28816223,8.190094,stand
362,-5.908203,0.2667389,8.160339,stand
363,-0.4441401169999999,0.26792908,8.169861,stand
369,-5.876068,0.31791687,8.169861,stand
370,-5.8963013,0.3238678,8.010376,stand
371,-5.9177246,0.36909485000000003,8.152008,stand
372,-5.8903503,0.3405304,8.10321,stand
374,-5.9808044,0.33815002,8.046082,stand
375,-5.9629517,0.32743835,8.111542,stand
377,-6.010559,0.3072052,8.121063,stand
378,-5.9415283,0.3143463,8.16629,stand
384,-5.9570007,0.25245667,8.156769,stand
387,-5.9308167,-1.660803211,8.130585,stand
388,-5.9415283,0.27626038,8.125824,stand
389,-5.9605713,0.31672668,8.207947,stand
393,-5.95105,0.2834015,8.16272,stand
394,-5.9736633,0.25959778,8.2317505,stand
395,-5.9736633,0.25959778,8.2317505,stand
396,-5.918915,0.2822113,8.16629,stand
397,-5.9355774,0.26078796,8.22818,stand
398,-5.9760437,0.3072052,8.081787,stand
399,-5.9355774,0.26078796,8.22818,stand
400,-5.9629517,0.3321991,8.154388,stand
401,-5.912964,0.306015,8.149628,stand
402,-5.9748535,0.29768372,8.181763,stand
403,-5.9748535,0.29768372,8.181763,stand
404,-5.9796143,0.3072052,8.138916,stand
405,-5.9367676,0.27983093,8.182953,stand
406,-5.9427185,0.25126648,8.111542,stand
407,-5.9415283,0.3143463,8.1484375,stand
408,-5.9367676,0.27983093,8.182953,stand
411,-5.937958,0.2834015,8.1484375,stand
412,-5.937958,0.2834015,8.1484375,stand
413,-5.899872,0.27864075,8.113922,stand
415,-5.901062,0.25483704,8.256744,stand
417,-5.9093933,0.24293517999999997,8.206757,stand
419,-5.9093933,0.24293517999999997,8.206757,stand
420,-5.876068,0.21199036,8.16629,stand
426,-5.9224854,0.20960998999999997,8.123444,stand
427,-5.933197,0.21437073,8.140106,stand
429,-5.9427185,0.23936461999999997,8.160339,stand
430,-5.939148,0.27268982,8.1996155,stand
431,-5.933197,0.23936461999999997,8.1996155,stand
433,-5.978424,0.2334137,8.236511,stand
434,-5.937958,0.27030945,8.138916,stand
435,-5.9546204,0.24293517999999997,8.205566,stand
439,-5.874878,0.3072052,8.169861,stand
440,-6.228360568,0.3072052,8.169861,stand
442,-5.9093933,0.27983093,8.107971,stand
444,-5.9558105,0.26792908,8.094879,stand
446,-5.9284363,0.26792908,8.121063,stand
448,-5.939148,0.27149963,8.110352,stand
449,-5.8843994,0.2750702,8.207947,stand
450,-5.901062,0.28578186,8.190094,stand
452,-5.899872,0.23460388,8.181763,stand
455,-5.9177246,0.21675110000000003,8.178192,stand
456,-5.9165344,0.24888611,8.121063,stand
457,-5.8843994,0.20484924,8.155579,stand
458,-5.902252,0.22865295000000002,8.184143,stand
464,-5.915344,0.24650573999999997,8.182953,stand
466,-5.9938965,0.26078796,8.186523,stand
468,-5.985565,0.22627258,8.121063,stand
469,-5.978424,0.22865295000000002,8.157959,stand
471,-5.908203,0.2834015,8.149628,stand
472,-5.9308167,0.22032166000000003,8.131775,stand
473,-5.95105,0.25959778,8.075836,stand
474,-5.9105835,0.24055481,8.090118,stand
475,-6.003418,0.27745056,8.117493,stand
476,-5.985565,0.28935242,8.049652,stand
478,-5.95343,0.21913147,8.128204,stand
481,-5.9796143,0.30482483,8.10083,stand
483,-5.9486694,0.2834015,8.147247,stand
484,-5.235259916,0.23222351000000002,8.137726,stand
487,-5.920105,0.2572174,8.196045,stand
489,-5.9308167,0.21080017,8.077026,stand
492,-5.934387,0.23222351000000002,8.131775,stand
493,-1.72655443,0.28935242,8.078217,stand
495,-5.9796143,0.30482483,8.173431,stand
496,-5.9546204,0.23579407000000002,8.109161,stand
497,-5.8974915,0.28935242,8.173431,stand
500,-5.8927307,0.2655487,8.125824,stand
501,-5.9093933,0.32505798,8.154388,stand
502,-5.8963013,0.27745056,8.215088,stand
503,-5.9224854,0.32743835,8.110352,stand
505,-5.8963013,0.32029724,8.22937,stand
507,-5.9355774,0.2988739,8.171051,stand
510,-5.9474792,0.32743835,8.173431,stand
512,-5.9760437,0.2655487,8.136536,stand
514,-5.9808044,0.30244446,8.111542,stand
515,-5.9879456,0.28578186,8.1484375,stand
517,-6.01532,0.22508239999999996,8.122253,stand
521,-5.927246,0.31910706,8.052032,stand
522,-5.9117737,0.2988739,8.087738,stand
523,-4.225339142,0.306015,8.092499,stand
526,-5.934387,0.32029724,8.117493,stand
528,-5.933197,0.3083954,8.078217,stand
530,-5.9546204,0.29292297,8.09964,stand
531,-5.9498596,0.3226776,8.16153,stand
532,-5.9308167,0.28459167,8.121063,stand
533,-5.959381,0.29768372,8.106781,stand
534,-5.946289,0.31315613,8.077026,stand
536,-5.996277,0.2667389,8.107971,stand
537,-5.934387,0.27030945,8.09845,stand
538,-5.9093933,0.23579407000000002,8.134155,stand
539,-5.934387,0.2834015,8.10083,stand
540,-5.95343,0.24293517999999997,8.137726,stand
544,-5.9629517,0.23698425,8.188904,stand
545,-5.9427185,0.2500763,8.149628,stand
546,-5.9546204,0.29649353,8.104401,stand
554,-5.908203,0.31077576,8.157959,stand
555,-5.9296265,-0.002226223999999999,8.173431,stand
556,-5.966522,0.27983093,8.1651,stand
557,-5.9629517,-0.7328742240000001,8.128204,stand
558,-5.918915,0.32743835,8.182953,stand
559,-5.88916,0.24888611,8.077026,stand
560,-5.893921,0.3072052,8.106781,stand
562,-5.9105835,0.31791687,8.121063,stand
566,-5.9415283,0.32743835,8.140106,stand
567,-5.9605713,0.32029724,8.125824,stand
570,-5.9296265,0.33338928,8.106781,stand
574,-5.933197,0.3083954,8.187714,stand
575,-5.9284363,0.3143463,8.135345,stand
580,-5.985565,0.27626038,8.1163025,stand
582,-5.9498596,0.2655487,8.155579,stand
586,-5.9879456,0.25602722,8.081787,stand
587,-5.9498596,0.28102112,8.156769,stand
590,-5.926056,0.2750702,8.118683,stand
591,-5.926056,0.2750702,8.118683,stand
593,-5.998657,0.3072052,8.111542,stand
594,-5.964142,0.26792908,8.160339,stand
595,-5.964142,0.26792908,8.160339,stand
596,-5.9867554,0.3405304,8.1484375,stand
597,-5.9570007,-0.457811563,8.086548,stand
598,-5.9439087,0.27745056,8.122253,stand
599,-5.959381,0.2905426,8.066315,stand
601,-5.9284363,0.32743835,8.160339,stand
602,-5.9558105,0.27268982,8.127014,stand
606,-5.972473,0.22627258,8.219849,stand
607,-5.9605713,0.26197815,8.152008,stand
609,-5.9093933,0.24888611,8.178192,stand
610,-5.9093933,0.24888611,8.178192,stand
613,-5.9034424,0.24769592,8.182953,stand
614,-5.934387,0.2584076,8.218658,stand
618,-5.939148,0.2655487,8.217468,stand
619,-5.9558105,0.27745056,8.109161,stand
621,-5.927246,0.2655487,8.130585,stand
623,-5.9689026,0.2750702,8.0841675,stand
625,-5.854645,0.2988739,8.124634,stand
626,-5.9570007,0.3083954,8.179382,stand
629,-5.95343,0.2917328,8.152008,stand
630,-5.9819946,0.2917328,8.197235,stand
631,-5.9891357,0.31315613,8.129395,stand
632,-5.9284363,0.3143463,8.222229,stand
633,-5.9248657,0.3072052,8.138916,stand
634,-5.966522,0.33457947,8.143677,stand
635,-5.934387,0.30958557,8.177002,stand
636,-5.9486694,0.2905426,8.141296,stand
637,-5.95343,0.2822113,8.179382,stand
638,-5.9605713,0.25959778,8.153198,stand
639,-5.9236755,0.34410095000000007,8.175812,stand
640,-5.997467,0.2822113,8.117493,stand
643,-5.95343,0.34291077,8.079407,stand
644,-5.95343,0.29292297,8.159149,stand
645,-5.977234,0.3226776,8.134155,stand
646,-5.970093,0.3143463,8.077026,stand
648,-5.9867554,0.31672668,8.03775,stand
649,-5.983185,0.26197815,7.97348,stand
650,-5.933197,0.2750702,8.073456,stand
651,-5.95343,0.27983093,8.085358,stand
653,-5.9819946,0.33576965,8.123444,stand
656,-5.959381,0.3321991,8.111542,stand
657,-0.4772125329999999,0.27983093,8.03418,stand
658,-5.991516,0.26435852,8.118683,stand
659,-2.240259235,0.3072052,8.144867,stand
660,-5.8903503,0.26792908,8.196045,stand
662,-5.9367676,0.28578186,8.191284,stand
663,-5.912964,0.34886170000000005,8.191284,stand
664,-1.072339785,0.2584076,8.174622,stand
668,-5.927246,0.27864075,8.113922,stand
671,-5.9296265,0.3143463,8.16748,stand
672,-5.95343,0.25602722,8.135345,stand
673,-5.9546204,0.29292297,8.079407,stand
676,-5.9546204,0.3083954,8.152008,stand
677,-5.965332,0.3405304,8.054413,stand
678,-5.9308167,0.29768372,8.105591,stand
680,-5.9177246,0.2988739,8.057983,stand
681,-5.9891357,0.27864075,8.104401,stand
682,-5.9415283,0.20484924,8.054413,stand
683,-5.9689026,0.35362244,8.143677,stand
685,-5.9296265,0.35481262,8.080597,stand
687,-5.972473,0.3321991,8.130585,stand
689,-5.9558105,0.26911926,8.143677,stand
690,-5.9427185,0.28459167,8.119873,stand
692,-5.970093,0.2822113,8.168671,stand
699,-5.9689026,0.28459167,8.123444,stand
701,-5.9308167,0.2834015,8.253174,stand
703,-5.9927063,0.26792908,8.10321,stand
704,-5.9927063,0.29768372,8.16748,stand
705,-5.95224,0.27626038,8.053223,stand
706,-5.978424,0.28102112,8.125824,stand
707,-5.998657,0.3155365,8.117493,stand
708,-5.9950867,0.30125427,8.0329895,stand
709,-5.959381,0.2667389,8.053223,stand
711,-6.0010376,0.25483704,8.146057,stand
713,-5.9498596,0.32981873,8.127014,stand
714,-5.937958,0.2988739,8.074646,stand
716,-5.9950867,0.27268982,8.060364,stand
717,-5.9546204,0.27149963,8.125824,stand
720,-5.966522,0.25364685,8.175812,stand
721,-5.939148,0.30125427,8.134155,stand
722,-5.984375,0.28935242,8.113922,stand
723,-5.933197,0.2905426,8.169861,stand
726,-5.927246,0.3143463,8.188904,stand
728,-5.9308167,0.27388,8.110352,stand
729,-5.926056,0.25364685,8.171051,stand
730,-5.9605713,0.25245667,8.130585,stand
733,-5.95105,0.28816223,8.10202,stand
734,-5.927246,0.25245667,8.130585,stand
736,-5.907013,0.26078796,8.110352,stand
738,-5.9439087,0.27030945,8.159149,stand
740,-5.9284363,0.3143463,8.141296,stand
742,-5.908203,0.3000641,8.184143,stand
743,-5.959381,0.2905426,8.197235,stand
746,-5.9486694,0.2905426,8.129395,stand
748,-5.9927063,0.2834015,8.131775,stand
759,-5.8986816,0.27864075,8.124634,stand
761,-5.9308167,0.3155365,8.150818,stand
762,-5.9819946,0.34529114,8.09845,stand
764,-5.9177246,0.33338928,8.194855,stand
765,-5.9355774,0.32505798,8.169861,stand
767,-5.9819946,0.25126648,8.092499,stand
768,-2.640019723,0.30958557,8.0972595,stand
770,-5.9486694,-1.21781088,8.10083,stand
771,-5.9415283,0.2334137,8.117493,stand
772,-5.927246,0.30482483,8.16391,stand
775,-5.876068,0.16914368000000002,8.217468,stand
776,-5.874878,0.19889832000000002,8.135345,stand
777,-5.8796387,0.29649353,8.128204,stand
780,-5.9629517,0.23222351000000002,8.146057,stand
783,-5.958191,0.29292297,8.185333,stand
785,-5.9093933,0.2917328,8.155579,stand
788,-5.9165344,0.32029724,8.157959,stand
789,-5.9367676,0.30482483,8.203186,stand
790,-5.8724976,0.29292297,8.147247,stand
791,-5.912964,0.32624817,8.10083,stand
792,-5.9034424,0.29411316,8.191284,stand
794,-5.8653564,0.2917328,8.177002,stand
795,-5.9093933,0.2655487,8.16153,stand
796,-5.934387,0.28697205,8.205566,stand
797,-5.9677124,0.27149963,8.16629,stand
799,-5.965332,0.2667389,8.1805725,stand
801,-5.9165344,0.31791687,8.190094,stand
802,-5.88797,0.28459167,8.153198,stand
803,-5.8974915,0.28102112,8.184143,stand
804,-5.9427185,0.3321991,8.152008,stand
807,-5.9808044,0.3226776,8.174622,stand
810,-5.940338,0.30363464,8.155579,stand
813,-5.893921,0.20365906,8.201996,stand
815,-5.895111,0.22151183999999996,8.130585,stand
817,-5.8522644,-0.747383699,8.118683,stand
819,-5.88678,0.2917328,8.144867,stand
820,-5.8843994,0.2750702,8.135345,stand
822,-5.933197,0.30958557,8.107971,stand
823,-5.9474792,0.24650573999999997,8.086548,stand
824,-5.9474792,0.30482483,8.091309,stand
825,-5.937958,0.3726654,8.124634,stand
829,-5.939148,0.24888611,8.150818,stand
830,-5.939148,0.21199036,8.0972595,stand
831,-5.946289,0.25602722,8.096069,stand
832,-5.9105835,0.23936461999999997,8.179382,stand
833,-5.912964,0.25483704,8.123444,stand
834,-5.893921,0.27864075,8.155579,stand
835,-5.964142,-0.534020604,8.2127075,stand
836,-5.912964,0.24650573999999997,8.121063,stand
838,-5.9605713,0.2500763,8.156769,stand
839,-5.9546204,0.2667389,8.184143,stand
840,-5.9093933,0.28578186,8.174622,stand
841,-5.966522,0.24769592,8.129395,stand
844,-5.9367676,0.27030945,8.204376,stand
845,-5.9355774,0.2988739,8.138916,stand
846,-5.8903503,0.26911926,8.205566,stand
848,-5.882019,-0.844736624,8.191284,stand
849,-5.895111,0.2667389,8.16272,stand
851,-5.9117737,0.27864075,8.211517,stand
852,-5.8653564,0.25483704,8.207947,stand
857,-5.946289,0.29649353,8.2127075,stand
858,-5.8713074,0.26078796,8.173431,stand
859,-5.867737,0.30482483,8.207947,stand
861,-5.88678,0.26197815,8.186523,stand
862,-5.862976,0.28935242,8.177002,stand
863,-5.8594055,0.27983093,8.192474,stand
865,-5.88916,0.27864075,8.190094,stand
867,-5.854645,0.306015,8.188904,stand
868,-5.902252,0.2988739,8.207947,stand
870,-5.9093933,0.2917328,8.206757,stand
871,-5.883209,0.26792908,8.190094,stand
876,-5.8903503,0.31196594,8.16629,stand
877,-5.88916,0.29530334,8.194855,stand
878,-5.920105,0.2917328,8.110352,stand
880,-5.901062,0.24531555,8.137726,stand
881,-5.876068,0.29768372,8.178192,stand
882,-5.895111,0.25602722,8.222229,stand
885,-5.899872,0.3000641,8.175812,stand
888,-5.88797,0.27388,8.171051,stand
889,-5.902252,0.2834015,8.201996,stand
890,-5.912964,0.28102112,8.142487,stand
891,-5.8641663,0.2822113,8.157959,stand
895,-5.8974915,-0.8677990180000001,8.171051,stand
897,-5.901062,0.2584076,8.181763,stand
899,-5.8736877,0.2905426,8.207947,stand
900,-5.8724976,0.27149963,8.174622,stand
901,-5.9105835,0.2834015,8.160339,stand
903,-5.8736877,0.2572174,8.207947,stand
905,-5.8963013,0.27983093,8.251984,stand
906,-5.9105835,0.32148743,8.169861,stand
907,-5.8915405,0.29292297,8.179382,stand
908,-5.9117737,0.28816223,8.071075,stand
909,-5.939148,0.24293517999999997,8.130585,stand
912,-5.9474792,0.27983093,8.152008,stand
914,-5.883209,0.2988739,8.207947,stand
915,-5.895111,0.22865295000000002,8.16748,stand
917,-5.8534546,0.2584076,8.16629,stand
920,-5.88678,0.23579407000000002,8.156769,stand
921,-5.882019,0.22151183999999996,8.190094,stand
922,-5.8843994,0.22865295000000002,8.155579,stand
924,-5.9165344,0.27388,8.211517,stand
925,-5.9367676,0.2988739,8.16153,stand
930,-5.9296265,0.306015,8.206757,stand
931,-5.9046326,0.2584076,8.156769,stand
933,-5.939148,0.20960998999999997,8.250793,stand
934,-5.883209,0.27149963,8.169861,stand
936,-5.88797,0.2584076,8.218658,stand
937,-5.876068,0.2905426,8.205566,stand
939,-5.8855896,0.26435852,8.210327,stand
940,-5.842743,0.25245667,8.128204,stand
942,-5.855835,0.31791687,8.132965,stand
949,-5.9034424,0.32624817,8.181763,stand
951,-5.836792,0.27745056,8.240082,stand
955,-5.82251,0.24293517999999997,8.248413,stand
956,-5.854645,0.21318054000000003,8.178192,stand
957,-5.8641663,0.26792908,8.259125,stand
959,-5.837982,0.3393402,8.234131,stand
960,-5.8641663,0.2834015,8.2258,stand
962,-5.7963257,0.27626038,8.260315,stand
963,-5.8415527,0.306015,8.184143,stand
964,-5.8653564,0.3226776,8.268646,stand
968,-5.9117737,0.34410095000000007,8.265076,stand
969,-5.895111,0.32743835,8.16272,stand
970,-5.8272705,0.3310089,8.16153,stand
971,-5.915344,0.28935242,8.182953,stand
972,-5.843933,0.27626038,8.232941,stand
973,-5.921295,0.3000641,8.16153,stand
974,-5.874878,0.27626038,8.154388,stand
975,-5.874878,0.27626038,8.154388,stand
976,-5.874878,0.30363464,8.216278,stand
977,-5.843933,-0.273333044,8.197235,stand
980,-5.848694,0.32743835,8.186523,stand
982,-5.8463135,0.29649353,8.157959,stand
984,-5.835602,0.25602722,8.279358,stand
985,-5.8475037,0.26792908,8.278168,stand
986,-5.829651,0.26078796,8.1996155,stand
989,-2.967126003,0.23698425,8.324585,stand
991,-5.7939453,0.25126648,8.23056,stand
992,-5.7891846,0.19770813000000004,8.255554,stand
993,-5.792755,0.28816223,8.259125,stand
996,-5.8403625,0.2750702,8.213898,stand
999,-5.901062,0.2750702,8.174622,stand
1003,-5.8784485,0.2572174,8.206757,stand
1004,-5.8784485,0.2572174,8.206757,stand
1007,-5.82489,0.26078796,8.16391,stand
1008,-5.830841,0.3143463,8.187714,stand
1009,-5.8213196,0.27983093,8.185333,stand
1012,-5.868927,0.27268982,8.209137,stand
1015,-5.7760925,0.2584076,8.221039,stand
1016,-5.8605957,-1.025206629,8.155579,stand
1017,-5.837982,0.26792908,8.234131,stand
1018,-5.816559,0.25245667,8.2258,stand
1020,-5.8082275,-1.092034611,8.281738,stand
1022,-5.842743,0.2500763,8.138916,stand
1024,-5.895111,0.29292297,8.196045,stand
1025,-5.882019,0.22270203,8.200806,stand
1026,-5.874878,0.33576965,8.299591,stand
1029,-5.818939,0.28816223,8.253174,stand
1030,-5.8260803,0.27745056,8.217468,stand
1031,-5.818939,0.28816223,8.253174,stand
1032,-5.798706,0.27030945,8.259125,stand
1035,-5.82251,0.28578186,8.234131,stand
1036,-5.874878,0.35362244,8.22818,stand
1038,-5.9034424,0.3226776,8.235321,stand
1043,-5.8534546,0.2917328,8.242462,stand
1044,-5.855835,0.29649353,8.236511,stand
1045,-5.8641663,0.30125427,8.184143,stand
1046,-5.8605957,0.27864075,8.241272,stand
1048,-5.8201294,0.26078796,8.251984,stand
1051,-5.7832336,0.30958557,8.22699,stand
1053,-5.7903748,0.306015,8.201996,stand
1055,-5.7951355,0.30958557,8.177002,stand
1056,-5.861786,0.27864075,8.193665,stand
1057,-5.818939,0.31910706,8.255554,stand
1059,-5.880829,0.2822113,8.222229,stand
1062,-5.8772583,0.25483704,8.261505,stand
1063,-5.854645,0.30125427,8.159149,stand
1064,-5.842743,0.3143463,8.169861,stand
