index,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12923,368783.1,3,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249
2336,359663.06666666665,2,0,4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,1,15,16
4900,360047.11666666664,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,3,26,29
7284,359495.18333333335,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31
4421,359567.11666666664,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10,12,22
11597,368207.0833333333,2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,25,279,304
5551,359951.13333333336,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7
9411,368183.0333333333,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,7,24,31
5070,359471.13333333336,3,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,0,3,3
13675,368807.1166666666,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208
882,359591.0333333333,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,0,7,7
11848,368447.0833333333,2,1,5,20,0,0,0,2,0.66,0.6212,0.5,0.2836,67,163,230
10441,368519.05,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3
4901,360047.11666666664,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7
13444,368591.1166666666,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657
568,359975.01666666666,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,16,103,119
9542,368303.0333333333,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,9,163,172
16480,368711.18333333335,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122
2246,359567.06666666665,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63,73
7406,359615.18333333335,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3
8361,359855.2,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
4166,360023.1,3,0,6,11,0,1,1,2,0.7,0.6515,0.58,0.0,55,95,150
17369,368879.2,1,1,12,13,0,1,1,2,0.26,0.2576,0.44,0.1642,38,165,203
9871,368639.0333333333,1,1,2,7,0,2,1,1,0.22,0.2727,0.64,0.0,6,273,279
14166,368567.13333333336,3,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,166,314,480
10663,368735.05,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,26,92,118
240,359639.01666666666,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217
13288,368423.1166666666,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514
10827,368159.06666666665,2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18
5688,360095.13333333336,3,0,8,10,0,2,1,1,0.7,0.6364,0.39,0.2239,28,109,137
13524,368663.1166666666,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628
15216,368159.1666666667,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10
1598,359663.05,1,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3,15,18
13207,368351.1166666666,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,72,144,216
16557,368783.18333333335,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94
4491,359639.11666666664,3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.194,10,25,35
6102,359759.15,3,0,9,19,0,5,1,2,0.5,0.4848,0.55,0.1642,59,256,315
1902,359975.05,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,1,17,18
8856,368351.01666666666,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190
11435,368759.06666666665,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,39,165,204
5889,359543.15,3,0,9,20,0,3,1,3,0.64,0.5758,0.89,0.0896,3,93,96
1181,359879.0333333333,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,0,2,2
9967,368735.0333333333,1,1,2,7,0,6,0,1,0.28,0.2424,0.45,0.4478,3,20,23
14929,368591.15,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56
8148,359639.2,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19
4303,359447.11666666664,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,3,2,5
3007,359615.0833333333,2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,0,2,2
9510,368279.0333333333,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,0,2,2
11639,368255.0833333333,2,1,5,3,0,6,0,1,0.58,0.5455,0.83,0.0,11,21,32
2782,360095.06666666665,2,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,150,237,387
13959,368351.13333333336,3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.194,90,533,623
11779,368375.0833333333,2,1,5,23,0,4,1,1,0.48,0.4697,0.48,0.1045,23,112,135
12792,368663.1,3,1,6,4,0,5,1,2,0.76,0.7273,0.66,0.0,3,7,10
626,360071.01666666666,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,3,31,34
5831,359495.15,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,63,89,152
6976,359927.1666666667,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12
11525,368855.06666666665,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.194,29,239,268
9288,368783.01666666666,1,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135
5122,359519.13333333336,3,0,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,14,49,63
8166,359639.2,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63
14160,368567.13333333336,3,1,8,4,0,6,0,1,0.62,0.5909,0.73,0.2239,5,8,13
10911,368231.06666666665,2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,759
2830,359423.0833333333,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314
16627,368855.18333333335,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262
14036,368447.13333333336,3,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,14,33,47
8256,359735.2,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,6,76,82
5788,359447.15,3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642,204,176,380
13544,368687.1166666666,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314
8087,359567.2,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137
14982,368639.15,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225
10183,368255.05,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428
4220,360071.1,3,0,6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,78,492,570
3687,359543.1,2,0,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,42,141,183
5981,359639.15,3,0,9,17,0,0,0,1,0.72,0.6667,0.51,0.1343,152,228,380
10044,368807.0333333333,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183
15888,368855.1666666667,4,1,10,16,0,2,1,3,0.3,0.2879,0.87,0.2537,15,83,98
15938,368159.18333333335,4,1,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,50,628,678
14382,368783.13333333336,3,1,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206
13756,368159.13333333336,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,681
12759,368615.1,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,90,449,539
5341,359735.13333333336,3,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,54,87,141
3414,360023.0833333333,2,0,5,3,0,5,1,1,0.66,0.6212,0.65,0.0896,1,11,12
7262,359471.18333333335,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7
10032,368807.0333333333,1,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343,0,10,10
907,359615.0333333333,1,0,2,7,0,4,1,1,0.1,0.0758,0.5,0.4179,0,99,99
9421,368183.0333333333,1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,6,72,78
3694,359543.1,2,0,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,69,355,424
761,359471.0333333333,1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045,0,1,1
3119,359711.0833333333,2,0,5,20,0,6,0,3,0.54,0.5152,0.94,0.1343,42,115,157
15470,368399.1666666667,4,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692
13039,368183.1166666666,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201
2292,359615.06666666665,2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,17,38,55
11069,368399.06666666665,2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,20,282,302
9452,368207.0333333333,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,30,458,488
8230,359711.2,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119,133
7500,359711.18333333335,4,0,11,2,0,1,1,1,0.46,0.4545,0.63,0.3582,7,10,17
5988,359663.15,3,0,9,0,0,1,1,1,0.56,0.5303,0.88,0.0896,5,11,16
7742,359951.18333333335,4,0,11,4,1,4,0,1,0.3,0.3182,0.61,0.0896,1,1,2
10650,368711.05,2,1,3,20,0,6,0,3,0.44,0.4394,1.0,0.194,31,80,111
11453,368783.06666666665,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334
296,359687.01666666666,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144
5143,359543.13333333336,3,0,8,4,0,0,0,1,0.7,0.6667,0.84,0.1343,1,5,6
7169,360119.1666666667,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11,216,227
5602,359999.13333333336,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,266
11093,368423.06666666665,2,1,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,16,271,287
11505,368831.06666666665,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595
1786,359855.05,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,6,24,30
10878,368207.06666666665,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,408
4383,359519.11666666664,3,0,7,12,0,3,1,2,0.74,0.697,0.66,0.0896,38,114,152
12127,368735.0833333333,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283
5319,359711.13333333336,3,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,98,183,281
5855,359519.15,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106
11246,368567.06666666665,2,1,4,18,0,3,1,2,0.42,0.4242,0.77,0.0,27,478,505
1285,359999.0333333333,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171
8009,359495.2,4,0,12,8,0,1,1,1,0.32,0.3485,0.93,0.0,12,392,404
1363,359423.05,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,0,4,4
10884,368207.06666666665,2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,109,207,316
15669,368615.1666666667,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95
5454,359855.13333333336,3,0,8,3,0,6,0,1,0.62,0.5909,0.78,0.0,9,42,51
5734,359399.15,3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343,31,467,498
5770,359423.15,3,0,9,20,0,5,1,1,0.64,0.6061,0.73,0.0,38,158,196
4455,359591.11666666664,3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,145,221,366
14121,368519.13333333336,3,1,8,13,0,4,1,1,0.8,0.697,0.31,0.2239,81,219,300
17114,368615.2,4,1,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,1,49,50
13424,368567.1166666666,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202
12828,368687.1,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513
550,359975.01666666666,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5
15019,368663.15,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,34,137,171
11656,368255.0833333333,2,1,5,20,0,6,0,1,0.6,0.5758,0.78,0.2537,100,209,309
6821,359759.1666666667,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328
15732,368663.1666666667,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524
14864,368519.15,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656
3575,359423.1,2,0,6,20,0,4,1,1,0.7,0.6364,0.24,0.194,51,286,337
7043,359999.1666666667,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9,12
8861,368375.01666666666,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14
10487,368567.05,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113
4353,359495.11666666664,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
11793,368399.0833333333,2,1,5,13,0,5,1,1,0.6,0.6061,0.26,0.3881,100,263,363
2649,359975.06666666665,2,0,4,6,0,1,1,2,0.5,0.4848,1.0,0.0,7,59,66
2587,359903.06666666665,2,0,4,16,0,5,1,3,0.34,0.3333,0.87,0.1343,4,58,62
16213,368447.18333333335,4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627,2,48,50
4890,360023.11666666664,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,140
16186,368423.18333333335,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,1,3,4
6577,359519.1666666667,4,0,10,14,0,4,1,1,0.58,0.5455,0.43,0.0896,56,139,195
3161,359759.0833333333,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0.0,76,117,193
12605,368471.1,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357
9431,368183.0333333333,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,9,204,213
3183,359783.0833333333,2,0,5,12,0,2,1,3,0.56,0.5303,0.83,0.4179,38,115,153
6467,359423.1666666667,4,0,10,0,0,0,0,3,0.36,0.3333,0.93,0.2985,4,43,47
8745,368255.01666666666,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5
3481,360071.0833333333,2,0,5,22,0,0,0,1,0.66,0.5909,0.89,0.1343,78,93,171
2378,359687.06666666665,2,0,4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,5,57,62
4804,359951.11666666664,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96
14378,368783.13333333336,3,1,8,6,0,1,1,1,0.62,0.5606,0.88,0.0,4,141,145
5693,360095.13333333336,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196
17170,368687.2,1,1,12,4,0,0,0,1,0.2,0.2121,0.47,0.1343,1,3,4
9189,368687.01666666666,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7,275,282
16288,368519.18333333335,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,21,330,351
13983,368375.13333333336,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394,492
8086,359567.2,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124
15059,368711.15,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300
4588,359735.11666666664,3,0,7,1,0,5,1,1,0.62,0.5909,0.73,0.194,7,13,20
12332,368207.1,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169
10020,368783.0333333333,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,13,164,177
9977,368735.0333333333,1,1,2,17,0,6,0,1,0.3,0.2727,0.33,0.3582,16,143,159
14981,368639.15,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383
16587,368807.18333333335,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263
17346,368855.2,1,1,12,14,0,0,0,1,0.3,0.2727,0.36,0.4627,39,121,160
5400,359783.13333333336,3,0,8,21,0,3,1,1,0.72,0.6818,0.62,0.2239,38,192,230
14202,368591.13333333336,3,1,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642,6,50,56
10461,368519.05,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0.0,22,104,126
10338,368399.05,1,1,3,20,0,0,0,1,0.44,0.4394,0.47,0.2239,42,129,171
12240,368855.0833333333,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,0,6,6
9305,368807.01666666666,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362
15436,368375.1666666667,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839
12602,368471.1,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181
13358,368495.1166666666,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,84,228,312
5373,359759.13333333336,3,0,8,18,0,2,1,1,0.76,0.6818,0.45,0.2239,54,516,570
15589,368519.1666666667,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,104,839,943
4956,360095.11666666664,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174
1614,359663.05,1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213
5830,359495.15,3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.194,45,56,101
8394,359879.2,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234
10091,368159.05,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220
15876,368807.1666666667,4,1,10,16,0,0,0,3,0.48,0.4697,0.67,0.4627,42,251,293
15836,368783.1666666667,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142
2016,360071.05,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,13,119,132
15648,368591.1666666667,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,1,5,6
16613,368831.18333333335,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,6,124,130
14399,368807.13333333336,3,1,8,3,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4
5757,359423.15,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,6,253,259
16202,368423.18333333335,4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836,30,323,353
5330,359711.13333333336,3,0,8,23,0,0,0,3,0.6,0.5606,0.83,0.0,5,22,27
13129,368279.1166666666,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35
2982,359591.0833333333,2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,0,7,7
9956,368711.0333333333,1,1,2,20,0,5,1,1,0.44,0.4394,0.62,0.4179,8,159,167
11198,368519.06666666665,2,1,4,18,1,1,0,1,0.8,0.697,0.31,0.3881,87,589,676
7013,359951.1666666667,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0.0,25,212,237
16200,368423.18333333335,4,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,66,530,596
244,359639.01666666666,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57
15951,368183.18333333335,4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,8,349,357
4879,360023.11666666664,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4
11720,368327.0833333333,2,1,5,12,0,2,1,2,0.62,0.6061,0.65,0.3284,60,203,263
107,359495.01666666666,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,7,55,62
6803,359759.1666666667,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107
9779,368543.0333333333,1,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,8,275,283
6735,359687.1666666667,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7
