index,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4421,359567.1167,3.0,0.0,1.0,2.0,0.0,5.0,1.0,2.0,0.7,0.6667,0.74,0.1642,10.0,12.0,22
11597,368207.0833,2.0,1.0,22.29919247,9.0,0.0,4.0,1.0,2.0,0.48,0.4697,0.88,0.1045,-120.1183429,279.0,304
5551,359951.1333,3.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.73,0.1045,0.0,7.0,7
9411,368183.0333,85.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.46,0.157877978,0.59,0.1343,7.0,24.0,31
5070,359471.1333,3.0,0.0,1.0,3.0,0.0,4.0,1.0,3.0,0.66,0.5909,0.94,0.0896,0.0,3.0,3
13675,368807.1167,-17.759207,1.0,7.0,23.0,42.0,-0.504292996,0.0,1.0,0.66,0.6061,0.83,0.0896,52.0,156.0,208
882,359591.0333,18.0,0.0,2.0,5.0,2.0,3.0,1.0,1.0,0.06,0.1061,0.45,0.1045,0.0,7.0,7
11848,368447.0833,2.0,1.0,1.0,20.0,21.0,0.0,0.0,2.0,0.66,0.6212,0.897213232,0.147062093,67.0,-876.6910158,230
10441,368519.05,61.0,0.440691839,3.0,3.0,0.0,5.0,1.0,2.0,0.4,0.4091,0.87,0.2836,0.0,3.0,3
4901,360047.1167,3.0,0.0,1.0,2.0,0.0,4.0,1.0,-0.327424522,0.72,0.6667,0.54,0.1045,2.0,5.0,7
13444,368591.1167,95.0,1.0,7.0,8.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.58,0.2537,32.0,625.0,657
568,359975.0167,61.0,0.0,1.0,20.0,72.0,2.0,1.0,1.0,0.24,0.2273,0.65,0.741226124,16.0,103.0,119
9542,368303.0333,71.0,1.0,2.0,12.0,63.28526123,2.0,1.0,1.0,0.4,0.4091,0.4,0.3284,9.0,163.0,172
16480,368711.1833,4.0,1.0,11.0,9.0,95.0,6.0,0.0,2.0,0.26,0.2121,0.41,0.4478,26.0,96.0,122
2246,359567.0667,96.0,0.0,4.0,10.0,59.0,5.0,1.0,2.0,0.36,0.3333,0.71,0.2836,399.3576857,63.0,73
7406,359615.1833,4.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.94,0.0896,1.0,2.0,3
8361,359855.2,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.36,0.3636,0.57,0.1045,0.0,21.0,21
4166,360023.1,3.0,0.0,1.0,-20.6163423,0.0,1.0,1.0,2.0,0.7,0.6515,0.58,0.0,55.0,95.0,150
17369,368879.2,1.0,1.0,12.0,13.0,0.0,1.0,1.0,2.0,0.26,0.2576,0.44,0.1642,38.0,165.0,203
9871,368639.0333,5.0,1.0,2.0,7.0,0.0,2.0,1.0,1.0,0.22,0.2727,0.64,0.0,6.0,273.0,279
14166,368567.1333,25.0,1.0,8.0,10.0,55.0,6.0,0.0,1.0,0.7,0.6515,0.54,0.1642,166.0,580.2801785,480
10663,368735.05,2.0,1.0,1.0,9.0,81.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.2537,26.0,92.0,118
240,371801.1578,5.0,0.0,1.0,8.0,92.0,2.0,1.0,2.0,0.18,0.2121,0.51,0.0896,3.0,47.1759955,217
13288,368423.1167,52.0,1.0,7.0,65.47985234,-4.317800742,4.0,1.0,1.0,0.74,0.6667,0.48,0.2239,75.0,439.0,514
10827,368159.0667,2.0,1.0,1.0,5.0,25.0,0.0,0.0,2.0,0.34,0.3485,0.81,0.0896,8.0,10.0,18
5688,360095.1333,3.0,0.0,1.0,10.0,0.0,2.0,1.0,1.0,0.7,0.6364,0.39,0.2239,28.0,109.0,137
13524,368663.1167,51.0,1.0,7.0,16.0,42.0,0.0,0.0,1.0,0.74,0.697,0.66,0.1045,245.0,383.0,628
15216,374470.0655,4.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.82,0.1045,0.0,10.0,10
1598,359663.05,31.0,0.0,3.0,1.0,20.0,6.0,0.0,1.0,0.24,0.2273,0.65,0.194,3.0,15.0,18
13207,368351.1167,4.0,1.0,7.0,11.0,0.0,1.0,1.0,2.0,0.72,1.526979315,0.62,0.1343,72.0,144.0,216
16557,368783.1833,4.0,1.0,11.0,14.0,0.0,2.0,1.0,3.0,0.28,0.2576,0.87,0.3582,8.0,86.0,94
4491,381151.8895,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,0.069506531,0.65,0.194,10.0,25.0,35
6102,359759.15,3.0,0.0,1.0,19.0,0.0,5.0,1.0,2.0,0.544677108,0.4848,0.55,0.1642,59.0,256.0,315
1902,359975.05,33.83809334,0.0,3.0,0.0,21.0,5.0,1.725455364,1.0,0.24,0.2273,0.6,0.194,1.0,17.0,18
8856,368351.0167,74.0,1.0,1.0,19.0,0.0,1.0,1.0,3.0,0.2,0.2273,0.93,0.0896,3.0,187.0,190
11435,368759.0667,2.0,1.0,1.0,72.43739189,0.0,4.0,1.0,2.0,0.52,0.5,0.83,0.3284,39.0,165.0,204
5889,359543.15,3.0,0.0,1.0,20.0,0.0,3.0,1.0,3.0,0.64,0.5758,0.89,0.0896,3.0,93.0,96
1181,359879.0333,25.0,0.0,2.0,23.0,1.0,-1.618386159,1.0,3.0,0.2,0.1667,0.75,0.4179,0.0,2.0,2
9967,368735.0333,78.0,1.0,2.0,7.0,72.0,6.0,0.0,1.0,0.28,0.2424,0.45,0.4478,3.0,20.0,23
14929,361983.0964,3.0,1.0,9.0,5.0,0.0,3.0,1.0,2.0,0.52,0.5,0.68,0.2836,2.0,54.0,56
8148,359639.2,4.0,0.0,1.0,3.0,24.0,0.0,0.0,1.0,0.16,0.018880716,0.59,-0.374398443,2.0,17.0,19
4303,359447.1167,-43.31561826,0.0,1.0,4.0,27.0,0.0,-1.584097269,3.0,0.68,0.6364,0.65,0.0896,3.0,2.0,5
3007,359615.0833,52.0,0.0,21.99404406,4.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.62,0.2537,0.0,2.0,2
9510,368279.0333,100.0,1.0,2.0,4.0,0.0,1.0,1.0,-0.318301273,0.18,0.2121,0.518118987,0.1045,0.0,2.0,2
11639,368255.0833,2.0,1.0,1.0,3.0,76.0,6.0,0.0,1.0,0.58,0.5455,0.83,0.0,11.0,21.0,32
2782,360095.0667,55.0,0.0,4.0,19.0,68.0,6.0,0.0,1.0,0.54,0.5152,0.43,0.1343,150.0,237.0,387
13959,379908.2485,75.0,1.0,8.0,19.0,-21.19560654,4.0,1.0,1.0,0.8,0.7576,0.55,0.194,90.0,533.0,623
11779,368375.0833,2.0,1.0,1.0,23.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.48,0.1045,23.0,112.0,135
12792,368663.1,41.0,1.0,6.0,4.0,0.0,11.88329198,-2.212575457,2.0,0.76,0.7273,0.66,0.0,3.0,7.0,10
626,360071.0167,78.0,0.0,1.0,8.0,4.0,6.0,0.0,1.0,0.18,0.917087925,0.55,0.1642,3.0,31.0,34
5831,359495.15,48.52090717,0.0,1.0,9.0,1.0,1.0,1.0,3.0,0.68,0.6364,0.74,0.1642,63.0,-320.809378,152
6976,359927.1667,4.0,-0.288007226,1.0,6.0,13.0,0.0,0.0,1.0,0.32,0.3333,0.87,0.1045,0.0,12.0,12
11525,368855.0667,2.0,1.0,1.0,9.0,0.0,1.0,1.0,2.0,0.4,0.4091,0.43,0.194,29.0,239.0,268
9288,368783.0167,44.0,1.0,1.0,21.0,0.0,5.0,1.0,1.0,0.34,0.2879,0.53,0.5224,8.0,127.0,135
5122,359519.1333,3.0,0.0,1.0,7.0,27.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.1642,14.0,49.0,63
8166,359639.2,4.0,0.0,1.0,21.0,10.0,0.0,0.0,1.0,0.22,0.2727,0.55,0.0,10.0,53.0,63
14160,368567.1333,43.0,1.0,8.0,4.0,14.0,6.0,0.0,1.0,0.62,0.5909,0.73,0.2239,5.0,8.0,13
10911,368231.0667,115.5191597,1.0,1.0,18.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.41,0.2537,113.0,646.0,759
2830,359423.0833,44.0,0.0,5.0,19.0,63.0,1.0,1.0,2.0,0.62,1.192246246,0.69,0.1343,46.0,268.0,314
16627,368855.1833,4.0,1.0,11.0,13.0,0.0,5.0,1.0,2.0,0.4,0.4091,0.4,0.1642,21.0,241.0,262
14036,368447.1333,11.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,0.66,0.755882725,0.65,0.1045,14.0,33.0,47
8256,359735.2,4.0,0.0,1.0,15.0,0.0,4.0,1.0,3.0,0.52,0.5,0.55,0.2239,6.0,76.0,82
5788,359447.15,3.0,0.0,1.0,14.0,24.0,6.0,0.0,2.0,0.72,0.6818,0.66,0.1642,204.0,176.0,380
13544,368687.1167,71.0,1.0,7.0,12.0,0.0,1.0,1.0,2.0,0.8,0.7424,0.52,0.1642,109.0,205.0,314
8087,359567.2,4.0,0.0,1.0,14.0,0.0,4.0,1.0,1.0,0.32,0.303,0.45,0.2537,16.0,121.0,137
14982,368639.15,3.0,1.0,9.0,10.0,0.0,5.0,1.0,1.0,0.62,0.6061,0.61,0.2239,44.0,181.0,225
10183,368255.05,43.0,1.0,-4.135452287,8.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.59,0.1045,13.0,415.0,428
4220,360071.1,3.0,-1.186371378,1.0,17.0,0.0,3.0,1.0,1.0,0.82,0.7121,0.26,0.4179,78.0,492.0,570
3687,359543.1,2.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,0.8,0.7273,0.46,0.2836,42.0,141.0,183
5981,359639.15,3.0,0.0,1.0,17.0,20.0,0.0,0.0,1.0,0.72,0.6667,0.51,0.1343,152.0,228.0,380
10044,368807.0333,25.0,1.0,2.0,12.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.34,0.1343,19.0,164.0,183
15888,368855.1667,4.0,1.0,-16.8800953,16.0,0.0,2.0,1.0,3.0,0.3,0.2879,-0.470308816,0.2537,15.0,83.0,98
15938,368159.1833,4.0,1.0,11.0,18.0,0.0,4.0,1.0,2.0,0.4,0.4091,0.5,0.1642,50.0,628.0,678
14382,368783.1333,3.0,1.0,8.0,10.0,0.0,1.0,1.0,1.0,0.72,0.697,0.74,0.1343,63.0,143.0,206
13756,368159.1333,48.0,1.0,8.0,8.0,0.0,3.0,1.0,2.0,0.66,0.6061,0.78,0.194,32.0,649.0,681
12759,368615.1,63.0,1.0,6.0,19.0,0.0,3.0,1.0,1.0,0.88,0.7879,0.37,0.2537,90.0,449.0,539
5341,359735.1333,3.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.2836,54.0,87.0,141
3414,360023.0833,2.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.65,0.0896,1.0,11.0,12
7262,359471.1833,4.0,0.0,1.0,4.0,198.1099114,5.0,1.0,2.0,0.38,0.3939,0.87,0.0896,1.0,6.0,7
10032,368807.0333,57.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.54,-0.175253466,0.0,10.0,10
907,359615.0333,18.0,0.0,2.0,7.0,7.0,4.0,1.0,1.0,0.1,0.0758,0.5,0.4179,0.0,99.0,99
9421,368183.0333,16.0,-1.743228064,2.0,10.0,0.0,4.0,-0.053510129,3.0,0.42,0.4242,0.77,0.1045,6.0,72.0,78
3694,359543.1,2.0,0.0,1.0,19.0,0.0,2.0,1.0,1.0,0.76,0.6818,-0.400212081,0.2537,69.0,355.0,424
761,359471.0333,95.0,0.0,0.997343556,2.0,59.0,5.0,1.0,2.0,0.14,0.1667,0.63,0.1045,0.0,1.0,1
3119,359711.0833,51.0,0.0,5.0,20.0,82.0,6.0,0.0,3.0,0.54,0.5152,0.94,0.1343,42.0,115.0,157
15470,368399.1667,4.0,1.0,10.0,18.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.44,0.1642,64.0,628.0,692
13039,368183.1167,59.0,1.0,7.0,11.0,0.0,1.0,1.0,1.0,0.84,0.7273,0.28,0.2985,67.0,134.0,201
2292,359615.0667,45.0,0.0,4.0,8.0,41.0,0.0,0.0,2.0,0.38,0.3939,0.94,0.0896,40.93549881,38.0,55
11069,400364.5816,2.0,1.0,1.0,9.0,0.0,3.0,1.943951469,2.0,0.32,0.303,0.49,0.2985,20.0,282.0,302
9452,368207.0333,26.0,1.0,2.0,17.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.37,0.0896,30.0,458.0,488
8230,359711.2,4.0,0.0,1.0,13.0,0.0,3.0,1.0,2.0,1.411546866,0.3636,0.57,0.1045,14.0,119.0,133
7500,359711.1833,4.0,-0.596886437,1.0,2.0,0.0,-0.374016415,1.0,1.0,0.46,0.4545,0.63,0.3582,7.0,10.0,17
5988,359663.15,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.88,0.0896,5.0,11.0,16
7742,359951.1833,4.0,2.191891538,1.0,4.0,1.0,4.0,1.0,1.0,0.3,0.3182,0.61,0.0896,1.0,1.0,2
10650,368711.05,2.0,1.0,1.0,20.0,93.0,6.0,0.0,3.0,0.44,0.4394,1.0,0.194,-31.17796052,80.0,111
11453,368783.0667,2.0,1.0,1.0,12.76263648,0.0,5.0,1.0,1.0,0.42,0.4242,0.44,0.4925,-3.485278722,292.0,334
296,359687.0167,15.0,0.0,1.0,18.0,11.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.3284,3.0,141.0,144
5143,359543.1333,3.0,0.0,1.0,4.0,32.0,0.0,0.0,1.0,0.7,0.6667,-0.117351139,0.1343,1.0,5.0,6
7169,360119.1667,4.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.24,0.2879,0.93,0.0,11.0,216.0,227
5602,359999.1333,3.0,0.0,1.0,7.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,3.0,263.0,266
11093,368423.0667,2.0,1.0,1.0,9.0,0.0,4.0,1.0,1.0,0.36,0.3333,0.57,0.3582,16.0,271.0,287
11505,368831.0667,2.0,1.0,1.0,13.0,3.0,0.0,0.0,1.0,1.494112211,0.4848,0.183012561,0.1045,226.0,369.0,595
1786,359855.05,40.0,0.0,3.0,2.0,55.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.2836,6.0,24.0,30
10878,368207.0667,2.0,1.795672018,1.0,9.0,-52.26596808,2.0,1.0,0.912903535,0.42,0.4242,0.38,0.0896,54.0,354.0,408
4383,359519.1167,3.0,0.0,1.0,12.0,0.0,3.0,1.0,2.0,0.74,0.697,0.66,0.0896,38.0,114.0,152
12127,368735.0833,-3.956705044,1.0,1.0,11.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.79,-0.125558447,90.0,193.0,283
5319,359711.1333,3.0,0.0,1.0,12.0,57.0,0.0,0.0,2.0,0.7,0.6667,0.79,0.2239,98.0,183.0,281
5855,359519.15,3.0,0.0,1.0,10.0,0.0,2.0,1.0,3.0,0.54,0.5152,0.83,0.3582,16.0,90.0,106
11246,368567.0667,2.0,1.0,11.002854,18.0,44.00558334,6.264551068,1.0,2.0,0.42,0.4242,0.77,0.0,27.0,478.0,505
1285,361463.8812,95.0,0.0,2.0,16.0,48.0,6.0,0.0,1.0,0.36,0.3333,0.46,0.2836,41.0,130.0,171
8009,359495.2,4.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.32,0.3485,0.93,0.0,12.0,392.0,404
1363,359423.05,60.0,0.0,3.0,1.0,14.0,3.0,1.0,1.0,0.799923312,0.2273,0.69,0.194,0.0,4.0,4
10884,368207.0667,2.0,1.0,1.0,15.0,0.0,2.0,1.0,1.0,0.6,0.820661904,0.2,0.194,109.0,207.0,316
15669,368615.1667,4.0,1.0,10.0,1.0,19.0,6.0,0.0,1.0,0.46,0.4545,0.72,0.1343,2.0,93.0,95
5454,359855.1333,3.0,0.0,1.0,3.0,49.0,6.0,0.0,1.0,0.62,0.5909,0.78,0.0,9.0,42.0,51
5734,359399.15,3.0,0.0,1.0,8.0,0.0,4.0,2.365444707,-0.214635197,0.62,0.5909,0.73,0.1343,31.0,467.0,498
5770,359423.15,3.0,0.0,1.0,20.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.73,0.0,38.0,-374.4093304,196
4455,359591.1167,-92.07880207,0.0,1.0,12.0,19.0,6.0,0.0,1.0,0.8,0.7273,0.46,0.2537,145.0,221.0,366
14121,368519.1333,56.0,1.0,8.0,13.0,0.0,4.0,1.0,1.0,0.8,0.697,0.31,0.580909842,81.0,219.0,300
17114,368615.2,4.0,1.0,12.0,20.0,0.0,4.0,1.0,3.0,0.34,0.3333,0.76,0.1642,1.0,49.0,50
13424,368567.1167,81.0,1.0,7.0,12.0,0.0,3.0,1.0,1.0,0.92,0.8636,0.37,0.1343,36.0,166.0,202
12828,368687.1,19.0,1.0,6.0,16.0,22.41949315,6.0,0.0,1.0,0.84,0.7121,0.26,0.2985,196.0,317.0,513
550,359975.0167,3.0,0.0,19.50227903,1.0,54.0,2.0,1.0,2.0,0.16,0.1667,0.69,0.1642,0.0,5.0,5
