abv,ibu,is_ipa,has_error,error_type,true_ibu
0.2273972828277771,1.0131820028303486,1,0,,1.0131820028303486
-0.36207353335861925,-0.9910710263518262,0,0,,-0.9910710263518262
0.1537134308044775,0.0,0,1,syntactic,-0.9910710263518262
0.8905519510374725,0.0,0,1,syntactic,-0.7983543889304632
-0.877860497521716,-0.7598110614461906,0,0,,-0.7598110614461906
2.3642289915034636,8.758653031128429,0,1,syntactic,-1.4535909561630973
0.0800295787811779,-0.06603116672928395,0,0,,-0.06603116672928395
0.006345726757878289,0.011055488239261235,0,0,,0.011055488239261235
0.5958165429442751,1.2444419677359841,1,1,semantic,1.0517253303146212
-1.1725959056149144,-0.18166114918210174,0,0,,-0.18166114918210174
-1.6146990177547116,-0.10457449421355655,1,0,,-0.10457449421355655
-0.583125089428518,-0.7598110614461906,0,0,,-0.7598110614461906
0.7431842469908744,1.4371586051573473,1,1,semantic,1.2444419677359841
0.7431842469908744,1.0517253303146212,1,0,,1.0517253303146212
-1.0989120535916148,17.43024760876864,0,1,syntactic,-0.8754410438990085
-1.8357505738246098,0.08814214320780642,0,0,,0.08814214320780642
0.7431842469908744,0.0,1,1,syntactic,0.12668547069207903
0.006345726757878289,0.6662920554718953,1,0,,0.6662920554718953
-0.8041766454984164,-0.9525276988675536,0,1,semantic,-0.7983543889304632
0.5221326909209756,0.6662920554718953,1,0,,0.6662920554718953
0.5958165429442751,0.7433787104404405,0,0,,0.7433787104404405
-0.7304927934751168,-0.8754410438990085,0,0,,-0.8754410438990085
-0.6568089414518177,0.08814214320780642,0,0,,0.08814214320780642
-0.4357573853819188,0.4735754180505324,0,0,,0.4735754180505324
0.5221326909209756,1.0517253303146212,1,0,,1.0517253303146212
-0.7304927934751168,-0.5670944240248277,0,0,,-0.5670944240248277
-0.4357573853819188,0.2037721256606242,0,0,,0.2037721256606242
0.7431842469908744,-0.02748783924501136,0,0,,-0.02748783924501136
-0.36207353335861925,-0.7598110614461906,0,1,semantic,-0.2972911316349195
-0.8041766454984164,-0.5670944240248277,0,0,,-0.5670944240248277
0.6695003949675747,1.0131820028303486,1,0,,1.0131820028303486
2.0694935834102655,2.51637177471698,1,0,,2.51637177471698
-0.7304927934751168,-1.2608743187417344,0,0,,-1.2608743187417344
-0.14102197728872043,0.08814214320780642,0,0,,0.08814214320780642
0.5958165429442751,1.6298752425787102,1,0,,1.6298752425787102
-0.877860497521716,-0.913984371383281,0,1,semantic,-1.029614353836099
-1.1725959056149144,0.04959881572353383,1,0,,0.04959881572353383
-0.21470582931202004,-0.6056377515091003,0,0,,-0.6056377515091003
0.8905519510374725,1.7069618975472554,1,0,,1.7069618975472554
-0.2883896813353196,-0.4129211140877373,0,0,,-0.4129211140877373
0.1537134308044775,0.8590086928932583,1,1,semantic,0.9746386753460761
0.006345726757878289,-0.2587478041506469,0,1,semantic,-0.33583445911919213
-0.7304927934751168,0.12668547069207903,0,1,semantic,-0.18166114918210174
-0.36207353335861925,-0.22020447666637433,1,1,semantic,-0.10457449421355655
-0.5094412374052185,-0.7598110614461906,0,1,semantic,-0.8754410438990085
1.5537066192471691,0.0,0,1,syntactic,-0.9910710263518262
2.5852805475733627,2.3621984647798895,1,0,,2.3621984647798895
0.5221326909209756,1.4371586051573473,0,1,semantic,1.6298752425787102
1.4800227672238695,32.766448968203214,0,1,syntactic,0.43503209056625974
1.1116035071073713,0.6662920554718953,1,0,,0.6662920554718953
-0.7304927934751168,-0.4129211140877373,0,0,,-0.4129211140877373
0.006345726757878289,0.4735754180505324,1,0,,0.4735754180505324
0.1537134308044775,0.0,1,1,syntactic,0.8590086928932583
-0.7304927934751168,-0.02748783924501136,0,1,semantic,-0.10457449421355655
-0.7304927934751168,6.425789562179218,0,1,syntactic,-0.2972911316349195
-0.6568089414518177,-0.8754410438990085,0,1,semantic,-0.6441810789933728
0.8905519510374725,0.43503209056625974,0,1,semantic,0.6662920554718953
-0.6568089414518177,-0.6441810789933728,0,0,,-0.6441810789933728
-0.7304927934751168,-0.2972911316349195,0,0,,-0.2972911316349195
0.1537134308044775,15.423115254052792,1,1,syntactic,0.8590086928932583
-0.7304927934751168,-0.10457449421355655,0,0,,-0.10457449421355655
-0.7304927934751168,-0.9525276988675536,0,1,semantic,-0.2972911316349195
-0.6568089414518177,0.0,0,1,syntactic,-0.6441810789933728
0.6695003949675747,1.4757019326416199,1,0,,1.4757019326416199
-0.14102197728872043,19.16026752160537,0,1,syntactic,-0.18166114918210174
-0.5094412374052185,0.0,0,1,syntactic,0.011055488239261235
2.8800159556665608,1.6298752425787102,0,0,,1.6298752425787102
2.8063321036432614,1.2829852952202567,1,0,,1.2829852952202567
-0.36207353335861925,-0.2972911316349195,0,0,,-0.2972911316349195
0.44844883889767595,-0.10457449421355655,1,1,semantic,0.2808587806291694
-0.36207353335861925,0.08814214320780642,0,0,,0.08814214320780642
0.8905519510374725,1.2444419677359841,0,0,,1.2444419677359841
-1.0989120535916148,-1.029614353836099,0,0,,-1.029614353836099
1.1116035071073713,-0.7983543889304632,1,1,semantic,-0.2972911316349195
-0.7304927934751168,0.0,0,1,syntactic,-1.3379609737102796
-0.14102197728872043,0.0,0,1,syntactic,0.04959881572353383
0.816868099014173,1.552788587610165,0,0,,1.552788587610165
0.816868099014173,0.08814214320780642,0,0,,0.08814214320780642
1.3326550631772702,-0.33583445911919213,0,0,,-0.33583445911919213
0.44844883889767595,0.04959881572353383,0,0,,0.04959881572353383
-0.877860497521716,3.1996171736099503,0,1,syntactic,-1.029614353836099
-1.0252282015683152,0.0,0,1,syntactic,-0.8754410438990085
-0.877860497521716,0.1652287981763516,1,0,,0.1652287981763516
0.006345726757878289,-0.49000776905628246,0,0,,-0.49000776905628246
0.7431842469908744,0.319402108113442,1,0,,0.319402108113442
-0.2883896813353196,-0.22020447666637433,0,0,,-0.22020447666637433
-0.2883896813353196,-0.2972911316349195,0,1,semantic,-0.22020447666637433
-0.2883896813353196,18.878695140660607,0,1,syntactic,-0.22020447666637433
-1.0252282015683152,-0.2972911316349195,0,0,,-0.2972911316349195
1.4800227672238695,0.0,1,1,syntactic,1.4371586051573473
-0.06733812526542132,0.6662920554718953,0,0,,0.6662920554718953
0.3747649868743763,0.0,0,1,syntactic,-0.49000776905628246
-0.5094412374052185,-0.7983543889304632,0,0,,-0.7983543889304632
-0.06733812526542132,0.6662920554718953,0,0,,0.6662920554718953
-0.8041766454984164,-1.029614353836099,0,0,,-1.029614353836099
0.006345726757878289,-0.10457449421355655,1,0,,-0.10457449421355655
-1.1725959056149144,-1.029614353836099,0,0,,-1.029614353836099
-0.36207353335861925,-0.2972911316349195,0,1,semantic,-0.5670944240248277
-1.319963609661513,-0.49000776905628246,1,0,,-0.49000776905628246
-1.4673313137081123,0.0,0,1,syntactic,-0.33583445911919213
-1.0989120535916148,-0.6056377515091003,0,0,,-0.6056377515091003
0.44844883889767595,0.0,1,1,syntactic,1.1288119852831664
1.1116035071073713,-0.7983543889304632,0,0,,-0.7983543889304632
-0.877860497521716,-0.49000776905628246,0,0,,-0.49000776905628246
-0.2883896813353196,-0.6441810789933728,0,0,,-0.6441810789933728
0.7431842469908744,1.9767651899371634,1,0,,1.9767651899371634
-0.877860497521716,-0.721267733961918,0,1,semantic,-0.18166114918210174
-0.5094412374052185,0.08814214320780642,0,0,,0.08814214320780642
0.44844883889767595,1.1288119852831664,1,0,,1.1288119852831664
0.816868099014173,0.0,0,1,syntactic,-1.029614353836099
-1.0989120535916148,-0.8754410438990085,0,1,semantic,-1.3379609737102796
0.3747649868743763,-0.2587478041506469,1,1,semantic,0.08814214320780642
-0.8041766454984164,-0.49000776905628246,0,0,,-0.49000776905628246
-0.8041766454984164,0.0,0,1,syntactic,-0.49000776905628246
-0.5094412374052185,-0.8368977164147359,0,1,semantic,-1.0681576813203715
-0.5094412374052185,-0.2972911316349195,0,1,semantic,-1.3765043011945521
-0.8041766454984164,-0.49000776905628246,0,0,,-0.49000776905628246
-0.8041766454984164,-0.2972911316349195,0,0,,-0.2972911316349195
-0.21470582931202004,1.1612432494470153,0,1,syntactic,-0.2972911316349195
-0.8041766454984164,0.0,0,1,syntactic,-0.2972911316349195
0.1537134308044775,1.4371586051573473,1,0,,1.4371586051573473
0.006345726757878289,-0.5285510965405551,0,1,semantic,0.3579454355977146
-0.21470582931202004,0.3579454355977146,0,0,,0.3579454355977146
0.7431842469908744,1.4371586051573473,1,0,,1.4371586051573473
0.006345726757878289,-0.6827244064776454,0,0,,-0.6827244064776454
-0.583125089428518,-0.10457449421355655,0,0,,-0.10457449421355655
-1.319963609661513,22.45780062690461,0,1,syntactic,-1.299417646226007
-1.0989120535916148,0.0,0,1,syntactic,-1.0681576813203715
0.1537134308044775,1.2444419677359841,1,1,semantic,0.9746386753460761
-0.4357573853819188,-0.913984371383281,0,0,,-0.913984371383281
0.8905519510374725,10.872791237560147,1,1,syntactic,0.6662920554718953
-0.7304927934751168,-0.8368977164147359,0,0,,-0.8368977164147359
-0.36207353335861925,-0.5670944240248277,0,0,,-0.5670944240248277
-0.7304927934751168,0.0,0,1,syntactic,-1.0681576813203715
-0.583125089428518,24.06585864518405,0,1,syntactic,-0.9910710263518262
0.0800295787811779,0.8204653654089857,1,0,,0.8204653654089857
0.5958165429442751,0.1652287981763516,1,0,,0.1652287981763516
0.5958165429442751,0.1652287981763516,1,0,,0.1652287981763516
0.9642358030607722,0.0,0,1,syntactic,1.6298752425787102
0.1537134308044775,-0.02748783924501136,0,0,,-0.02748783924501136
-0.14102197728872043,-0.2972911316349195,0,0,,-0.2972911316349195
-0.583125089428518,-0.10457449421355655,0,0,,-0.10457449421355655
0.006345726757878289,-0.10457449421355655,0,0,,-0.10457449421355655
0.006345726757878289,5.066314610974383,0,1,syntactic,-0.8754410438990085
2.2168612874568647,2.9018050495597056,1,0,,2.9018050495597056
-0.36207353335861925,-0.8754410438990085,0,1,semantic,-0.10457449421355655
2.8800159556665608,22.635872273578972,1,1,syntactic,2.786175067106888
0.5958165429442751,-1.029614353836099,0,0,,-1.029614353836099
0.8905519510374725,33.9792460375591,1,1,syntactic,1.6684185700629828
-0.36207353335861925,-0.10457449421355655,0,0,,-0.10457449421355655
-0.7304927934751168,20.261137464908547,0,1,syntactic,-1.106701008804644
-0.2883896813353196,-0.2587478041506469,0,0,,-0.2587478041506469
-0.5094412374052185,0.0,0,1,syntactic,-0.6827244064776454
0.2273972828277771,-0.2972911316349195,0,0,,-0.2972911316349195
0.5958165429442751,2.208025154842799,1,0,,2.208025154842799
0.2273972828277771,0.0,0,1,syntactic,-0.2972911316349195
-0.5094412374052185,-0.6827244064776454,0,0,,-0.6827244064776454
0.5958165429442751,26.813210262193124,1,1,syntactic,2.208025154842799
-0.2883896813353196,0.7819220379247132,0,1,semantic,0.4735754180505324
-1.541015165731412,-1.029614353836099,0,0,,-1.029614353836099
-0.4357573853819188,-0.721267733961918,0,0,,-0.721267733961918
0.0800295787811779,27.70962424401965,1,1,syntactic,1.9767651899371634
0.0800295787811779,1.9767651899371634,1,0,,1.9767651899371634
-0.2883896813353196,0.4735754180505324,0,0,,0.4735754180505324
-0.2883896813353196,0.4735754180505324,0,0,,0.4735754180505324
-0.2883896813353196,0.4735754180505324,0,0,,0.4735754180505324
-0.2883896813353196,0.4735754180505324,0,0,,0.4735754180505324
-0.2883896813353196,0.4735754180505324,0,0,,0.4735754180505324
-0.4357573853819188,-0.721267733961918,0,0,,-0.721267733961918
0.0800295787811779,0.0,1,1,syntactic,1.9767651899371634
2.8800159556665608,-0.2972911316349195,0,1,semantic,0.011055488239261235
2.2168612874568647,0.692587625794328,1,1,syntactic,3.364324979370977
-0.36207353335861925,0.8204653654089857,1,0,,0.8204653654089857
-0.4357573853819188,-0.9525276988675536,0,1,semantic,-0.2972911316349195
-0.36207353335861925,-0.7983543889304632,0,1,semantic,-0.49000776905628246
-0.36207353335861925,-0.721267733961918,0,1,semantic,-0.2972911316349195
-0.8041766454984164,-0.5670944240248277,0,1,semantic,-1.2608743187417344
0.3747649868743763,1.4371586051573473,0,0,,1.4371586051573473
-0.583125089428518,-0.5670944240248277,0,0,,-0.5670944240248277
-1.0252282015683152,-0.9525276988675536,0,0,,-0.9525276988675536
-0.2883896813353196,0.4735754180505324,1,0,,0.4735754180505324
-1.0252282015683152,-0.9525276988675536,0,0,,-0.9525276988675536
0.1537134308044775,23.60790366726815,1,1,syntactic,1.0517253303146212
-0.06733812526542132,-0.7983543889304632,0,0,,-0.7983543889304632
2.8800159556665608,2.208025154842799,0,0,,2.208025154842799
-1.541015165731412,10.525341989450041,0,1,syntactic,-1.299417646226007
1.3326550631772702,1.4371586051573473,1,0,,1.4371586051573473
-1.319963609661513,-0.2972911316349195,1,0,,-0.2972911316349195
-0.877860497521716,-1.029614353836099,0,0,,-1.029614353836099
1.3326550631772702,-1.029614353836099,0,0,,-1.029614353836099
1.8484420273403674,1.822591880000073,1,0,,1.822591880000073
0.5958165429442751,1.0517253303146212,1,0,,1.0517253303146212
-0.6568089414518177,-0.2972911316349195,0,0,,-0.2972911316349195
-0.6568089414518177,0.0,0,1,syntactic,-0.2587478041506469
-0.7304927934751168,-0.9525276988675536,0,0,,-0.9525276988675536
-0.7304927934751168,0.0,0,1,syntactic,-0.10457449421355655
-1.0989120535916148,-0.721267733961918,0,0,,-0.721267733961918
-0.7304927934751168,-0.6441810789933728,0,1,semantic,-0.10457449421355655
-0.583125089428518,-0.02748783924501136,0,0,,-0.02748783924501136
-0.6568089414518177,-0.8754410438990085,0,1,semantic,-1.0681576813203715
0.8905519510374725,1.6298752425787102,1,0,,1.6298752425787102
2.5852805475733627,2.1694818273585263,1,0,,2.1694818273585263
1.1116035071073713,1.3215286227045293,0,0,,1.3215286227045293
0.006345726757878289,0.08814214320780642,0,0,,0.08814214320780642
-0.7304927934751168,-0.7983543889304632,0,0,,-0.7983543889304632
0.7431842469908744,0.8590086928932583,1,0,,0.8590086928932583
0.3747649868743763,-1.3379609737102796,0,0,,-1.3379609737102796
-0.36207353335861925,-0.49000776905628246,0,0,,-0.49000776905628246
1.4800227672238695,1.0131820028303486,0,0,,1.0131820028303486
-0.36207353335861925,-0.10457449421355655,0,0,,-0.10457449421355655
-0.21470582931202004,0.5892054005033501,1,0,,0.5892054005033501
-0.21470582931202004,17.038338171084316,0,1,syntactic,-1.2608743187417344
2.143177435433565,3.2101516694338863,1,0,,3.2101516694338863
-0.8041766454984164,-0.5670944240248277,0,1,semantic,-0.5285510965405551
-0.36207353335861925,-0.6827244064776454,0,0,,-0.6827244064776454
0.1537134308044775,0.08814214320780642,1,1,semantic,0.8590086928932583
1.6273904712704688,0.8590086928932583,0,0,,0.8590086928932583
0.7431842469908744,0.6662920554718953,1,0,,0.6662920554718953
0.7431842469908744,0.6662920554718953,1,0,,0.6662920554718953
0.7431842469908744,23.216065446970653,1,1,syntactic,0.6662920554718953
0.7431842469908744,0.6662920554718953,1,0,,0.6662920554718953
0.7431842469908744,0.6662920554718953,1,0,,0.6662920554718953
1.1116035071073713,1.0517253303146212,1,0,,1.0517253303146212
1.1116035071073713,0.0,1,1,syntactic,1.0517253303146212
1.4800227672238695,0.8590086928932583,0,0,,0.8590086928932583
-0.36207353335861925,-0.6827244064776454,0,0,,-0.6827244064776454
-0.36207353335861925,-0.6827244064776454,0,0,,-0.6827244064776454
0.8905519510374725,1.2444419677359841,0,0,,1.2444419677359841
1.1116035071073713,1.0517253303146212,1,0,,1.0517253303146212
-0.7304927934751168,-0.9525276988675536,0,0,,-0.9525276988675536
0.5221326909209756,1.745505225031528,1,1,semantic,0.6662920554718953
0.006345726757878289,1.2444419677359841,0,0,,1.2444419677359841
-1.1725959056149144,-1.1452443362889166,0,0,,-1.1452443362889166
-0.9515443495450157,0.0,0,1,syntactic,-0.9910710263518262
0.1537134308044775,71.80715936981098,0,1,syntactic,0.4735754180505324
-1.0252282015683152,-1.2223309912574618,0,0,,-1.2223309912574618
0.3747649868743763,49.3090044811265,1,1,syntactic,1.2444419677359841
-0.583125089428518,14.079066862178731,0,1,syntactic,-0.721267733961918
-0.583125089428518,-0.721267733961918,0,0,,-0.721267733961918
0.5958165429442751,1.2444419677359841,1,0,,1.2444419677359841
-0.877860497521716,-0.7983543889304632,0,0,,-0.7983543889304632
-0.2883896813353196,-0.8368977164147359,0,0,,-0.8368977164147359
1.1116035071073713,28.665811029502958,0,1,syntactic,-0.5285510965405551
1.2589712111539706,1.0902686577988938,0,0,,1.0902686577988938
0.006345726757878289,0.12668547069207903,0,0,,0.12668547069207903
1.1116035071073713,-0.6827244064776454,0,0,,-0.6827244064776454
-0.583125089428518,-1.0681576813203715,0,0,,-1.0681576813203715
-0.583125089428518,-0.8754410438990085,0,1,semantic,-0.6827244064776454
0.3747649868743763,0.0,1,1,syntactic,0.8590086928932583
-0.8041766454984164,-0.8754410438990085,0,1,semantic,-0.6827244064776454
0.006345726757878289,2.8836869988548206,0,1,syntactic,-0.4514644415720099
-0.583125089428518,-0.7598110614461906,0,0,,-0.7598110614461906
-0.7304927934751168,-1.0681576813203715,0,0,,-1.0681576813203715
-0.5094412374052185,-1.2223309912574618,0,0,,-1.2223309912574618
2.3642289915034636,0.0,1,1,syntactic,2.786175067106888
0.3747649868743763,0.08814214320780642,1,1,semantic,1.4371586051573473
0.2273972828277771,-0.22020447666637433,0,0,,-0.22020447666637433
1.1116035071073713,-0.3743777866034647,0,0,,-0.3743777866034647
1.8484420273403674,0.0,1,1,syntactic,2.208025154842799
-0.877860497521716,-0.6827244064776454,0,0,,-0.6827244064776454
-0.583125089428518,-0.7598110614461906,0,0,,-0.7598110614461906
0.7431842469908744,0.0,1,1,syntactic,1.0517253303146212
-1.0989120535916148,27.257779097354707,1,1,syntactic,0.04959881572353383
-0.7304927934751168,-1.029614353836099,0,0,,-1.029614353836099
-0.06733812526542132,0.4735754180505324,0,0,,0.4735754180505324
-0.2883896813353196,29.901270719327186,0,1,syntactic,0.12668547069207903
0.3747649868743763,0.0,1,1,syntactic,1.0902686577988938
-0.14102197728872043,0.12668547069207903,0,0,,0.12668547069207903
-0.7304927934751168,0.0,0,1,syntactic,-0.10457449421355655
-0.583125089428518,-1.029614353836099,0,0,,-1.029614353836099
-0.8041766454984164,-0.7983543889304632,0,0,,-0.7983543889304632
0.2273972828277771,0.6662920554718953,1,1,semantic,1.2829852952202567
-0.7304927934751168,0.0,0,1,syntactic,-1.1837876637731892
2.658964399596662,2.208025154842799,1,1,semantic,1.6298752425787102
-0.8041766454984164,-0.7983543889304632,0,0,,-0.7983543889304632
-1.1725959056149144,0.08814214320780642,0,0,,0.08814214320780642
-0.583125089428518,-0.8754410438990085,0,1,semantic,-0.6441810789933728
-0.4357573853819188,-0.6056377515091003,0,0,,-0.6056377515091003
0.816868099014173,1.6298752425787102,1,0,,1.6298752425787102
1.0379196550840717,-1.1837876637731892,0,0,,-1.1837876637731892
0.3747649868743763,1.1288119852831664,1,0,,1.1288119852831664
0.44844883889767595,2.208025154842799,1,0,,2.208025154842799
-0.6568089414518177,30.009057762903335,0,1,syntactic,-0.9910710263518262
-1.246279757638214,-1.1837876637731892,0,0,,-1.1837876637731892
-0.14102197728872043,0.011055488239261235,0,1,semantic,0.2423154531448968
0.0800295787811779,47.00757403318531,1,1,syntactic,0.8204653654089857
-1.0989120535916148,0.0,0,1,syntactic,-0.9525276988675536
1.3326550631772702,1.0517253303146212,1,1,semantic,1.2058986402517116
1.3326550631772702,34.22102680356675,1,1,syntactic,1.2058986402517116
-0.8041766454984164,0.0,0,1,syntactic,-0.6827244064776454
-1.246279757638214,22.893408240122916,1,1,syntactic,0.6662920554718953
0.1537134308044775,1.4371586051573473,1,0,,1.4371586051573473
-0.8041766454984164,-0.7598110614461906,0,0,,-0.7598110614461906
0.7431842469908744,0.7048353829561679,1,0,,0.7048353829561679
-0.4357573853819188,0.2037721256606242,0,0,,0.2037721256606242
-0.7304927934751168,0.0,0,1,syntactic,-0.4129211140877373
-1.0989120535916148,-1.4921342836473699,0,1,semantic,-0.913984371383281
0.5221326909209756,1.0517253303146212,1,0,,1.0517253303146212
0.2273972828277771,0.4735754180505324,0,0,,0.4735754180505324
0.7431842469908744,1.4371586051573473,1,0,,1.4371586051573473
0.7431842469908744,33.4177964959823,0,1,syntactic,0.5892054005033501
-0.7304927934751168,-0.8754410438990085,0,0,,-0.8754410438990085
-0.7304927934751168,-0.8754410438990085,0,0,,-0.8754410438990085
-0.7304927934751168,-0.8754410438990085,0,0,,-0.8754410438990085
0.7431842469908744,0.011055488239261235,1,1,semantic,1.0517253303146212
1.1116035071073713,0.39648876308198716,0,0,,0.39648876308198716
1.1116035071073713,-0.2972911316349195,0,1,semantic,0.39648876308198716
1.6273904712704688,1.4371586051573473,1,0,,1.4371586051573473
-0.36207353335861925,-0.2972911316349195,0,1,semantic,-0.49000776905628246
-0.36207353335861925,0.08814214320780642,0,0,,0.08814214320780642
-0.877860497521716,-0.8754410438990085,0,0,,-0.8754410438990085
1.4800227672238695,0.0,0,1,syntactic,1.4371586051573473
