Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: 690, MSE: 0.019728108324632444, Jaccard: 0.5397727272727273
Attribute: 694, MSE: 0.030516069136381607, Jaccard: 0.509469696969697
Attribute: 698, MSE: 0.02830018986982177, Jaccard: 0.5555555555555556
Attribute: 702, MSE: 0.030815740280096225, Jaccard: 0.6347826086956522
Attribute: 706, MSE: 0.022116689740732356, Jaccard: 0.5009487666034156
Attribute: 710, MSE: 0.03162282148253448, Jaccard: 0.6472602739726028
Attribute: 714, MSE: 0.013164783025454986, Jaccard: 0.5739750445632799
Attribute: 718, MSE: 0.02416631662303624, Jaccard: 0.5816876122082586
Attribute: 722, MSE: 0.02496304035834676, Jaccard: 0.5755395683453237
Attribute: 726, MSE: 0.01538159797620911, Jaccard: 0.42829076620825146
Attribute: 730, MSE: 0.02487828976719987, Jaccard: 0.4780114722753346
Attribute: 734, MSE: 0.014634934571283576, Jaccard: 0.4783427495291902
Attribute: 738, MSE: 0.022318661722458527, Jaccard: 0.5985790408525755
Attribute: 742, MSE: 0.024359745269015055, Jaccard: 0.5191570881226053
Attribute: 746, MSE: 0.02733206081825665, Jaccard: 0.6885521885521886
Attribute: 750, MSE: 0.025128923900706184, Jaccard: 0.46138996138996136
Attribute: 754, MSE: 0.01819455172447545, Jaccard: 0.497164461247637
Attribute: 758, MSE: 0.021943805788746912, Jaccard: 0.5330882352941176
Attribute: 762, MSE: 0.021165533710597765, Jaccard: 0.4051896207584831
Attribute: 766, MSE: 0.023740224086579588, Jaccard: 0.5985790408525755
Attribute: 770, MSE: 0.014456616319138563, Jaccard: 0.47892720306513414
Attribute: 774, MSE: 0.010065610326512275, Jaccard: 0.37148594377510036
Attribute: 778, MSE: 0.019082778395360878, Jaccard: 0.4829545454545454
Attribute: 782, MSE: 0.02063742834236623, Jaccard: 0.5111940298507462
Attribute: 786, MSE: 0.02483052168584113, Jaccard: 0.44874274661508706
Attribute: 790, MSE: 0.022078906866281396, Jaccard: 0.389344262295082
Attribute: 794, MSE: 0.033606799073479875, Jaccard: 0.6706896551724137
Attribute: 798, MSE: 0.02827654343410441, Jaccard: 0.5223048327137547
Attribute: 802, MSE: 0.013425801449678964, Jaccard: 0.44357976653696496
Attribute: 806, MSE: 0.01342456556827221, Jaccard: 0.5266055045871559
Attribute: 810, MSE: 0.01415863752592391, Jaccard: 0.3996023856858847
Attribute: 814, MSE: 0.020204380032528096, Jaccard: 0.351931330472103
Attribute: 818, MSE: 0.026054973954745497, Jaccard: 0.6387900355871886
Attribute: 822, MSE: 0.02105133398388779, Jaccard: 0.5262172284644195
Attribute: 826, MSE: 0.017745061656705363, Jaccard: 0.5084427767354597
Attribute: 830, MSE: 0.018335697382394156, Jaccard: 0.5284403669724771
Attribute: 834, MSE: 0.022653739301755235, Jaccard: 0.44552529182879375
Attribute: 838, MSE: 0.019283503597661626, Jaccard: 0.36008230452674894
Attribute: 842, MSE: 0.01794163182946611, Jaccard: 0.419921875
Attribute: 846, MSE: 0.021673793768371356, Jaccard: 0.48571428571428577
Attribute: 850, MSE: 0.02040640030940419, Jaccard: 0.396
Attribute: 854, MSE: 0.022981959415391676, Jaccard: 0.6666666666666667
Attribute: 858, MSE: 0.016714769619192747, Jaccard: 0.5240740740740741
Attribute: 862, MSE: 0.01856338728948923, Jaccard: 0.5058139534883721
Attribute: 866, MSE: 0.01990029648216542, Jaccard: 0.5
Attribute: 870, MSE: 0.02298774759693539, Jaccard: 0.4608030592734226
Attribute: 874, MSE: 0.02107911224378402, Jaccard: 0.5579710144927537
Attribute: 878, MSE: 0.02308069627813568, Jaccard: 0.4534883720930233
Attribute: 882, MSE: 0.024657438631882772, Jaccard: 0.49142857142857144
Attribute: 886, MSE: 0.016107931066016618, Jaccard: 0.47438330170777987
Attribute: 890, MSE: 0.02225260833065621, Jaccard: 0.4493041749502982
Attribute: 894, MSE: 0.020277036738467587, Jaccard: 0.5139664804469274
Attribute: 898, MSE: 0.015551067464996599, Jaccard: 0.43799999999999994
Attribute: 902, MSE: 0.016516278282488833, Jaccard: 0.4254473161033797
Attribute: 906, MSE: 0.012360124365425496, Jaccard: 0.43052837573385516
Attribute: 910, MSE: 0.022183427691198132, Jaccard: 0.5352380952380953
Attribute: 914, MSE: 0.013585835346493895, Jaccard: 0.3772819472616633
Attribute: 918, MSE: 0.016902464947550655, Jaccard: 0.4849056603773585
Attribute: 922, MSE: 0.020792287202598868, Jaccard: 0.46138996138996136
Attribute: 926, MSE: 0.02822265265492623, Jaccard: 0.5152671755725191
Attribute: 930, MSE: 0.023315319205993935, Jaccard: 0.537037037037037
Attribute: 934, MSE: 0.02470699046815452, Jaccard: 0.48863636363636365
Attribute: 938, MSE: 0.014498849333025884, Jaccard: 0.4763705103969754
Attribute: 942, MSE: 0.026132491790321823, Jaccard: 0.5561594202898551
Attribute: 946, MSE: 0.020027365459911302, Jaccard: 0.5444646098003629
Attribute: 950, MSE: 0.017931678232155874, Jaccard: 0.4087301587301587
Attribute: soil_moisture, MSE: nan, Jaccard: 0.0
加权混合距离: 0.2578824188694725
