index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1970,763,Hopluia (2004),English India Pale Ale (IPA),13.577976338729767,0.0606319018404908,44.601941747572816,508.0,Spilker Ales,Cortland,NE
1971,2271,Ball & Chain (2014),American Pale Ale (APA),13.577976338729767,0.058,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1972,2206,Bitter Biker Double IPA,American Double / Imperial IPA,13.577976338729767,0.096,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1973,2136,God Damn Pigeon Porter,American Porter,13.577976338729767,0.082,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1974,2135,Working for the Weekend,American Double / Imperial IPA,13.577976338729767,0.0606319018404908,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1975,2134,Angry Adam,American Amber / Red Ale,13.577976338729767,0.06,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1976,2109,Freedom Fries,American Stout,13.577976338729767,0.055,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1977,1821,Bitter Biker Double IPA,American Double / Imperial IPA,13.577976338729767,0.0606319018404908,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1978,1820,Ghost Bike Pale Ale,American Pale Ale (APA),13.577976338729767,0.073,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1979,1819,Spiteful IPA,American IPA,13.577976338729767,0.0606319018404908,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1980,1634,Alley Time,American Pale Ale (APA),13.577976338729767,0.06,44.601941747572816,175.0,Spiteful Brewing Company,Chicago IL,MS
1981,1633,Fat Badger,Irish Red Ale,13.577976338729767,0.058,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1982,1632,In the Weeds,American Pale Wheat Ale,13.577976338729767,0.055,44.601941747572816,175.0,Spiteful Brewing Company,Chicago,IL
1983,855,Special Amber,Vienna Lager,13.577976338729767,0.05,22.0,498.0,Sprecher Brewing Company,Glendale,WI
1984,445,Special Amber,Vienna Lager,13.577976338729767,0.0606319018404908,22.0,498.0,Sprecher Brewing Company,Glendale,WI
1985,1587,Seven Gates Pale Ale,American Pale Ale (APA),13.577976338729767,0.056,44.601941747572816,372.0,Spring House Brewing Company,Conestoga,PA
1986,2242,Gunga Din,Cider,13.577976338729767,0.052,44.601941747572816,186.0,St. Julian Winery,Paw Paw,MI
1987,1544,Starr Pils,German Pilsener,13.577976338729767,0.042,20.000000000000004,383.0,Starr Hill Brewery,Crozet,VA
1988,1205,Northern Lights India Pale Ale,American IPA,13.577976338729767,0.065,52.0,383.0,Starr Hill Brewery,Crozet,VA
1989,369,Festie,M?rzen / Oktoberfest,13.577976338729767,0.0606319018404908,12.0,383.0,Starr Hill Brewery,Crozet,VA
1990,368,Northern Lights India Pale Ale,American IPA,13.577976338729767,0.0606319018404908,52.0,383.0,Starr Hill Brewery,Crozet,VA
1991,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),13.577976338729767,0.065,65.0,119.0,Steamworks Brewing Company,Durango,CO
1992,92,Colorado K?lsch,K?lsch,13.577976338729767,0.0606319018404908,17.0,119.0,Steamworks Brewing Company,Durango,CO
1993,91,Steam Engine Lager,American Amber / Red Lager,13.577976338729767,0.057,25.0,119.0,Steamworks Brewing Company,Durango,CO
1994,90,Third Eye Pale Ale,American IPA,13.577976338729767,0.065,65.0,119.0,Steamworks Brewing Company,Durango,CO
1995,2366,Point Special (Current),American Adjunct Lager,13.577976338729767,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
1996,2365,Point Special,American Adjunct Lager,13.577976338729767,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
1997,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),13.577976338729767,0.054,33.0,131.0,Stevens Point Brewery,Stevens Point,WI
1998,2228,Point Special,American Adjunct Lager,13.577976338729767,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
1999,2151,Onyx Black Ale,American Black Ale,13.577976338729767,0.0606319018404908,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
2000,2150,Beyond The Pale IPA,American IPA,13.577976338729767,0.063,64.0,131.0,Stevens Point Brewery,Stevens Point,WI
2001,2122,Point Special (2013),American Adjunct Lager,13.577976338729767,0.0606319018404908,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
2002,2121,Point Special (2012),American Adjunct Lager,13.577976338729767,0.0606319018404908,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
2003,2115,Point Special Lager,American Adjunct Lager,13.577976338729767,0.0606319018404908,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
2004,1450,St. Benedict's Winter Ale,Winter Warmer,13.577976338729767,0.062,44.601941747572816,131.0,Stevens Point Brewery,Stevens Point,WI
2005,1357,Point Oktoberfest,M?rzen / Oktoberfest,13.577976338729767,0.057,15.0,131.0,Stevens Point Brewery,Stevens Point,WI
2006,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,13.577976338729767,0.0606319018404908,7.0,131.0,Stevens Point Brewery,Stevens Point,WI
2007,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,13.577976338729767,0.05,7.0,131.0,Stevens Point Brewery,Stevens Point,WI
2008,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,13.577976338729767,0.0606319018404908,7.0,131.0,Stevens Point Brewery,Stevens Point,WI
2009,684,Drop Dead Blonde,American Blonde Ale,13.577976338729767,0.035,44.601941747572816,131.0,Stevens Point Brewery,Stevens Point,WI
2010,650,Three Kings Ale,K?lsch,13.577976338729767,0.049,13.0,131.0,Stevens Point Brewery,Stevens Point,WI
2011,456,Point Oktoberfest,M?rzen / Oktoberfest,13.577976338729767,0.0606319018404908,15.0,131.0,Stevens Point Brewery,Stevens Point,WI
2012,357,2012 Black Ale,American Brown Ale,13.577976338729767,0.054,32.0,131.0,Stevens Point Brewery,Stevens Point,WI
2013,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,13.577976338729767,0.0606319018404908,7.0,131.0,Stevens Point Brewery,Stevens Point,WI
2014,140,Point Cascade Pale Ale,American Pale Ale (APA),13.577976338729767,0.054,33.0,131.0,Stevens Point Brewery,Stevens Point,WI
2015,139,Point Amber Classic,American Amber / Red Lager,13.577976338729767,0.047,14.0,131.0,Stevens Point Brewery,Stevens Point,WI
2016,138,Point Special Lager,American Adjunct Lager,13.577976338729767,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI
2017,953,Wisco Disco,American Amber / Red Ale,13.577976338729767,0.0606319018404908,31.0,486.0,Stillmank Beer Company,Green Bay,WI
2018,1983,Brontide,American Black Ale,13.577976338729767,0.05,44.601941747572816,255.0,Stillwater Artisanal Ales,Baltimore,MD
2019,1631,Brontide,American Black Ale,13.577976338729767,0.05,44.601941747572816,255.0,Stillwater Artisanal Ales,Baltimore,MD
2020,1344,Classique,Saison / Farmhouse Ale,13.577976338729767,0.045,44.601941747572816,255.0,Stillwater Artisanal Ales,Baltimore MD,MS
2021,922,Sunsplash Golden Ale (2004),American Blonde Ale,13.577976338729767,0.045,44.601941747572816,492.0,Stone Coast Brewing Company,Portland,ME
2022,1410,Sand Island Lighthouse,K?lsch,13.577976338729767,0.051,25.0,412.0,Straight to Ale,Huntsville,AL
2023,925,Lily Flagg Milk Stout,Milk / Sweet Stout,13.577976338729767,0.05,30.0,412.0,Straight to Ale,Huntsville,AL
2024,637,Monkeynaut IPA,American IPA,13.577976338729767,0.0606319018404908,70.0,412.0,Straight to Ale,Huntsville,AL
2025,2369,Straub Beer (Current),American Adjunct Lager,13.577976338729767,0.05,44.601941747572816,129.0,Straub Brewery,St Mary's,PA
2026,2233,American Lager,American Adjunct Lager,13.577976338729767,0.041,8.0,129.0,Straub Brewery,St Mary's,PA
2027,2232,American Amber,American Amber / Red Lager,13.577976338729767,0.041,8.0,129.0,Straub Brewery,St Mary's,PA
2028,2231,American Light,Light Lager,13.577976338729767,0.032,13.0,129.0,Straub Brewery,St Mary's,PA
2029,2352,Extra Pale Ale,American Pale Ale (APA),13.577976338729767,0.053000000000000005,49.0,138.0,Summit Brewing Company,St Paul,MN
2030,2549,Make It So,Extra Special / Strong Bitter (ESB),13.577976338729767,0.053000000000000005,40.0,58.0,Summit Brewing Company,St. Paul,MN
2031,2473,Hopvale Organic Ale,American Pale Ale (APA),13.577976338729767,0.0606319018404908,55.0,58.0,Summit Brewing Company,St. Paul MN,MS
2032,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,13.577976338729767,0.0606319018404908,100.0,58.0,Summit Brewing Company,St. Paul,MN
2033,2605,Tip Off,Altbier,13.577976338729767,0.052,29.0,25.0,Sun King Brewing Company,Indianapolis,IN
2034,2215,Java Mac,Scottish Ale,13.577976338729767,0.054,44.601941747572816,25.0,Sun King Brewing Company,Indianapolis,IN
2035,2164,Cowbell,American Porter,13.577976338729767,0.054,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2036,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,13.577976338729767,0.0606319018404908,20.000000000000004,25.0,Sun King Brewing Company,Indianapolis,IN
2037,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,13.577976338729767,0.083,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2038,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,13.577976338729767,0.0606319018404908,36.0,25.0,Sun King Brewing Company,Indianapolis,IN
2039,2082,Whip Fight,Scotch Ale / Wee Heavy,13.577976338729767,0.09,30.0,25.0,Sun King Brewing Company,Indianapolis,IN
2040,2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,13.577976338729767,0.0606319018404908,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2041,2001,Fistful Of Hops Red,American IPA,13.577976338729767,0.064,75.0,25.0,Sun King Brewing Company,Indianapolis,IN
2042,2000,Fistful of Hops Orange,American IPA,13.577976338729767,0.063,75.0,25.0,Sun King Brewing Company,Indianapolis IN,MS
2043,1999,Fistful Of Hops Blue,American IPA,13.577976338729767,0.064,75.0,25.0,Sun King Brewing Company,Indianapolis IN,MS
2044,1996,Fistful of Hops Green,American IPA,13.577976338729767,0.064,75.0,25.0,Sun King Brewing Company,Indianapolis,IN
2045,1948,30 Min Coma,Belgian IPA,13.577976338729767,0.0606319018404908,44.601941747572816,25.0,Sun King Brewing Company,Indianapolis IN,MS
2046,1656,Wee Muckle,Scotch Ale / Wee Heavy,13.577976338729767,0.09,30.0,25.0,Sun King Brewing Company,Indianapolis,IN
2047,1599,Royal Brat,Extra Special / Strong Bitter (ESB),13.577976338729767,0.0606319018404908,55.0,25.0,Sun King Brewing Company,Indianapolis,IN
2048,1420,Grapefruit Jungle (GFJ),American IPA,13.577976338729767,0.075,77.0,25.0,Sun King Brewing Company,Indianapolis,IN
2049,1389,Osiris Pale Ale,American Pale Ale (APA),13.577976338729767,0.0606319018404908,50.0,25.0,Sun King Brewing Company,Indianapolis,IN
2050,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,13.577976338729767,0.099,75.0,25.0,Sun King Brewing Company,Indianapolis,IN
2051,1366,Stupid Sexy Flanders,Flanders Oud Bruin,13.577976338729767,0.063,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2052,1347,Bourbon Barrel Cowbell,American Porter,13.577976338729767,0.0606319018404908,44.601941747572816,25.0,Sun King Brewing Company,Indianapolis,IN
2053,1314,Popcorn Pilsner,German Pilsener,13.577976338729767,0.054,44.601941747572816,25.0,Sun King Brewing Company,Indianapolis,IN
2054,1128,Ring of Dingle,Irish Dry Stout,13.577976338729767,0.0606319018404908,27.0,25.0,Sun King Brewing Company,Indianapolis,IN
2055,1127,Bourbon Barrel Wee Mac,Scottish Ale,13.577976338729767,0.054,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2056,1049,Bourbon Barrel Johan,English Barleywine,13.577976338729767,0.0606319018404908,60.0,25.0,Sun King Brewing Company,Indianapolis,IN
2057,934,The Deuce,American Brown Ale,13.577976338729767,0.0606319018404908,44.601941747572816,25.0,Sun King Brewing Company,Indianapolis,IN
2058,923,The Velvet Fog,Quadrupel (Quad),13.577976338729767,0.09,24.0,25.0,Sun King Brewing Company,Indianapolis,IN
2059,874,Sun King Oktoberfest,M?rzen / Oktoberfest,13.577976338729767,0.055,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2060,739,Indianapolis Indians Lager,Dortmunder / Export Lager,13.577976338729767,0.052,24.0,25.0,Sun King Brewing Company,Indianapolis,IN
2061,698,Indians Victory Lager (2012),Dortmunder / Export Lager,13.577976338729767,0.052,24.0,25.0,Sun King Brewing Company,Indianapolis IN,MS
2062,660,Chaka,Belgian Strong Pale Ale,13.577976338729767,0.08,44.601941747572816,25.0,Sun King Brewing Company,Indianapolis,IN
2063,651,Isis,American Double / Imperial IPA,13.577976338729767,0.0606319018404908,91.0,25.0,Sun King Brewing Company,Indianapolis,IN
2064,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,13.577976338729767,0.0606319018404908,30.0,25.0,Sun King Brewing Company,Indianapolis,IN
2065,532,Grapefruit Jungle (GFJ) (2011),American IPA,13.577976338729767,0.075,77.0,25.0,Sun King Brewing Company,Indianapolis,IN
2066,526,Sun King Oktoberfest (2011),M?rzen / Oktoberfest,13.577976338729767,0.055,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2067,394,Johan the Barleywine,English Barleywine,13.577976338729767,0.0606319018404908,60.0,25.0,Sun King Brewing Company,Indianapolis,IN
2068,213,Wee Mac Scottish-Style Ale,Scottish Ale,13.577976338729767,0.054,23.0,25.0,Sun King Brewing Company,Indianapolis,IN
2069,55,Sunlight Cream Ale,Cream Ale,13.577976338729767,0.053000000000000005,20.000000000000004,25.0,Sun King Brewing Company,Indianapolis,IN
2070,54,Osiris Pale Ale (2010),American Pale Ale (APA),13.577976338729767,0.0606319018404908,50.0,25.0,Sun King Brewing Company,Indianapolis,IN
2071,1207,Dam Lager,American Amber / Red Lager,13.577976338729767,0.045,44.601941747572816,455.0,Sunken City Brewing Company,Hardy,VA
2072,1206,Red Clay IPA,American IPA,13.577976338729767,0.07,44.601941747572816,455.0,Sunken City Brewing Company,Hardy,VA
2073,2543,Todd the Axe Man,American IPA,13.577976338729767,0.0606319018404908,44.601941747572816,61.0,Surly Brewing Company,Brooklyn Center,MN
2074,2409,Doomtree,Extra Special / Strong Bitter (ESB),13.577976338729767,0.057,44.601941747572816,61.0,Surly Brewing Company,Brooklyn Center MN,MS
2075,1739,BLAKKR,American Black Ale,13.577976338729767,0.0606319018404908,85.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2076,1112,Overrated! West Coast Style IPA,American IPA,13.577976338729767,0.0606319018404908,69.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2077,329,WET,American IPA,13.577976338729767,0.075,90.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2078,19,Bitter Brewer,English Bitter,13.577976338729767,0.04,37.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2079,18,SurlyFest,Rye Beer,13.577976338729767,0.055,34.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2080,17,Coffee Bender,American Brown Ale,13.577976338729767,0.051,45.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2081,16,Bender,American Brown Ale,13.577976338729767,0.051,45.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2082,15,Abrasive Ale,American Double / Imperial IPA,13.577976338729767,0.0606319018404908,120.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2083,14,Hell,Keller Bier / Zwickel Bier,13.577976338729767,0.0606319018404908,20.000000000000004,61.0,Surly Brewing Company,Brooklyn Center,MN
2084,13,CynicAle,Saison / Farmhouse Ale,13.577976338729767,0.067,33.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2085,12,Furious,American IPA,13.577976338729767,0.062,99.0,61.0,Surly Brewing Company,Brooklyn Center,MN
2086,1242,Big Nose,American IPA,13.577976338729767,0.073,50.0,447.0,Swamp Head Brewery,Gainesville,FL
2087,1241,Cotton Mouth,Witbier,13.577976338729767,0.0606319018404908,10.0,447.0,Swamp Head Brewery,Gainesville,FL
2088,1240,Stump Knocker Pale Ale,American Pale Ale (APA),13.577976338729767,0.056,35.0,447.0,Swamp Head Brewery,Gainesville,FL
2089,1239,Midnight Oil,Oatmeal Stout,13.577976338729767,0.05,38.0,447.0,Swamp Head Brewery,Gainesville,FL
2090,1238,Wild Night,Cream Ale,13.577976338729767,0.0606319018404908,18.0,447.0,Swamp Head Brewery,Gainesville,FL
2091,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,13.577976338729767,0.045,44.601941747572816,381.0,Swashbuckler Brewing Company,Manheim,PA
2092,2568,Take Two Pils,German Pilsener,13.577976338729767,0.055,35.0,49.0,SweetWater Brewing Company,Atlanta,GA
2093,2551,Waterkeeper,Hefeweizen,13.577976338729767,0.0606319018404908,44.601941747572816,49.0,SweetWater Brewing Company,Atlanta,GA
2094,1710,SweetWater IPA,American IPA,13.577976338729767,0.0606319018404908,44.601941747572816,49.0,SweetWater Brewing Company,Atlanta,GA
2095,1709,420 Extra Pale Ale,American Pale Ale (APA),13.577976338729767,0.054,44.601941747572816,49.0,SweetWater Brewing Company,Atlanta,GA
2096,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,13.577976338729767,0.08,95.0,449.0,TailGate Beer,San Diego,CA
2097,1164,TailGate Saison,Saison / Farmhouse Ale,13.577976338729767,0.0606319018404908,44.601941747572816,449.0,TailGate Beer,San Diego,CA
2098,663,TailGate IPA,American IPA,13.577976338729767,0.05,44.0,449.0,TailGate Beer,San Diego,CA
2099,662,TailGate IPA,American IPA,13.577976338729767,0.05,44.0,449.0,TailGate Beer,San Diego,CA
2100,623,TailGate Hefeweizen,Hefeweizen,13.577976338729767,0.0606319018404908,28.0,449.0,TailGate Beer,San Diego,CA
2101,622,Blacktop Blonde,American Blonde Ale,13.577976338729767,0.0606319018404908,19.0,449.0,TailGate Beer,San Diego,CA
2102,362,Blacktop Blonde,American Blonde Ale,13.577976338729767,0.05,19.0,449.0,TailGate Beer,San Diego,CA
2103,361,TailGate Hefeweizen,Hefeweizen,13.577976338729767,0.0606319018404908,28.0,449.0,TailGate Beer,San Diego,CA
2104,2575,Wooden Rooster,Tripel,13.577976338729767,0.085,34.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2105,2555,Ginger Peach Saison,Saison / Farmhouse Ale,13.577976338729767,0.0606319018404908,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan,KS
2106,1736,Zombie Monkie,American Porter,13.577976338729767,0.062,35.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2107,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,13.577976338729767,0.0606319018404908,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan,KS
2108,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,13.577976338729767,0.05,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan,KS
2109,1017,Ethos IPA,American IPA,13.577976338729767,0.0606319018404908,110.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2110,1009,Tallgrass Pub Ale,American Brown Ale,13.577976338729767,0.0606319018404908,12.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2111,912,Oasis,Extra Special / Strong Bitter (ESB),13.577976338729767,0.072,93.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2112,765,Buffalo Sweat,Milk / Sweet Stout,13.577976338729767,0.05,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan,KS
2113,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,13.577976338729767,0.0606319018404908,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan KS,MS
2114,595,8-Bit Pale Ale,American Pale Ale (APA),13.577976338729767,0.052,44.601941747572816,45.0,Tallgrass Brewing Company,Manhattan,KS
2115,537,Velvet Rooster,Tripel,13.577976338729767,0.085,44.601941747572816,45.0,Tallgrass Brewing Company,Manhattan,KS
2116,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,13.577976338729767,0.05,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan,KS
2117,105,K?ld Lager (2010),German Pilsener,13.577976338729767,0.05,16.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2118,104,Oasis (2010),American Double / Imperial IPA,13.577976338729767,0.0606319018404908,93.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2119,103,Tallgrass Ale,American Brown Ale,13.577976338729767,0.044,22.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2120,102,Buffalo Sweat (2010),Milk / Sweet Stout,13.577976338729767,0.0606319018404908,20.000000000000004,45.0,Tallgrass Brewing Company,Manhattan,KS
2121,101,Tallgrass IPA,American IPA,13.577976338729767,0.063,60.0,45.0,Tallgrass Brewing Company,Manhattan,KS
2122,1433,Hat Trick Hop IPA,American IPA,13.577976338729767,0.068,44.601941747572816,409.0,Tamarack Brewing Company,Lakeside,MT
2123,1432,Yard Sale Amber Ale,American Amber / Red Ale,13.577976338729767,0.0606319018404908,44.601941747572816,409.0,Tamarack Brewing Company,Lakeside,MT
2124,936,Loafin Br?u,Altbier,13.577976338729767,0.055,44.601941747572816,490.0,Tampa Bay Brewing Company,Tampa,FL
2125,544,Old Elephant Foot IPA,American IPA,13.577976338729767,0.0606319018404908,80.0,490.0,Tampa Bay Brewing Company,Tampa,FL
2126,2640,Peck's Porter,American Porter,13.577976338729767,0.065,35.0,7.0,Tapistry Brewing,Bridgman,MI
2127,2448,Reactor,American IPA,13.577976338729767,0.0606319018404908,44.601941747572816,7.0,Tapistry Brewing,Bridgman,MI
2128,2447,Mr. Orange,Witbier,13.577976338729767,0.057,44.601941747572816,7.0,Tapistry Brewing,Bridgman,MI
2129,2601,Deduction,Dubbel,13.577976338729767,0.08,22.0,28.0,Taxman Brewing Company,Bargersville,IN
2130,973,Face Down Brown Ale,American Brown Ale,13.577976338729767,0.057,44.601941747572816,480.0,Telluride Brewing Company,Telluride,CO
2131,827,Tempter IPA,American IPA,13.577976338729767,0.064,44.601941747572816,480.0,Telluride Brewing Company,Telluride,CO
