frequency,angle,chord_length,velocity,thickness,sound_pressure_level
-0.05835779207691071,-0.07370620551831056,-0.07217203448685806,-0.07582787338826262,-0.05021606644075527,124.127
-0.05822589714285252,-0.07370620551831056,-0.07217194843096765,-0.07668324337408403,-0.050216066441928005,110.868
-0.05832217081734755,-0.1124499931614895,-0.07217189679743341,-0.07668324337408403,-0.05021606644255182,122.175
-0.058387636916004175,-0.09046027585049606,-0.07217194843096765,-0.07668324337408403,-0.05021606643723562,110.78
-0.05837993502204457,-0.0977901816208272,-0.07213478339903885,-0.07668324337408403,-0.05021606644225429,129.965
-0.05837993502204457,-0.1124499931614895,-0.07217203448685806,-0.02838995913142138,-0.05021606644275225,130.026
-0.058387636916004175,-0.1124499931614895,0.08065778883005036,-0.07668324337408403,-0.05021606644275225,124.156
-0.058403040703923374,-0.10983216967208552,-0.07217184516389916,-0.07582787338826262,-0.05021606644247264,127.122
-0.05841074259788298,-0.09970991884639013,-0.07217189679743341,-0.07582787338826262,-0.050216066441799684,139.438
-0.058341425552246556,-0.10302582859963517,-0.07217194843096765,-0.07668324337408403,-0.05021606643723562,117.137
-0.05835779207691071,-0.1124499931614895,-0.07217189679743341,-0.07625420921715784,-0.050216066442574814,125.16
-0.058412379250349394,15.418224161642536,-0.07217198285332382,-0.07668324337408403,-0.05021606644160758,135.38
-0.05822589714285252,-0.10512008739115834,0.01582568749928875,-0.07582787338826262,-0.05021606644265716,121.238
-0.05832217081734755,-0.0740552486502311,-0.07217194843096765,-0.07668324337408403,-0.05021606644251253,121.499
-0.05837030765459507,-0.07370620551831056,-0.07217194843096765,-0.07668324337408403,-0.05021606643723562,106.88
-0.05840881712439308,-0.09517235813142322,-0.07217194843096765,-0.028389959131421384,-0.050216066440573075,126.835
-0.058399189756943574,-0.10983216967208552,-0.07217184516389916,-0.07668324337408403,-0.05021606644241995,127.581
-0.05840881712439308,-0.10075704824215172,-0.07217198285332382,-0.07625420921715784,-0.050216066442296946,129.343
-0.05841074259788298,-0.1089595618422842,-0.07217189679743341,-0.07668324337408403,-0.05021606644246328,122.147
-0.05841459354486278,-0.08208324068440331,-0.07217203448685806,-0.07625420921715784,-0.05021606644121644,109.951
1.2187481213592264,-0.10075704824215172,-0.07217198285332382,-0.07625420921715784,-0.050216066442296946,133.023
-0.058387636916004175,-0.03566050413897269,-0.07217203448685806,-0.07668324337408403,-0.050216066442706674,125.966
-0.058387636916004175,-0.09691757379102588,-0.07217198285332382,-0.07668324337408403,-0.05021606644160758,123.82
-0.05840881712439308,-0.1089595618422842,-0.07217189679743341,-0.07668324337408403,-0.05021606644275489,125.157
0.7887898910644221,-0.10407295799539676,-0.07217203448685806,-0.07689641128853163,-0.05021606644270445,135.328
-0.05840631400885621,-0.10320035016559544,-0.07217189679743341,-0.07582787338826262,-0.050216066442298826,131.8
-0.058394376073218825,-0.1124499931614895,-0.07217184516389916,-0.07582787338826262,-0.05021606644253961,125.951
-0.05835779207691071,-0.1124499931614895,-0.07217184516389916,-0.07582787338826262,-0.05021606644253961,125.201
-0.05826440661265053,-0.10546913052307888,-0.07217189679743341,-0.07582787338826262,-0.05021606644241187,112.848
-0.05832217081734755,-0.09046027585049606,-0.07217194843096765,-0.07582787338826262,-0.05021606643819612,108.034
-0.058387636916004175,-0.0780692446673172,-0.07217201727567998,-0.07582787338826262,-0.050216066439546916,120.575
-0.058399189756943574,-0.08522462887168808,-0.07217198285332382,-0.07582787338826262,-0.05021606643863283,124.438
-0.058412379250349394,-0.1124499931614895,-0.07217189679743341,-0.07668324337408403,-0.05021606644255182,121.055
-0.058297139661978845,-0.07370620551831056,-0.07217203448685806,-0.07582787338826262,0.16018567141481252,123.127
-0.05822589714285252,-0.1124499931614895,-0.07217184516389916,-0.07625420921715784,-0.05021606644252368,113.076
-0.05841074259788298,-0.09587044439526428,-0.07217203448685806,-0.07668324337408403,-0.050216066442365044,121.154
-0.058387636916004175,-0.1124499931614895,-0.07217198285332382,-0.07668324337408403,-0.05021606644275489,133.261
-0.05841074259788298,-0.09517235813142322,-0.07217194843096765,-0.07689641128853163,-0.05021606644038795,128.939
-0.058387636916004175,-0.09517235813142322,-0.07217194843096765,-0.07582787338826262,-0.050216066440956754,121.789
-0.05837993502204457,-0.1124499931614895,-0.07217201727567998,-0.07668324337408403,-0.05021606644271767,132.918
-0.05841363080811783,-0.09098384054837685,-0.07217198285332382,-0.07689641128853163,-0.05021606643880887,125.857
-0.058341425552246556,-0.09988444041235038,7.755691284331936,-0.07668324337408403,-0.050216066441928005,114.258
-0.058399189756943574,-0.10669078148480075,-0.07217198285332382,-0.07625420921715784,-0.050216066442582655,131.129
-0.05826440661265053,-0.1089595618422842,-0.07217189679743341,-0.07582787338826262,-0.05021606644275489,115.996
-0.058297139661978845,-0.1124499931614895,-0.07217184516389916,-0.028389959131421387,-0.05021606644252368,117.976
-0.058394376073218825,-0.10546913052307888,-0.07066641241854564,-0.07668324337408403,-0.05021606644234222,128.339
-0.058403040703923374,-0.10302582859963517,-0.07217194843096765,-0.07668324337408403,-0.05021606644233154,132.757
-0.05817776030560501,-0.1124499931614895,-0.07217184516389916,-0.07668324337408403,-0.047065580497537486,109.619
-0.05841738548142314,-0.10721434618268154,-0.07217184516389916,-0.07582787338826262,-0.05021606644238796,121.514
-0.058399189756943574,-0.1124499931614895,-0.07217184516389916,0.011589859831470962,-0.050216066442477836,127.365
-0.058394376073218825,0.04112898488354413,-0.07217201727567998,-0.07625420921715784,-0.05021606644227462,132.252
-0.05832217081734755,-0.1124499931614895,-0.07217189679743341,-0.07625420921715784,-0.050216066442574814,122.41
-0.05837030765459507,-0.07370620551831056,-0.07217184516389916,-0.07625420921715784,-0.0502160664423625,122.439
-0.05840631400885621,-0.08557367200360862,-0.07217201727567998,-0.07582787338826262,-0.05021606644027869,129.645
-0.05840631400885621,-0.09691757379102588,-0.07217198285332382,-0.07668324337408403,-0.05021606644160758,131.92
-0.05835779207691071,-0.10983216967208552,-0.07217184516389916,-0.07582787338826262,-0.05021606644247264,123.392
-0.05840881712439308,-0.09290357777393976,-0.07217201727567998,-0.07668324337408403,-0.05021606644136133,131.96
-0.058297139661978845,-0.09046027585049606,-0.07217194843096765,-0.07668324337408403,-0.05021606643723562,103.38
-0.05826440661265053,-0.1124499931614895,0.1514675569249012,-0.07668324337408403,-0.05021606644249794,114.779
-0.058403040703923374,-0.10075704824215172,-0.07217198285332382,-0.07582787338826262,-0.05021606644233796,134.478
-0.05822589714285252,-0.10773791088056232,-0.07217194843096765,-0.07582787338826262,-0.05021606644275489,116.724
-0.05840881712439308,-0.08557367200360862,-0.07217201727567998,-0.07582787338826262,-0.05021606644027869,127.285
-0.058341425552246556,-0.09290357777393976,-0.07217201727567998,-0.07668324337408403,-0.05021606644275489,115.52
-0.058403040703923374,-0.0977901816208272,-0.07217201727567998,-0.02838995913142138,-0.050216066442289216,127.556
-0.05837030765459507,-0.10773791088056232,-0.07217194843096765,-0.028389959131421384,-0.05021606644251253,125.589
-0.05837030765459507,-0.09028575428453578,-0.07217203448685806,-0.07668324337408403,-0.050216066441553756,129.027
-0.058387636916004175,-0.09988444041235038,-0.07217194843096765,-0.07567406869049664,-0.0502160664420775,130.893
-0.05822589714285252,-0.1124499931614895,-0.07217194843096765,-0.028389959131421377,-0.0502160664426409,120.247
-0.05841074259788298,-0.0977901816208272,-0.07217201727567998,-0.07668324337408403,-0.05015305375164052,120.015
-0.05822589714285252,-0.1124499931614895,-0.07217198285332382,-0.07668324337408403,-0.05021606644265379,119.561
-0.05835779207691071,-0.10512008739115834,-0.06844522179830716,-0.07582787338826262,-0.05021606644265716,133.728
-0.05840881712439308,-0.0780692446673172,-0.07217201727567998,-0.02838995913142138,-0.05021606643932184,128.444
-0.05835779207691071,-0.1124499931614895,-0.07217184516389916,-0.028389959131421373,-0.050216066442477836,119.135
-0.05840631400885621,-0.09028575428453578,-0.07217203448685806,-0.07668324337408403,-0.050216066441553756,128.867
-0.05832217081734755,-0.10983216967208552,-0.07217184516389916,-0.07668324337408403,-0.05021606644241995,116.241
-0.05840631400885621,-0.09517235813142322,-0.07217194843096765,-0.07668324337408403,-0.050216066440573075,126.465
-0.05832217081734755,-0.10669078148480075,-0.07217198285332382,-0.07668324337408403,-0.050216066442559784,122.371
-0.05832217081734755,-0.1124499931614895,-0.07217189679743341,-0.07582787338826262,-0.05021606644258908,124.304
-0.05837030765459507,-0.1089595618422842,14.990228393005454,-0.07668324337408403,-0.05021606644246328,121.397
-0.058412379250349394,-0.09046027585049606,-0.07217194843096765,-0.07582787338826262,-0.05021606643819612,128.484
-0.058297139661978845,-0.10546913052307888,-0.07217189679743341,-0.07689641128853163,-0.05021606644230867,112.699
-0.058341425552246556,-0.10773791088056232,-0.07217194843096765,-0.07582787338826262,-0.050216066442561005,126.534
-0.05835779207691071,-0.0977901816208272,-0.07217201727567998,-0.07625420921715784,-0.05021606644227462,128.402
-0.058387636916004175,-0.10512008739115834,-0.07217201727567998,-0.07582787338826262,-0.05021606644265716,124.318
-0.05839599347095034,-0.10546913052307888,-0.07217184516389916,-0.07668324337408403,-0.05021606644224153,123.213
-0.05840881712439308,-0.10407295799539676,0.015825687499288747,-0.07668324337408403,-0.050216066442706674,116.366
-0.05826440661265053,5.646761683527272,-0.07217184516389916,-0.07582787338826262,-0.05021606644238796,114.634
-0.058341425552246556,-0.1124499931614895,-0.07217184516389916,-0.07668324337408403,-0.05021606644249794,119.229
-0.05837993502204457,-0.10407295799539676,-0.07217203448685806,-0.07668324337408403,-0.050216066442706674,128.916
-0.05840631400885621,-0.1124499931614895,-0.07217189679743341,-0.07625420921715784,-0.050216066442574814,126.16
-0.05822589714285252,-0.10407295799539676,-0.07217203448685806,-0.07668324337408403,-0.050216066442706674,126.066
-0.058399189756943574,-0.10302582859963517,-0.07217194843096765,-0.07582787338826262,-0.0502160664424113,133.201
-0.05837993502204457,-0.1124499931614895,-0.07217203448685806,-0.07689641128853163,-0.0502160664427512,130.697
-0.058341425552246556,-0.08557367200360862,-0.07217201727567998,-0.07625420921715784,-0.050216066440205855,120.92
-0.058403040703923374,-0.09290357777393976,-0.07217201727567998,-0.07668324337408403,-0.05021606644136133,133.79
-0.05835779207691071,-0.1124499931614895,-0.07217201727567998,-0.07668324337408403,-0.05021606644271767,135.938
-0.05837993502204457,-0.10546913052307888,-0.07217184516389916,-0.07668324337408403,-0.05021606644224153,120.963
-0.05835779207691071,-0.10721434618268154,-0.07217184516389916,-0.07668324337408403,-0.05021606644232135,118.922
-0.05832217081734755,-0.1124499931614895,-0.07217203448685806,-0.07625420921715784,-0.05021606644275489,135.803
-0.058412379250349394,-0.10983216967208552,-0.07217184516389916,-0.07668324337408403,-0.05021606644241995,121.851
-0.058403040703923374,-0.08522462887168808,-0.07217198285332382,-0.07582787338826262,-0.05021606643863283,124.188
-0.05841074259788298,-0.10302582859963517,-0.07217194843096765,-0.07582787338826262,-0.0502160664424113,124.121
-0.05837030765459507,-0.1124499931614895,-0.07217201727567998,-0.07625420921715784,-0.050216066442720524,133.956
-0.05826440661265053,-0.1124499931614895,-0.07217194843096765,-0.07625420921715784,-0.05021606644262873,121.903
-0.05837993502204457,-0.10546913052307888,-0.07217184516389916,-0.07582787338826262,-0.05021606644231942,124.395
-0.05835779207691071,-0.10546913052307888,-0.07217189679743341,-0.07582787338826262,-0.05021606330309507,124.108
-0.05831254344989805,-0.10407295799539676,-0.07217203448685806,-0.07689641128853163,-0.05021606644270445,127.408
-0.058403040703923374,-0.10546913052307888,0.01582568749928874,-0.07668324337408403,-0.05021606644234222,130.469
-0.05841074259788298,-0.10721434618268154,-0.07217184516389916,-0.07582787338826262,-0.05021606644238796,127.564
-0.058341425552246556,-0.08557367200360862,-0.07217201727567998,-0.07582787338826262,-0.05021606644027869,122.675
-0.05817776030560501,-0.1124499931614895,-0.07217201727567998,-0.07582787338826262,-0.050216066442722564,125.22
-0.058110368733458484,-0.1124499931614895,-0.07213478339903885,-0.07668324337408403,-0.05021606644275225,124.986
-0.058394376073218825,-0.10721434618268154,-0.07217184516389916,-0.07582787338826262,-0.05021606644238796,127.634
-0.05835779207691071,-0.09970991884639013,-0.07217189679743341,-0.07668324337408403,-0.05021606644161818,114.309
-0.05832217081734755,-0.10983216967208552,-0.07217184516389916,-0.07582787338826262,-0.05021606644247264,119.632
-0.05826440661265053,-0.10669078148480075,-0.07217198285332382,-0.07689641128853163,0.1601858775883108,117.432
-0.05835779207691071,-0.08557367200360862,-0.07217201727567998,-0.07582787338826262,-0.05021606644027869,125.715
-0.05840631400885621,-0.10075704824215172,-0.07217198285332382,-0.07668324337408403,-0.05021606644224302,133.355
-0.058399189756943574,-0.10546913052307888,-0.07217189679743341,-0.07745496519094495,-0.05021606644241187,131.708
-0.05826440661265053,-0.1124499931614895,-0.07217198285332382,-0.07625420921715784,-0.05021606644266744,124.45
-0.05841363080811783,-0.07370620551831056,-0.07065150509894672,-0.07668324337408403,-0.050216066440613986,117.386
-0.05832217081734755,-0.1124499931614895,-0.07217201727567998,-0.07582787338826262,-0.050216066442722564,134.43
-0.05832217081734755,-0.10320035016559544,-0.07217189679743341,-0.07668324337408403,-0.05021606644220852,115.311
-0.058394376073218825,-0.1124499931614895,-0.07217189679743341,-0.07689641128853163,-0.05021606644253386,128.805
-0.058403040703923374,-0.10669078148480075,-0.07217198285332382,-0.07625420921715784,-0.050216066442582655,129.119
-0.05835779207691071,-0.1089595618422842,-0.07217189679743341,-0.07625420921715784,-0.05021606644249472,123.742
-0.05837993502204457,-0.10546913052307888,-0.07217189679743341,-0.07582787338826262,-0.05021606643723562,126.218
-0.058403040703923374,-0.07370620551831056,-0.07217203448685806,-0.07582787338826262,-0.05021606644075527,123.227
-0.05835779207691071,-0.09517235813142322,-0.07217194843096765,-0.07668324337408403,-0.050216066440573075,113.525
-0.058297139661978845,-0.09587044439526428,-0.07217203448685806,-0.07668324337408403,-0.04593540122057319,120.324
-0.05837030765459507,-0.09587044439526428,-0.07217203448685806,-0.07689641128853163,-0.05021574514703683,130.086
-0.05826440661265053,-0.10983216967208552,-0.06990613911900093,-0.07668324337408403,-0.05021606644241995,112.251
-0.05837030765459507,-0.09290357777393976,-0.07217201727567998,-0.07582787338826262,-0.05021606643723562,130.541
-0.05840881712439308,-0.1124499931614895,-0.07217184516389916,-0.07668324337408403,-0.05021606644249794,126.959
-0.058403040703923374,-0.09587044439526428,-0.07217203448685806,-0.07689641128853163,-0.050216066442354046,130.746
-0.05837993502204457,-0.09970991884639013,-0.07217189679743341,-0.07689641128853163,-0.05021606644153074,115.309
-0.058341425552246556,-0.1124499931614895,-0.07217201727567998,-0.07689641128853163,-0.05021606644271574,134.11
-0.058399189756943574,-0.09046027585049606,-0.07217194843096765,0.013073940248511228,-0.05021606643723562,114.67
-0.05841074259788298,-0.10075704824215172,-0.07217198285332382,-0.07668324337408403,-0.05021606644224302,128.295
-0.05822589714285252,-0.09028575428453578,-0.07217203448685806,-0.07668324337408403,-0.050216066441553756,116.017
-0.05841074259788298,-0.08557367200360862,-0.07217201727567998,-0.028389959131421377,-0.05021606644010436,125.353
-0.058403040703923374,-0.10983216967208552,-0.07217184516389916,-0.07668324337408403,-0.05021606644241995,128.831
-0.05835779207691071,-0.0977901816208272,-0.07217201727567998,-0.07689641128853163,-0.05021606644224045,122.086
-0.05840881712439308,-0.10983216967208552,-0.07217184516389916,-0.07668324337408403,-0.050184459103599595,126.661
-0.058387636916004175,-0.1124499931614895,0.01582568749928874,-0.07582787338826262,-0.0502160664426409,129.667
-0.05840631400885621,-0.08557367200360862,-0.07217201727567998,-0.07689641128853163,-0.05021606644003528,124.685
-0.058297139661978845,-0.09517235813142322,-0.07217194843096765,-0.07668324337408403,-0.05021606643723562,109.885
-0.058297139661978845,-0.1124499931614895,-0.07217203448685806,-0.07668324337408403,-0.05021606644275225,136.826
-0.05832217081734755,-0.09587044439526428,-0.07217203448685806,-0.02838995913142138,-0.0502160664423812,128.412
-0.05835779207691071,-0.1124499931614895,-0.07217201727567998,-0.07689641128853163,-0.05021606644271574,135.49
-0.058297139661978845,-0.09517235813142322,-0.07217194843096765,-0.07582787338826262,-0.050216066440956754,112.039
-0.05832217081734755,-0.08208324068440331,-0.07217203448685806,-0.07582787338826262,-0.050216066441260844,123.126
-0.058394376073218825,-0.08557367200360862,-0.07217201727567998,-0.07668324337408403,-0.05021606644010436,126.743
-0.05841363080811783,-0.08208324068440331,-0.07217203448685806,-0.07689641128853163,-0.0502160664411125,116.956
-0.05832217081734755,-0.09970991884639013,-0.07217189679743341,-0.07582787338826262,-0.050216066441799684,115.298
-0.058403040703923374,-0.07370620551831056,-0.07217198285332382,-0.07689641128853163,-0.05021606644255379,131.362
-0.05840881712439308,1.9800635827020936,-0.07217201727567998,-0.07582787338826262,-0.050216066439546916,126.995
-0.05837993502204457,-0.08522462887168808,-0.07217198285332382,-0.07668324337408403,-0.05021606643776486,110.894
-0.05837993502204457,-0.10721434618268154,-0.07217184516389916,-0.07582787338826262,-0.05021606644238796,125.524
-0.058297139661978845,-0.09988444041235038,-0.07217194843096765,-0.07582787338826262,-0.0502160664420775,116.603
-0.058387636916004175,-0.0977901816208272,-0.07217201727567998,-0.07689641128853163,-0.05021606644224045,129.296
-0.05837030765459507,-0.09517235813142322,-0.07217194843096765,-0.07689641128853163,-0.05021606644038795,114.729
-0.05832217081734755,-0.1124499931614895,-0.07217203448685806,-0.07582787338826262,-0.05021606644275489,136.837
-0.058412379250349394,-0.0780692446673172,-0.07217201727567998,-0.07582787338826262,-0.050216066439546916,121.235
-0.05832217081734755,-0.1124499931614895,22.291848439874094,-0.07689641128853163,-0.050216066442477836,115.645
-0.05835779207691071,-0.1089595618422842,-0.07217189679743341,-0.07668324337408403,-0.05021606644246328,121.627
-0.05837993502204457,-0.10512008739115834,-0.07217201727567998,-0.07582787338826262,-0.05021606644265716,129.848
-0.058387636916004175,-0.10075704824215172,-0.07217198285332382,-0.07625420921715784,-0.050216066442296946,133.653
-0.05837030765459507,-0.1124499931614895,-0.07217189679743341,-0.07689641128853163,-0.05021606644253386,123.445
-0.05837993502204457,-0.1124499931614895,0.015825687499288744,-0.07668324337408403,-0.05021606644255182,125.305
-0.05840631400885621,-0.10721434618268154,-0.07217184516389916,-0.07689641128853163,-0.050216066442289216,128.698
-0.058394376073218825,-0.09691757379102588,0.015825687499288737,-0.07668324337408403,-0.05021606644160758,127.71
-0.05826440661265053,-0.10320035016559544,-0.07217189679743341,-0.07582787338826262,-0.050216066442298826,114.9
-0.058403040703923374,-0.07370620551831056,-0.07217203448685806,-0.07668324337408403,-0.050216066440613986,137.076
-0.058387636916004175,-0.10721434618268154,-0.07217184516389916,-0.07625420921715784,-0.0502160664423625,124.439
-0.05837030765459507,-0.08522462887168808,-0.07217198285332382,-0.07668324337408403,-0.05021606643776486,110.264
-0.05837993502204457,-0.1089595618422842,0.015825687499288744,-0.07582787338826262,-0.050216066442514216,126.896
-0.058403040703923374,-0.09098384054837685,-0.07217198285332382,-0.07668324337408403,-0.050216066438908656,122.315
-0.05841074259788298,-0.07370620551831056,-0.07217203448685806,-0.07582787338826262,-0.05021606644075527,117.927
-0.05840631400885621,-0.09587044439526428,-0.07217203448685806,-0.07689641128853163,-0.05021606643723562,129.006
-0.058297139661978845,-0.1124499931614895,-0.07217184516389916,-0.07582787338826262,-0.05021606644253961,119.541
-0.05837030765459507,-0.09970991884639013,-0.07217189679743341,-0.07689641128853163,-0.05021606644153074,114.709
-0.05841363080811783,-0.08557367200360862,-0.07217201727567998,-0.07625420921715784,-0.050216066440205855,124.17
-0.058297139661978845,-0.09046027585049606,-0.07217194843096765,-0.07582787338826262,-0.04594575803752158,107.284
-0.058297139661978845,-0.1089595618422842,-0.07217189679743341,-0.07582787338826262,-0.050216066442514216,120.786
-0.058341425552246556,-0.10302582859963517,-0.07217194843096765,-0.07689641128853163,-0.05021606644229306,116.181
-0.058297139661978845,-0.10320035016559544,-0.07217189679743341,-0.07668324337408403,-0.05021606644220852,112.541
-0.05837030765459507,-0.1124499931614895,-0.07214223705883832,-0.07582787338826262,-0.05021606644275489,133.707
-0.058394376073218825,-0.08208324068440331,-0.07217203448685806,-0.07689641128853163,-0.0502160664411125,128.306
-0.058403040703923374,-0.10302582859963517,-0.07217194843096765,-0.07625420921715784,-0.05021606644238077,133.097
-0.05832217081734755,-0.1124499931614895,-0.07217198285332382,-0.07689641128853163,-0.05021606644265021,124.393
-0.05841074259788298,-0.07370620551831056,-0.07217201727567998,-0.07582787338826262,-0.05021606644145417,129.281
-0.05835779207691071,-0.1124499931614895,-0.07217194843096765,-0.07582787338826262,-0.05021606644275489,129.377
-0.05832217081734755,-0.09046027585049606,-0.07217194843096765,-0.07668324337408403,-0.05021606643723562,104.13
-0.058399189756943574,-0.09691757379102588,-0.07217198285332382,-0.07582787338826262,-0.05021606644181221,135.433
-0.05840881712439308,-0.10721434618268154,-0.07214223705883832,-0.07689641128853163,-0.050216066442289216,127.548
-0.058399189756943574,-0.1124499931614895,-0.07217194843096765,-0.07689641128853163,-0.05021606644259378,130.987
-0.05840881712439308,-0.09587044439526428,-0.07217203448685806,-0.07689641128853163,-0.050216066442354046,126.886
-0.058399189756943574,-0.1124499931614895,-0.07217201727567998,-0.07625420921715784,-0.050216066442720524,125.586
-0.05837993502204457,-0.09691757379102588,-0.0721273297392394,-0.07582787338826262,-0.05021606644181221,124.233
-0.05835779207691071,-0.1124499931614895,-0.07217201727567998,-0.07582787338826262,-0.050216066442722564,135.07
-0.05822589714285252,-0.10773791088056232,-0.07217194843096765,-0.07668324337408403,-0.05021606644251253,112.589
-0.05840881712439308,-0.10546913052307888,-0.06987632447980309,-0.07668324337408403,-0.05021606644224153,130.173
-0.058394376073218825,-0.09098384054837685,-0.07217198285332382,-0.07668324337408403,-0.05013212557171764,121.165
-0.05840881712439308,-0.09046027585049606,-0.07217194843096765,-0.07582787338826262,-0.05021606643819612,121.664
-0.058341425552246556,-0.07370620551831056,-0.07217203448685806,-0.07582787338826262,-0.05021606644075527,123.917
-0.05841363080811783,-0.08522462887168808,-0.07217198285332382,-0.02838995913142138,-0.05021606643863283,132.158
-0.05832217081734755,-0.1124499931614895,-0.07217198285332382,-0.07625420921715784,-0.05021606644266744,128.36
-0.05841738548142314,-0.08557367200360862,-0.07217201727567998,-0.07668324337408403,-0.05021606644010436,122.893
-0.058341425552246556,-0.1124499931614895,-0.06993595375819875,-0.07582787338826262,-0.05021606644253961,123.061
-0.058403040703923374,-0.09517235813142322,-0.07217194843096765,-0.07668324337408403,-0.050216066440573075,126.345
-0.05826440661265053,-0.08208324068440331,0.01582568749928874,-0.07582787338826262,-0.050216066441260844,115.466
-0.058341425552246556,-0.10546913052307888,-0.07217189679743341,-0.07567406869049664,-0.05021606644230867,118.859
-0.05826440661265053,-0.1124499931614895,-0.07217201727567998,-0.07582787338826262,-0.050216066442722564,130.89
-0.05826440661265053,-0.10546913052307888,-0.07217189679743341,-0.07625420921715784,-0.05021606644238521,112.524
-0.05840631400885621,-0.09587044439526428,-0.07217203448685806,-0.07582787338826262,-0.05021606644239279,125.726
-0.05840881712439308,-0.08208324068440331,-0.07217203448685806,-0.07582787338826262,-0.050216066441260844,119.806
-0.05841074259788298,-0.1089595618422842,-0.07217189679743341,-0.07625420921715784,-0.05021606644275489,122.292
-0.05832217081734755,-0.08208324068440331,-0.07217203448685806,-0.07625420921715784,-0.05021606643723562,118.941
-0.058297139661978845,-0.07370620551831056,-0.07217189679743341,-0.07582787338826262,-0.050216066442298826,116.92
-0.058387636916004175,-0.09587044439526428,-0.07217203448685806,-0.07689641128853163,-0.050216066442354046,131.036
-0.05835779207691071,-0.08557367200360862,-0.07217201727567998,-0.07689641128853163,-0.05021606644003528,118.045
-0.058110368733458484,-0.07370620551831056,-0.07217194843096765,-0.07582787338826262,-0.050216066442561005,110.364
-0.05835779207691071,-0.09028575428453578,-0.07217203448685806,-0.07668324337408403,-0.05021606644275489,127.847
-0.05840631400885621,-0.10075704824215172,-0.07217198285332382,-0.07582787338826262,-0.05021606644233796,131.448
-0.05835779207691071,-0.09028575428453578,-0.07217203448685806,-0.02838995913142138,-0.0502160664416341,133.758
-0.05841363080811783,-0.09098384054837685,0.015825687499288754,-0.07625420921715784,-0.05021606643928956,133.294
-0.058412379250349394,-0.09970991884639013,-0.07217189679743341,-0.07689641128853163,-0.05021606644153074,130.239
-0.058387636916004175,-0.10773791088056232,0.006121190835470514,-0.07668324337408403,-0.05021606644251253,130.049
-0.058387636916004175,-0.08208324068440331,0.01582568749928874,-0.07689641128853163,-0.0502160664411125,126.846
-0.058341425552246556,-0.07370620551831056,-0.07217189679743341,-0.07668324337408403,-0.05021606644255182,123.465
-0.05840881712439308,-0.10075704824215172,-0.07217198285332382,-0.07668324337408403,-0.05021606644224302,130.955
-0.058297139661978845,-0.1124499931614895,-0.07217189679743341,-0.07668324337408403,-0.05021606644255182,117.465
-0.05835779207691071,-0.10669078148480075,-0.07217198285332382,-0.07582787338826262,-0.050216066442600044,132.114
-0.058341425552246556,-0.1124499931614895,-0.07217189679743341,14.912944511249366,-0.050216066442574814,123.41
-0.058110368733458484,-0.10983216967208552,-0.07217184516389916,-0.07582787338826262,-0.05021606644247264,106.582
-0.058394376073218825,-0.10721434618268154,-0.07217184516389916,-0.07689641128853163,-0.050216066442289216,124.838
-0.05837993502204457,-0.0977901816208272,-0.07217201727567998,-0.07625420921715784,-0.05021606644227462,133.042
-0.058403040703923374,-0.08557367200360862,-0.07217201727567998,-0.07668324337408403,-0.05021606644010436,128.423
