index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2058,923,"the Kimmie, the Yink and the Holy Gose",Quadrupel (Quad),16.0,0.09,24.0,25.0,Wynkoop Brewing Company,York,WY
1062,1605,"the Kimmie, the Yink and the Holy Gose",American Strong Ale,12.0,0.08,60.0,198.0,Wynkoop Brewing Company,York,WY
2094,1710,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,36.853161164109,49.0,Wynkoop Brewing Company,York,WY
152,2502,"the Kimmie, the Yink and the Holy Gose",American Porter,16.0,0.06,12.0,72.0,Wynkoop Brewing Company,York,WY
1886,1192,"the Kimmie, the Yink and the Holy Gose",American Stout,12.0,0.058,44.1468174021533,264.0,Wynkoop Brewing Company,York,WY
594,2354,"the Kimmie, the Yink and the Holy Gose",Altbier,16.0,0.052,43.088253992853446,121.0,Wynkoop Brewing Company,York,WY
1963,853,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.099,100.0,118.0,Wynkoop Brewing Company,York,WY
688,184,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.06,18.169442695497445,227.0,Wynkoop Brewing Company,York,WY
1510,2331,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.067,70.0,150.0,Wynkoop Brewing Company,York,WY
137,1172,"the Kimmie, the Yink and the Holy Gose",Gose,16.0,0.052,10.0,461.0,Wynkoop Brewing Company,York,WY
335,513,"the Kimmie, the Yink and the Holy Gose",Munich Helles Lager,12.0,0.045,27.0,525.0,Wynkoop Brewing Company,York,WY
2214,2445,"the Kimmie, the Yink and the Holy Gose",Doppelbock,16.0,0.082,39.95017226974919,97.0,Wynkoop Brewing Company,York,WY
466,383,"the Kimmie, the Yink and the Holy Gose",American Black Ale,16.0,0.073,85.0,530.0,Wynkoop Brewing Company,York,WY
1265,1484,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.05,18.0,356.0,Wynkoop Brewing Company,York,WY
2070,54,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.056,50.0,25.0,Wynkoop Brewing Company,York,WY
817,2567,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.04,51.67704516537803,50.00000000000003,Wynkoop Brewing Company,York,WY
275,1411,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.054,29.10184500860835,407.0,Wynkoop Brewing Company,York,WY
2022,1410,"the Kimmie, the Yink and the Holy Gose",K?lsch,12.0,0.051,25.0,412.0,Wynkoop Brewing Company,York,PA
1406,419,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.05,35.70281952575295,540.0,Wynkoop Brewing Company,York,WY
108,1327,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,80.0,171.0,Wynkoop Brewing Company,York,WY
1248,1816,"the Kimmie, the Yink and the Holy Gose",K?lsch,12.0,0.047,11.0,91.0,Wynkoop Brewing Company,York,WY
73,2683,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.042,42.0,1.0,Wynkoop Brewing Company,York,WY
482,2464,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.065,33.89995429918456,24.0,Wynkoop Brewing Company,York,WY
1515,2071,"the Kimmie, the Yink and the Holy Gose",English Bitter,12.0,0.049,27.0,184.0,Wynkoop Brewing Company,York,WY
1293,959,"the Kimmie, the Yink and the Holy Gose",Light Lager,12.0,0.045,56.07721679521396,299.0,Wynkoop Brewing Company,York,WY
406,2418,"the Kimmie, the Yink and the Holy Gose",Dubbel,16.0,0.065,49.197376764008304,10.0,Wynkoop Brewing Company,York,WY
1242,1475,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.05,34.40702836964241,400.0,Wynkoop Brewing Company,York,WY
1477,484,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.05,49.29951189768385,174.0,Wynkoop Brewing Company,York,WY
1615,1048,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,65.0,307.0,Wynkoop Brewing Company,York,WY
744,1590,"the Kimmie, the Yink and the Holy Gose",Pumpkin Ale,16.0,0.05,24.717250925127026,369.0,Wynkoop Brewing Company,York,WY
807,2462,"the Kimmie, the Yink and the Holy Gose",German Pilsener,12.0,0.053,44.65036257463952,48.0,Wynkoop Brewing Company,York,WY
2043,1999,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.064,75.0,25.0,Wynkoop Brewing Company,York,WY
149,979,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.062,35.0,374.0,Wynkoop Brewing Company,York,WY
1122,2670,"the Kimmie, the Yink and the Holy Gose",American India Pale Lager,12.0,0.07,65.0,2.0,Wynkoop Brewing Company,York,WY
1603,1065,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.065,65.0,389.0,Wynkoop Brewing Company,York,WY
1314,1237,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.037000000000000005,34.0,448.0,Wynkoop Brewing Company,York,WY
922,477,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.05,40.04194176629512,536.0,Wynkoop Brewing Company,York,WY
1591,745,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.065,65.0,503.0,Wynkoop Brewing Company,York,WY
168,1620,"the Kimmie, the Yink and the Holy Gose",Pumpkin Ale,12.0,0.062,16.999999999999996,360.0,Wynkoop Brewing Company,York,WY
731,450,"the Kimmie, the Yink and the Holy Gose",Extra Special / Strong Bitter (ESB),16.0,0.058001598413693456,57.00393386926166,531.0,Wynkoop Brewing Company,York,WY
1224,2584,"the Kimmie, the Yink and the Holy Gose",Gose,16.0,0.05,8.0,41.0,Wynkoop Brewing Company,York,WY
1390,1495,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,16.0,0.06,30.0,209.0,Wynkoop Brewing Company,York,WY
998,2138,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.05,35.0,124.0,Wynkoop Brewing Company,York,WY
2198,1755,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,60.0,152.0,Wynkoop Brewing Company,York,WY
42,2517,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.059,48.5106780363497,67.0,Wynkoop Brewing Company,York,WY
1133,2595,"the Kimmie, the Yink and the Holy Gose",American Strong Ale,12.0,0.06013082291323924,54.08810952959309,32.0,Wynkoop Brewing Company,York,WY
1554,1859,"the Kimmie, the Yink and the Holy Gose",Scotch Ale / Wee Heavy,16.0,0.08,35.166634285387644,166.0,Wynkoop Brewing Company,York,WY
1737,2307,"the Kimmie, the Yink and the Holy Gose",Cream Ale,16.0,0.038,38.208429594751756,162.0,Wynkoop Brewing Company,York,WY
1835,1768,"the Kimmie, the Yink and the Holy Gose",English Brown Ale,16.0,0.053,20.000000000000004,183.0,Wynkoop Brewing Company,York,WY
1232,1122,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.052,61.783433511065375,456.0,Wynkoop Brewing Company,York,WY
494,2656,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,12.0,0.062,35.73489907074768,5.0,Wynkoop Brewing Company,York,WY
1513,999,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,70.0,150.0,Wynkoop Brewing Company,York,WY
2129,2601,"the Kimmie, the Yink and the Holy Gose",Dubbel,12.0,0.08,22.0,28.0,Wynkoop Brewing Company,York,WY
59,866,"the Kimmie, the Yink and the Holy Gose",English Pale Ale,16.0,0.054,30.0,481.0,Wynkoop Brewing Company,York,WY
632,1393,"the Kimmie, the Yink and the Holy Gose",American Black Ale,12.0,0.06,75.0,418.0,Wynkoop Brewing Company,York,WY
2182,2615,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.054,37.0,21.0,Wynkoop Brewing Company,York,WY
2097,1164,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,12.0,0.05,44.768451510518695,449.0,Wynkoop Brewing Company,York,WY
2240,1121,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.05,36.0,74.0,Wynkoop Brewing Company,York,WY
2258,1089,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.073,82.0,159.0,Wynkoop Brewing Company,York,WY
2312,2411,"the Kimmie, the Yink and the Holy Gose",American Stout,12.0,0.052,23.094895322187924,113.0,Wynkoop Brewing Company,York,WY
1407,408,"the Kimmie, the Yink and the Holy Gose",Hefeweizen,12.0,0.05,34.44568404008498,540.0,Wynkoop Brewing Company,York,WY
1698,2512,"the Kimmie, the Yink and the Holy Gose",Rye Beer,16.0,0.06,18.0,68.0,Wynkoop Brewing Company,York,WY
1750,1878,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.048,64.87753142016791,43.0,Wynkoop Brewing Company,York,WY
1023,1379,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.059,42.0,234.0,Wynkoop Brewing Company,York,WY
1673,1461,"the Kimmie, the Yink and the Holy Gose",Czech Pilsener,12.0,0.058,21.0,135.0,Wynkoop Brewing Company,York,WY
1300,150,"the Kimmie, the Yink and the Holy Gose",English Pale Ale,12.0,0.055,56.072160676500104,299.0,Wynkoop Brewing Company,York,WY
82,2674,"the Kimmie, the Yink and the Holy Gose",English Brown Ale,16.0,0.05,20.000000000000004,1.0,Wynkoop Brewing Company,York,WY
2400,1512,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.069,69.0,199.0,Wynkoop Brewing Company,York,WY
915,2198,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.059,55.0,196.0,Wynkoop Brewing Company,York,WY
151,2503,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,16.0,0.075,115.0,72.0,Wynkoop Brewing Company,York,WY
775,2089,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.06,55.0,224.0,Wynkoop Brewing Company,York,WY
944,441,"the Kimmie, the Yink and the Holy Gose",American Porter,16.0,0.06,33.0,165.0,Wynkoop Brewing Company,York,WY
1455,578,"the Kimmie, the Yink and the Holy Gose",American Pale Lager,16.0,0.05,29.0,82.0,Wynkoop Brewing Company,York,WY
1890,70,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.053,44.405949802431394,264.0,Wynkoop Brewing Company,York,WY
165,108,"the Kimmie, the Yink and the Holy Gose",Witbier,12.0,0.056,10.0,37.0,Wynkoop Brewing Company,York,WY
452,1095,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.06298565574619341,46.33625460562556,467.0,Wynkoop Brewing Company,York,WY
491,50,"the Kimmie, the Yink and the Holy Gose",Milk / Sweet Stout,12.0,0.049,44.4931322808361,556.0,Wynkoop Brewing Company,York,WY
1274,1262,"the Kimmie, the Yink and the Holy Gose",German Pilsener,12.0,0.05,43.694752259833386,443.0,Wynkoop Brewing Company,York,WY
1144,2162,"the Kimmie, the Yink and the Holy Gose",Doppelbock,12.0,0.075,24.0,208.0,Wynkoop Brewing Company,York,WY
1546,1529,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Lager,16.0,0.06,52.71984882263235,390.0,Wynkoop Brewing Company,York,WY
1356,1272,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.051,24.0,284.0,Wynkoop Brewing Company,York,WY
1562,1167,"the Kimmie, the Yink and the Holy Gose",Czech Pilsener,19.2,0.05,35.0,166.0,Wynkoop Brewing Company,York,WY
1350,1612,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.05,54.07706037242317,363.0,Wynkoop Brewing Company,York,WY
1579,8,"the Kimmie, the Yink and the Holy Gose",Russian Imperial Stout,12.0,0.099,98.0,166.0,Wynkoop Brewing Company,York,WY
2291,614,"the Kimmie, the Yink and the Holy Gose",Foreign / Export Stout,12.0,0.07,24.076253933543697,51.0,Wynkoop Brewing Company,York,WY
328,88,"the Kimmie, the Yink and the Holy Gose",Vienna Lager,12.0,0.05,34.139642516380654,364.0,Wynkoop Brewing Company,York,WY
443,677,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.062,32.38112500378557,10.0,Wynkoop Brewing Company,York,WY
1453,952,"the Kimmie, the Yink and the Holy Gose",American Pale Lager,12.0,0.05,29.0,82.0,Wynkoop Brewing Company,York,WY
1261,1626,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,12.0,0.067,44.93103773933468,356.0,Wynkoop Brewing Company,York,WY
833,562,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.055,41.842498404019835,206.0,Wynkoop Brewing Company,York,WY
1738,2580,"the Kimmie, the Yink and the Holy Gose",Gose,16.0,0.04,41.16961825706571,42.0,Wynkoop Brewing Company,York,WY
87,2402,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.053,36.0,117.0,Wynkoop Brewing Company,York,WY
2353,2573,"the Kimmie, the Yink and the Holy Gose",Berliner Weissbier,12.0,0.06,64.12203234031531,47.0,Wynkoop Brewing Company,York,WY
778,1454,"the Kimmie, the Yink and the Holy Gose",Belgian Pale Ale,16.0,0.05,20.000000000000004,405.0,Wynkoop Brewing Company,York,WY
1365,2282,"the Kimmie, the Yink and the Holy Gose",American Pale Lager,12.0,0.05,33.1864758010733,134.0,Wynkoop Brewing Company,York,WY
55,2218,"the Kimmie, the Yink and the Holy Gose",English Strong Ale,16.0,0.09,50.0,27.0,Wynkoop Brewing Company,York,WY
2093,2551,"the Kimmie, the Yink and the Holy Gose",Hefeweizen,12.0,0.06,34.59246386867554,49.0,Wynkoop Brewing Company,York,WY
2218,1509,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.08,85.0,97.0,Wynkoop Brewing Company,York,WY
2264,1704,"the Kimmie, the Yink and the Holy Gose",Cider,16.0,0.065,45.947765524951954,338.0,Wynkoop Brewing Company,York,WY
114,572,"the Kimmie, the Yink and the Holy Gose",Oatmeal Stout,12.0,0.06,13.0,171.0,Wynkoop Brewing Company,York,WY
2255,1723,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,83.0,159.0,Wynkoop Brewing Company,York,WY
988,1185,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,16.0,0.055,45.843123891956644,379.0,Wynkoop Brewing Company,York,WY
1724,418,"the Kimmie, the Yink and the Holy Gose",Herbed / Spiced Beer,12.0,0.061,31.0,44.0,Wynkoop Brewing Company,York,WY
2019,1631,"the Kimmie, the Yink and the Holy Gose",American Black Ale,12.0,0.05,79.71376247018586,255.0,Wynkoop Brewing Company,York,WY
1010,149,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,16.0,0.042,52.929319931430534,327.0,Wynkoop Brewing Company,York,WY
590,2080,"the Kimmie, the Yink and the Holy Gose",American Strong Ale,16.0,0.08,69.0,226.0,Wynkoop Brewing Company,York,WY
18,2169,"the Kimmie, the Yink and the Holy Gose",Cider,12.0,0.06,34.17502942304896,154.0,Wynkoop Brewing Company,York,WY
1901,1363,"the Kimmie, the Yink and the Holy Gose",Grisette,12.0,0.056,25.0,371.0,Wynkoop Brewing Company,York,WY
1872,778,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,16.0,0.059,47.0,46.0,Wynkoop Brewing Company,York,WY
286,2484,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.046,20.000000000000004,79.0,Wynkoop Brewing Company,York,WY
429,1785,"the Kimmie, the Yink and the Holy Gose",American Wild Ale,16.0,0.073,62.88672082674768,10.0,Wynkoop Brewing Company,York,WY
1488,1622,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.05,31.0,359.0,Wynkoop Brewing Company,York,WY
670,542,"the Kimmie, the Yink and the Holy Gose",Cream Ale,12.0,0.06,61.94352773962478,212.0,Wynkoop Brewing Company,York,WY
32,531,"the Kimmie, the Yink and the Holy Gose",English Strong Ale,12.0,0.085,52.0,368.0,Wynkoop Brewing Company,York,WY
723,924,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.05,27.0,491.0,Wynkoop Brewing Company,York,WY
952,2647,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.071,45.832663686499096,6.0,Wynkoop Brewing Company,York,WY
1611,696,"the Kimmie, the Yink and the Holy Gose",K?lsch,16.0,0.045,22.0,441.0,Wynkoop Brewing Company,York,WY
215,2423,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.06,45.0,103.0,Wynkoop Brewing Company,York,WY
1682,2229,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.058,60.0,176.0,Wynkoop Brewing Company,York,WY
1165,87,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.055,50.0,510.0,Wynkoop Brewing Company,York,WY
327,89,"the Kimmie, the Yink and the Holy Gose",Czech Pilsener,12.0,0.05,58.65607816482753,364.0,Wynkoop Brewing Company,York,WY
561,480,"the Kimmie, the Yink and the Holy Gose",Cream Ale,12.0,0.056,40.861468001842915,331.0,Wynkoop Brewing Company,York,WY
1087,2389,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.04,20.000000000000004,80.0,Wynkoop Brewing Company,York,WY
342,1517,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.068,44.313168462866265,107.0,Wynkoop Brewing Company,York,WY
148,980,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.08,138.0,374.0,Wynkoop Brewing Company,York,WY
2155,1747,"the Kimmie, the Yink and the Holy Gose",American Black Ale,16.0,0.06,46.0,329.0,Wynkoop Brewing Company,York,WY
1108,2350,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.048,32.0,140.0,Wynkoop Brewing Company,York,WY
967,1064,"the Kimmie, the Yink and the Holy Gose",Irish Red Ale,16.0,0.05,30.0,365.0,Wynkoop Brewing Company,York,WY
1073,2357,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.065,40.183038435795375,136.0,Wynkoop Brewing Company,York,WY
156,527,"the Kimmie, the Yink and the Holy Gose",Munich Helles Lager,12.0,0.05,12.0,72.0,Wynkoop Brewing Company,York,WY
1514,2247,"the Kimmie, the Yink and the Holy Gose",Baltic Porter,16.0,0.082,25.0,184.0,Wynkoop Brewing Company,York,WY
1462,885,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,24.031821365309348,410.0,Wynkoop Brewing Company,York,WY
2293,444,"the Kimmie, the Yink and the Holy Gose",Vienna Lager,12.0,0.048,22.0,51.0,Wynkoop Brewing Company,York,WY
1973,2136,"the Kimmie, the Yink and the Holy Gose",American Porter,16.0,0.082,51.54617664415601,175.0,Wynkoop Brewing Company,York,WY
1691,1021,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,12.0,0.072,55.0,475.0,Wynkoop Brewing Company,York,WY
2130,973,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,12.0,0.057,43.12783751493429,480.0,Wynkoop Brewing Company,York,WY
2266,877,"the Kimmie, the Yink and the Holy Gose",Cider,16.0,0.065,39.89396280983226,338.0,Wynkoop Brewing Company,York,WY
2013,141,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.05,7.0,131.0,Wynkoop Brewing Company,York,WY
1487,1811,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.06,48.671925228436784,305.0,Wynkoop Brewing Company,York,WY
2259,1088,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.04,34.0,159.0,Wynkoop Brewing Company,York,WY
1348,2529,"the Kimmie, the Yink and the Holy Gose",American IPA,24.0,0.075,42.71626060782056,65.0,Wynkoop Brewing Company,York,WY
1633,2628,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.05,35.0,13.0,Wynkoop Brewing Company,York,WY
2248,1189,"the Kimmie, the Yink and the Holy Gose",American White IPA,12.0,0.06,49.00124709535517,435.0,Wynkoop Brewing Company,York,WY
939,626,"the Kimmie, the Yink and the Holy Gose",Dortmunder / Export Lager,16.0,0.06,27.0,165.0,Wynkoop Brewing Company,York,WY
2163,2455,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.045,35.44338264516203,90.0,Wynkoop Brewing Company,York,WY
347,1183,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.053,45.0,107.0,Wynkoop Brewing Company,York,WY
1954,1117,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.058,60.0,133.0,Wynkoop Brewing Company,York,WY
2386,2047,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,12.0,0.06,24.4570195634298,239.0,Wynkoop Brewing Company,York,WY
1981,1633,"the Kimmie, the Yink and the Holy Gose",Irish Red Ale,12.0,0.058,42.13184578131695,175.0,Wynkoop Brewing Company,York,WY
386,1799,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.055,28.0,308.0,Wynkoop Brewing Company,York,WY
1978,1820,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.073,51.10397988875577,175.0,Wynkoop Brewing Company,York,WY
1559,1750,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.0650112648305505,69.88704855275938,166.0,Wynkoop Brewing Company,York,WY
244,1003,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,64.99242083348372,477.0,Wynkoop Brewing Company,York,WY
1362,2361,"the Kimmie, the Yink and the Holy Gose",American Malt Liquor,24.0,0.099,35.0168654173443,134.0,Wynkoop Brewing Company,York,WY
937,649,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,16.0,0.045,36.0,165.0,Wynkoop Brewing Company,York,WY
2067,394,"the Kimmie, the Yink and the Holy Gose",English Barleywine,16.0,0.1,60.0,25.0,Wynkoop Brewing Company,York,WY
313,1545,"the Kimmie, the Yink and the Holy Gose",Euro Pale Lager,12.0,0.053,22.0,382.0,Wynkoop Brewing Company,York,WY
2352,2340,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.05,38.90906963904865,132.0,Wynkoop Brewing Company,York,WY
2180,2617,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.06,64.0,21.0,Wynkoop Brewing Company,York,WY
969,865,"the Kimmie, the Yink and the Holy Gose",Witbier,16.0,0.055,10.0,365.0,Wynkoop Brewing Company,York,WY
661,2029,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.065,65.0,247.0,Wynkoop Brewing Company,York,WY
936,930,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,16.0,0.06,25.0,165.0,Wynkoop Brewing Company,York,WY
371,2298,"the Kimmie, the Yink and the Holy Gose",English Dark Mild Ale,12.0,0.05,45.92855843026384,167.0,Wynkoop Brewing Company,York,WY
567,2210,"the Kimmie, the Yink and the Holy Gose",16.0 oz. Alumi-Tek,16.0,0.062196958112837,34.79695584472637,29.0,Wynkoop Brewing Company,York,WY
1794,1073,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.06,20.000000000000004,30.0,Wynkoop Brewing Company,York,WY
825,2172,"the Kimmie, the Yink and the Holy Gose",Belgian Pale Ale,12.0,0.05,32.93062303423868,206.0,Wynkoop Brewing Company,York,WY
983,2461,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,16.0,0.058,49.86511075124693,86.0,Wynkoop Brewing Company,York,WY
1814,307,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,12.0,0.05290084602250506,26.75475516593008,392.0,Wynkoop Brewing Company,York,WY
1341,2662,"the Kimmie, the Yink and the Holy Gose",K?lsch,16.0,0.058,28.0,3.0000000000000284,Wynkoop Brewing Company,York,WY
814,2554,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.06,63.55504937059105,54.0,Wynkoop Brewing Company,York,WY
1053,889,"the Kimmie, the Yink and the Holy Gose",Czech Pilsener,16.0,0.06,34.0,362.0,Wynkoop Brewing Company,York,WY
1657,521,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.055,20.000000000000004,314.0,Wynkoop Brewing Company,York,WY
1558,1751,"the Kimmie, the Yink and the Holy Gose",English Brown Ale,12.0,0.05,35.59652011511063,166.0,Wynkoop Brewing Company,York,WY
1926,1482,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,16.0,0.06,57.42195453571546,309.0,Wynkoop Brewing Company,York,WY
1600,1328,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,16.0,0.08,85.0,389.0,Wynkoop Brewing Company,York,WY
127,2040,"the Kimmie, the Yink and the Holy Gose",Witbier,12.0,0.06,59.608905914943506,193.0,Wynkoop Brewing Company,York,WY
888,2076,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.049,15.000000000000004,228.0,Wynkoop Brewing Company,York,WY
2016,138,"the Kimmie, the Yink and the Holy Gose",American Adjunct Lager,12.0,0.047,9.0,131.0,Wynkoop Brewing Company,York,WY
1008,849,"the Kimmie, the Yink and the Holy Gose",English India Pale Ale (IPA),16.0,0.06,51.44670608511544,327.0,Wynkoop Brewing Company,York,WY
356,1830,"the Kimmie, the Yink and the Holy Gose",Radler,12.0,0.045,8.0,300.0,Wynkoop Brewing Company,York,WY
1004,1753,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.07,51.87945143017927,327.0,Wynkoop Brewing Company,York,WY
683,1263,"the Kimmie, the Yink and the Holy Gose",Hefeweizen,12.0,0.053,11.0,227.0,Wynkoop Brewing Company,York,WY
