index,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
26,359423.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,0.0,0.0,2.0,0.44,0.4394,0.94,0.2537,1.0,16.0,17.0
27,359423.01666666666,1.0,0.0,1.0,2.0,-3.469446951953614e-18,0.0,0.0,2.0,0.42,0.4242,1.0,0.2836,1.0,8.0,9.0
28,359423.01666666666,1.0,0.0,1.0,3.0,-3.469446951953614e-18,0.0,0.0,2.0,0.46,0.4545,0.94,0.194,2.0,4.0,6.0
29,359423.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,0.0,0.0,2.0,0.46,0.4545,0.94,0.194,2.0,1.0,3.0
30,359423.01666666666,1.0,0.0,1.0,6.0,-3.469446951953614e-18,0.0,0.0,3.0,0.42,0.4242,0.77,0.2985,0.0,2.0,2.0
31,359423.01666666666,1.0,0.0,1.0,7.0,-3.469446951953614e-18,0.0,0.0,2.0,0.4,0.4091,0.76,0.194,0.0,1.0,1.0
32,359423.01666666666,1.0,0.0,1.0,8.0,-3.469446951953614e-18,0.0,0.0,3.0,0.4,0.4091,0.71,0.2239,0.0,8.0,8.0
33,359423.01666666666,1.0,0.0,1.0,9.0,-3.469446951953614e-18,0.0,0.0,2.0,0.38,0.3939,0.76,0.2239,1.0,19.0,20.0
34,359423.01666666666,1.0,0.0,1.0,10.0,-3.469446951953614e-18,0.0,0.0,2.0,0.36,0.3485,0.81,0.2239,7.0,46.0,53.0
35,359423.01666666666,1.0,0.0,1.0,11.0,-3.469446951953614e-18,0.0,0.0,2.0,0.36,0.3333,0.71,0.2537,16.0,54.0,70.0
36,359423.01666666666,1.0,0.0,1.0,12.0,-3.469446951953614e-18,0.0,0.0,2.0,0.36,0.3333,0.66,0.2985,20.0,73.0,93.0
37,359423.01666666666,1.0,0.0,1.0,13.0,-3.469446951953614e-18,0.0,0.0,2.0,0.36,0.3485,0.66,0.1343,10.999999999999996,64.0,75.0
38,359423.01666666666,1.0,0.0,1.0,14.0,-3.469446951953614e-18,0.0,0.0,3.0,0.36,0.3485,0.76,0.194,4.0000000000000036,55.0,59.0
39,359423.01666666666,1.0,0.0,1.0,15.0,-3.469446951953614e-18,0.0,0.0,3.0,0.34,0.3333,0.81,0.1642,19.0,55.0,74.0
40,359423.01666666666,1.0,0.0,1.0,16.0,-3.469446951953614e-18,0.0,0.0,3.0,0.34,0.3333,0.71,0.1642,9.0,67.0,76.0
41,359423.01666666666,1.0,0.0,1.0,17.0,-3.469446951953614e-18,0.0,0.0,1.0,0.34,0.3333,0.57,0.194,7.0,57.999999999999986,65.0
42,359423.01666666666,1.0,0.0,1.0,18.0,-3.469446951953614e-18,0.0,0.0,2.0,0.36,0.3333,0.46,0.3284,10.0,43.0,53.0
43,359423.01666666666,1.0,0.0,1.0,19.0,-3.469446951953614e-18,0.0,0.0,1.0,0.32,0.2879,0.42000000000000004,0.4478,1.0,29.0,30.0
44,359423.01666666666,1.0,0.0,1.0,20.0,-3.469446951953614e-18,0.0,0.0,1.0,0.29999999999999993,0.2727,0.39,0.3582,5.0,17.0,22.0
45,359423.01666666666,1.0,0.0,1.0,21.0,-3.469446951953614e-18,0.0,0.0,1.0,0.26,0.2273,0.44,0.3284,10.999999999999996,20.0,31.0
46,359423.01666666666,1.0,0.0,1.0,22.0,-3.469446951953614e-18,0.0,0.0,1.0,0.24,0.2121,0.44,0.2985,0.0,9.0,9.0
47,359423.01666666666,1.0,0.0,1.0,23.0,-3.469446951953614e-18,0.0,0.0,1.0,0.21999999999999997,0.2273,0.47,0.1642,0.0,8.0,8.0
48,359447.01666666666,1.0,0.0,1.0,0.0,-3.469446951953614e-18,1.0,1.0,1.0,0.21999999999999997,0.197,0.44,0.3582,0.0,5.0,5.0
49,359447.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,1.0,1.0,1.0,0.2,0.16670000000000001,0.44,0.4179,0.0,2.0,2.0
50,359447.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,1.0,1.0,1.0,0.16000000000000003,0.13640000000000002,0.47,0.3881,0.0,1.0,1.0
51,359447.01666666666,1.0,0.0,1.0,5.0,-3.469446951953614e-18,1.0,1.0,1.0,0.16000000000000003,0.13640000000000002,0.47,0.2836,0.0,3.0,3.0
52,359447.01666666666,1.0,0.0,1.0,6.0,-3.469446951953614e-18,1.0,1.0,1.0,0.14,0.10610000000000003,0.5,0.3881,0.0,30.0,30.0
53,359447.01666666666,1.0,0.0,1.0,7.0,-3.469446951953614e-18,1.0,1.0,1.0,0.14,0.13640000000000002,0.5,0.194,1.0,63.0,64.0
54,359447.01666666666,1.0,0.0,1.0,8.0,-3.469446951953614e-18,1.0,1.0,1.0,0.14,0.12120000000000003,0.5,0.2836,1.0,153.0,154.0
55,359447.01666666666,1.0,0.0,1.0,9.0,-3.469446951953614e-18,1.0,1.0,1.0,0.16000000000000003,0.13640000000000002,0.43,0.3881,7.0,81.0,88.0
56,359447.01666666666,1.0,0.0,1.0,10.0,-3.469446951953614e-18,1.0,1.0,1.0,0.18,0.16670000000000001,0.43,0.2537,10.999999999999996,32.999999999999986,44.0
57,359447.01666666666,1.0,0.0,1.0,11.0,-3.469446951953614e-18,1.0,1.0,1.0,0.2,0.18180000000000002,0.4,0.3284,10.0,41.0,51.0
58,359447.01666666666,1.0,0.0,1.0,12.0,-3.469446951953614e-18,1.0,1.0,1.0,0.21999999999999997,0.2121,0.35,0.2985,13.0,48.0,61.0
59,359447.01666666666,1.0,0.0,1.0,13.0,-3.469446951953614e-18,1.0,1.0,1.0,0.24,0.2121,0.35,0.2836,8.0,53.0,61.0
60,359447.01666666666,1.0,0.0,1.0,14.0,-3.469446951953614e-18,1.0,1.0,1.0,0.26,0.24239999999999998,0.3,0.2836,10.999999999999996,66.0,77.0
61,359447.01666666666,1.0,0.0,1.0,15.0,-3.469446951953614e-18,1.0,1.0,1.0,0.26,0.24239999999999998,0.3,0.2537,14.0,57.999999999999986,72.0
62,359447.01666666666,1.0,0.0,1.0,16.0,-3.469446951953614e-18,1.0,1.0,1.0,0.26,0.24239999999999998,0.3,0.2537,9.0,67.0,76.0
63,359447.01666666666,1.0,0.0,1.0,17.0,-3.469446951953614e-18,1.0,1.0,1.0,0.24,0.2273,0.3,0.2239,10.999999999999996,146.0,157.0
64,359447.01666666666,1.0,0.0,1.0,18.0,-3.469446951953614e-18,1.0,1.0,1.0,0.24,0.25760000000000005,0.32,0.1045,9.0,148.0,157.0
65,359447.01666666666,1.0,0.0,1.0,19.0,-3.469446951953614e-18,1.0,1.0,1.0,0.2,0.25760000000000005,0.47,0.0,8.0,102.0,110.0
66,359447.01666666666,1.0,0.0,1.0,20.0,-3.469446951953614e-18,1.0,1.0,1.0,0.2,0.2273,0.47,0.1045,3.0,49.0,52.0
67,359447.01666666666,1.0,0.0,1.0,21.0,-3.469446951953614e-18,1.0,1.0,1.0,0.18,0.197,0.64,0.1343,3.0,49.0,52.0
68,359447.01666666666,1.0,0.0,1.0,22.0,-3.469446951953614e-18,1.0,1.0,1.0,0.14,0.15150000000000002,0.69,0.1343,0.0,20.0,20.0
69,359447.01666666666,1.0,0.0,1.0,23.0,-3.469446951953614e-18,1.0,1.0,1.0,0.18,0.2121,0.55,0.1045,1.0,11.0,12.0
70,359471.01666666666,1.0,0.0,1.0,0.0,-3.469446951953614e-18,2.0,1.0,1.0,0.16000000000000003,0.18180000000000002,0.55,0.1045,0.0,5.0,5.0
71,359471.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,2.0,1.0,1.0,0.16000000000000003,0.18180000000000002,0.59,0.1045,0.0,2.0,2.0
72,359471.01666666666,1.0,0.0,1.0,2.0,-3.469446951953614e-18,2.0,1.0,1.0,0.14,0.15150000000000002,0.63,0.1343,0.0,1.0,1.0
73,359471.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,2.0,1.0,1.0,0.14,0.18180000000000002,0.63,0.0896,0.0,2.0,2.0
74,359471.01666666666,1.0,0.0,1.0,5.0,-3.469446951953614e-18,2.0,1.0,1.0,0.12,0.15150000000000002,0.68,0.1045,0.0,4.0,4.0
75,359471.01666666666,1.0,0.0,1.0,6.0,-3.469446951953614e-18,2.0,1.0,1.0,0.12,0.15150000000000002,0.74,0.1045,0.0,36.0,36.0
76,359471.01666666666,1.0,0.0,1.0,7.0,-3.469446951953614e-18,2.0,1.0,1.0,0.12,0.15150000000000002,0.74,0.1343,2.0,92.0,94.0
77,359471.01666666666,1.0,0.0,1.0,8.0,-3.469446951953614e-18,2.0,1.0,1.0,0.14,0.15150000000000002,0.69,0.1642,2.0,177.0,179.0
78,359471.01666666666,1.0,0.0,1.0,9.0,-3.469446951953614e-18,2.0,1.0,1.0,0.16000000000000003,0.15150000000000002,0.64,0.2239,2.0,98.0,100.0
79,359471.01666666666,1.0,0.0,1.0,10.0,-3.469446951953614e-18,2.0,1.0,2.0,0.16000000000000003,0.13640000000000002,0.69,0.3284,5.0,37.0,42.0
80,359471.01666666666,1.0,0.0,1.0,11.0,-3.469446951953614e-18,2.0,1.0,1.0,0.21999999999999997,0.2121,0.51,0.2985,7.0,50.0,57.0
81,359471.01666666666,1.0,0.0,1.0,12.0,-3.469446951953614e-18,2.0,1.0,1.0,0.21999999999999997,0.2273,0.51,0.1642,12.0,66.0,78.0
82,359471.01666666666,1.0,0.0,1.0,13.0,-3.469446951953614e-18,2.0,1.0,1.0,0.24,0.2273,0.56,0.194,18.0,79.0,97.0
83,359471.01666666666,1.0,0.0,1.0,14.0,-3.469446951953614e-18,2.0,1.0,1.0,0.26,0.25760000000000005,0.52,0.2239,9.0,54.0,63.0
84,359471.01666666666,1.0,0.0,1.0,15.0,-3.469446951953614e-18,2.0,1.0,1.0,0.28,0.2727,0.52,0.2537,17.0,48.0,65.0
85,359471.01666666666,1.0,0.0,1.0,16.0,-3.469446951953614e-18,2.0,1.0,1.0,0.29999999999999993,0.2879,0.49,0.2537,15.0,68.0,83.0
86,359471.01666666666,1.0,0.0,1.0,17.0,-3.469446951953614e-18,2.0,1.0,1.0,0.28,0.2727,0.48,0.2239,10.0,202.0,212.0
87,359471.01666666666,1.0,0.0,1.0,18.0,-3.469446951953614e-18,2.0,1.0,1.0,0.26,0.25760000000000005,0.48,0.194,3.0,179.0,182.0
88,359471.01666666666,1.0,0.0,1.0,19.0,-3.469446951953614e-18,2.0,1.0,1.0,0.24,0.25760000000000005,0.48,0.1045,2.0,110.0,112.0
89,359471.01666666666,1.0,0.0,1.0,20.0,-3.469446951953614e-18,2.0,1.0,1.0,0.24,0.25760000000000005,0.48,0.1045,1.0,53.0,54.0
90,359471.01666666666,1.0,0.0,1.0,21.0,-3.469446951953614e-18,2.0,1.0,1.0,0.21999999999999997,0.2727,0.64,0.0,0.0,48.0,48.0
91,359471.01666666666,1.0,0.0,1.0,22.0,-3.469446951953614e-18,2.0,1.0,1.0,0.21999999999999997,0.25760000000000005,0.64,0.0896,1.0,33.999999999999986,35.0
92,359471.01666666666,1.0,0.0,1.0,23.0,-3.469446951953614e-18,2.0,1.0,1.0,0.2,0.2273,0.69,0.0896,2.0,9.0,11.0
93,359495.01666666666,1.0,0.0,1.0,0.0,-3.469446951953614e-18,3.0,1.0,1.0,0.2,0.25760000000000005,0.64,0.0,0.0,6.0,6.0
94,359495.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,3.0,1.0,1.0,0.16000000000000003,0.197,0.74,0.0896,0.0,6.0,6.0
95,359495.01666666666,1.0,0.0,1.0,2.0,-3.469446951953614e-18,3.0,1.0,1.0,0.16000000000000003,0.197,0.74,0.0896,0.0,2.0,2.0
96,359495.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,3.0,1.0,1.0,0.24,0.2273,0.48,0.2239,0.0,2.0,2.0
97,359495.01666666666,1.0,0.0,1.0,5.0,-3.469446951953614e-18,3.0,1.0,1.0,0.21999999999999997,0.2273,0.47,0.1642,0.0,3.0,3.0
98,359495.01666666666,1.0,0.0,1.0,6.0,-3.469446951953614e-18,3.0,1.0,1.0,0.2,0.197,0.47,0.2239,0.0,32.999999999999986,33.0
99,359495.01666666666,1.0,0.0,1.0,7.0,-3.469446951953614e-18,3.0,1.0,1.0,0.18,0.18180000000000002,0.43,0.194,1.0,87.0,88.0
100,359495.01666666666,1.0,0.0,1.0,8.0,-3.469446951953614e-18,3.0,1.0,1.0,0.2,0.18180000000000002,0.4,0.2985,3.0,192.0,195.0
101,359495.01666666666,1.0,0.0,1.0,9.0,-3.469446951953614e-18,3.0,1.0,1.0,0.21999999999999997,0.197,0.37,0.3284,6.0,109.0,115.0
102,359495.01666666666,1.0,0.0,1.0,10.0,-3.469446951953614e-18,3.0,1.0,1.0,0.21999999999999997,0.197,0.37,0.3284,4.0000000000000036,53.0,57.0
103,359495.01666666666,1.0,0.0,1.0,11.0,-3.469446951953614e-18,3.0,1.0,1.0,0.26,0.2273,0.33,0.3284,12.0,33.999999999999986,46.0
104,359495.01666666666,1.0,0.0,1.0,12.0,-3.469446951953614e-18,3.0,1.0,1.0,0.26,0.2273,0.33,0.3284,5.0,74.0,79.0
105,359495.01666666666,1.0,0.0,1.0,13.0,-3.469446951953614e-18,3.0,1.0,1.0,0.28,0.25760000000000005,0.3,0.2985,6.0,65.0,71.0
106,359495.01666666666,1.0,0.0,1.0,14.0,-3.469446951953614e-18,3.0,1.0,1.0,0.29999999999999993,0.2879,0.28,0.194,10.0,52.0,62.0
107,359495.01666666666,1.0,0.0,1.0,15.0,-3.469446951953614e-18,3.0,1.0,1.0,0.29999999999999993,0.2879,0.28,0.194,7.0,55.0,62.0
108,359495.01666666666,1.0,0.0,1.0,16.0,-3.469446951953614e-18,3.0,1.0,1.0,0.29999999999999993,0.3182,0.28,0.0896,4.0000000000000036,85.0,89.0
109,359495.01666666666,1.0,0.0,1.0,17.0,-3.469446951953614e-18,3.0,1.0,1.0,0.24,0.2273,0.38,0.194,4.0000000000000036,186.0,190.0
110,359495.01666666666,1.0,0.0,1.0,18.0,-3.469446951953614e-18,3.0,1.0,1.0,0.24,0.24239999999999998,0.38,0.1343,3.0,166.0,169.0
111,359495.01666666666,1.0,0.0,1.0,19.0,-3.469446951953614e-18,3.0,1.0,1.0,0.24,0.25760000000000005,0.38,0.1045,5.0,127.0,132.0
112,359495.01666666666,1.0,0.0,1.0,20.0,-3.469446951953614e-18,3.0,1.0,1.0,0.21999999999999997,0.2273,0.47,0.1642,7.0,82.0,89.0
113,359495.01666666666,1.0,0.0,1.0,21.0,-3.469446951953614e-18,3.0,1.0,1.0,0.2,0.197,0.51,0.194,3.0,40.0,43.0
114,359495.01666666666,1.0,0.0,1.0,22.0,-3.469446951953614e-18,3.0,1.0,1.0,0.18,0.197,0.55,0.1343,1.0,41.0,42.0
115,359495.01666666666,1.0,0.0,1.0,23.0,-3.469446951953614e-18,3.0,1.0,1.0,0.2,0.25760000000000005,0.47,0.0,1.0,18.0,19.0
116,359519.01666666666,1.0,0.0,1.0,0.0,-3.469446951953614e-18,4.0,1.0,1.0,0.18,0.24239999999999998,0.55,0.0,0.0,11.0,11.0
117,359519.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,4.0,1.0,1.0,0.16000000000000003,0.2273,0.64,0.0,0.0,4.0,4.0
118,359519.01666666666,1.0,0.0,1.0,2.0,-3.469446951953614e-18,4.0,1.0,1.0,0.16000000000000003,0.2273,0.64,0.0,0.0,2.0,2.0
119,359519.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,4.0,1.0,2.0,0.16000000000000003,0.197,0.64,0.0896,0.0,1.0,1.0
120,359519.01666666666,1.0,0.0,1.0,5.0,-3.469446951953614e-18,4.0,1.0,2.0,0.14,0.18180000000000002,0.69,0.0896,0.0,4.0,4.0
121,359519.01666666666,1.0,0.0,1.0,6.0,-3.469446951953614e-18,4.0,1.0,2.0,0.14,0.16670000000000001,0.63,0.1045,0.0,36.0,36.0
122,359519.01666666666,1.0,0.0,1.0,7.0,-3.469446951953614e-18,4.0,1.0,2.0,0.16000000000000003,0.2273,0.59,0.0,0.0,95.0,95.0
123,359519.01666666666,1.0,0.0,1.0,8.0,-3.469446951953614e-18,4.0,1.0,1.0,0.16000000000000003,0.2273,0.59,0.0,3.0,216.0,219.0
124,359519.01666666666,1.0,0.0,1.0,9.0,-3.469446951953614e-18,4.0,1.0,2.0,0.18,0.24239999999999998,0.51,0.0,6.0,116.0,122.0
125,359519.01666666666,1.0,0.0,1.0,10.0,-3.469446951953614e-18,4.0,1.0,1.0,0.2,0.25760000000000005,0.47,0.0,3.0,42.0,45.0
126,359519.01666666666,1.0,0.0,1.0,11.0,-3.469446951953614e-18,4.0,1.0,1.0,0.21999999999999997,0.25760000000000005,0.44,0.0896,2.0,57.000000000000014,59.0
127,359519.01666666666,1.0,0.0,1.0,12.0,-3.469446951953614e-18,4.0,1.0,1.0,0.26,0.2879,0.35,0.0,6.0,78.0,84.0
128,359519.01666666666,1.0,0.0,1.0,13.0,-3.469446951953614e-18,4.0,1.0,1.0,0.26,0.2727,0.35,0.1045,12.0,55.0,67.0
129,359519.01666666666,1.0,0.0,1.0,14.0,-3.469446951953614e-18,4.0,1.0,1.0,0.28,0.2727,0.36,0.1642,10.999999999999996,58.999999999999986,70.0
130,359519.01666666666,1.0,0.0,1.0,15.0,-3.469446951953614e-18,4.0,1.0,1.0,0.28,0.2727,0.36,0.0,8.0,54.0,62.0
131,359519.01666666666,1.0,0.0,1.0,16.0,-3.469446951953614e-18,4.0,1.0,1.0,0.26,0.25760000000000005,0.38,0.1642,12.0,74.0,86.0
132,359519.01666666666,1.0,0.0,1.0,17.0,-3.469446951953614e-18,4.0,1.0,1.0,0.21999999999999997,0.2273,0.51,0.1642,9.0,163.0,172.0
133,359519.01666666666,1.0,0.0,1.0,18.0,-3.469446951953614e-18,4.0,1.0,1.0,0.21999999999999997,0.2273,0.51,0.1343,5.0,158.0,163.0
134,359519.01666666666,1.0,0.0,1.0,19.0,-3.469446951953614e-18,4.0,1.0,1.0,0.21999999999999997,0.25760000000000005,0.55,0.0896,3.0,109.0,112.0
135,359519.01666666666,1.0,0.0,1.0,20.0,-3.469446951953614e-18,4.0,1.0,1.0,0.2,0.2121,0.51,0.1642,3.0,66.0,69.0
136,359519.01666666666,1.0,0.0,1.0,21.0,-3.469446951953614e-18,4.0,1.0,2.0,0.21999999999999997,0.2121,0.55,0.2239,0.0,48.0,48.0
137,359519.01666666666,1.0,0.0,1.0,22.0,-3.469446951953614e-18,4.0,1.0,2.0,0.21999999999999997,0.2121,0.51,0.2836,1.0,51.0,52.0
138,359519.01666666666,1.0,0.0,1.0,23.0,-3.469446951953614e-18,4.0,1.0,2.0,0.2,0.197,0.59,0.194,4.0000000000000036,19.0,23.0
139,359543.01666666666,1.0,0.0,1.0,0.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.197,0.64,0.194,4.0000000000000036,13.0,17.0
140,359543.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.197,0.69,0.2239,2.0,5.0,7.0
141,359543.01666666666,1.0,0.0,1.0,2.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.197,0.69,0.2239,0.0,1.0,1.0
142,359543.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.2121,0.69,0.1343,0.0,1.0,1.0
143,359543.01666666666,1.0,0.0,1.0,5.0,-3.469446951953614e-18,5.0,1.0,3.0,0.21999999999999997,0.2727,0.55,0.0,0.0,5.0,5.0
144,359543.01666666666,1.0,0.0,1.0,6.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.25760000000000005,0.69,0.0,8.0,26.0,34.0
145,359543.01666666666,1.0,0.0,1.0,7.0,-3.469446951953614e-18,5.0,1.0,1.0,0.2,0.2121,0.69,0.1343,8.0,76.0,84.0
146,359543.01666666666,1.0,0.0,1.0,8.0,-3.469446951953614e-18,5.0,1.0,1.0,0.2,0.197,0.51,0.2537,20.0,190.0,210.0
147,359543.01666666666,1.0,0.0,1.0,9.0,-3.469446951953614e-18,5.0,1.0,1.0,0.2,0.18180000000000002,0.47,0.2985,9.0,125.0,134.0
148,359543.01666666666,1.0,0.0,1.0,10.0,-3.469446951953614e-18,5.0,1.0,1.0,0.21999999999999997,0.197,0.37,0.3284,16.0,47.0,63.0
149,359543.01666666666,1.0,0.0,1.0,11.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.197,0.4,0.2239,19.0,48.0,67.0
150,359543.01666666666,1.0,0.0,1.0,12.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.197,0.37,0.2537,9.0,50.0,59.0
151,359543.01666666666,1.0,0.0,1.0,13.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.18180000000000002,0.37,0.2836,9.0,64.0,73.0
152,359543.01666666666,1.0,0.0,1.0,14.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.197,0.4,0.2537,7.0,43.0,50.0
153,359543.01666666666,1.0,0.0,1.0,15.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.2121,0.37,0.1642,9.0,63.0,72.0
154,359543.01666666666,1.0,0.0,1.0,16.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.2121,0.37,0.1642,5.0,82.0,87.0
155,359543.01666666666,1.0,0.0,1.0,17.0,-3.469446951953614e-18,5.0,1.0,2.0,0.2,0.25760000000000005,0.37,0.0,9.0,178.0,187.0
156,359543.01666666666,1.0,0.0,1.0,18.0,-3.469446951953614e-18,5.0,1.0,1.0,0.2,0.2273,0.4,0.0896,7.0,116.0,123.0
157,359543.01666666666,1.0,0.0,1.0,19.0,-3.469446951953614e-18,5.0,1.0,1.0,0.16000000000000003,0.197,0.55,0.0896,3.0,92.0,95.0
158,359543.01666666666,1.0,0.0,1.0,20.0,-3.469446951953614e-18,5.0,1.0,1.0,0.18,0.2121,0.47,0.1045,1.0,50.0,51.0
159,359543.01666666666,1.0,0.0,1.0,21.0,-3.469446951953614e-18,5.0,1.0,1.0,0.18,0.197,0.47,0.1343,0.0,39.0,39.0
160,359543.01666666666,1.0,0.0,1.0,22.0,-3.469446951953614e-18,5.0,1.0,2.0,0.18,0.197,0.43,0.1642,2.0,33.999999999999986,36.0
161,359543.01666666666,1.0,0.0,1.0,23.0,-3.469446951953614e-18,5.0,1.0,2.0,0.18,0.197,0.51,0.1642,1.0,14.0,15.0
162,359567.01666666666,1.0,0.0,1.0,0.0,-3.469446951953614e-18,6.0,0.0,2.0,0.18,0.197,0.51,0.1642,1.0,24.0,25.0
163,359567.01666666666,1.0,0.0,1.0,1.0,-3.469446951953614e-18,6.0,0.0,2.0,0.18,0.2121,0.55,0.0896,1.0,15.0,16.0
164,359567.01666666666,1.0,0.0,1.0,2.0,-3.469446951953614e-18,6.0,0.0,2.0,0.18,0.24239999999999998,0.55,0.0,3.0,13.0,16.0
165,359567.01666666666,1.0,0.0,1.0,3.0,-3.469446951953614e-18,6.0,0.0,3.0,0.18,0.197,0.55,0.1642,0.0,7.0,7.0
166,359567.01666666666,1.0,0.0,1.0,3.999999999999999,-3.469446951953614e-18,6.0,0.0,3.0,0.18,0.197,0.55,0.1642,0.0,1.0,1.0
167,359567.01666666666,1.0,0.0,1.0,5.0,-3.469446951953614e-18,6.0,0.0,2.0,0.16000000000000003,0.16670000000000001,0.74,0.1642,0.0,5.0,5.0
